Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04092025,1575314554,0002851
Trade Date <04-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,24,24,100.00
20,2,1003IIFL29,NC,200,200,100.00
20,3,1003SFIL28,NX,30,0,0.00
20,4,1015ECL29,NR,272,272,100.00
20,5,1015UCL26,N1,238,238,100.00
20,6,1015UCL27,NF,200,200,100.00
20,7,1018GS2026,GS,100,100,100.00
20,8,1025PATE28,N0,1,1,100.00
20,9,1025SCL34A,ZT,10,10,100.00
20,10,1025SCL34B,N1,15,15,100.00
20,11,1025SCL35A,N1,125,125,100.00
20,12,1025UCL26A,N1,39,39,100.00
20,13,1035UCL26,NA,25,25,100.00
20,14,1040NFL26,NA,40,30,75.00
20,15,1050IIFL29,ND,10,10,100.00
20,16,1050ISFL28,N5,22,22,100.00
20,17,1050NFL26,N7,5,5,100.00
20,18,1050UCL28,NH,51,51,100.00
20,19,105IIFL29,N7,100,100,100.00
20,20,1060ECL29,NS,101,101,100.00
20,21,1065NFL27,NC,1199,1199,100.00
20,22,10IIFL28,N4,129,129,100.00
20,23,10IIFL28A,NE,105,105,100.00
20,24,10IIFL29,N6,10,10,100.00
20,25,10NIDO26,N6,150,150,100.00
20,26,1102NFL26,N8,20,20,100.00
20,27,113ESFB31,N0,6,6,100.00
20,28,119VCCL26,N0,1,1,100.00
20,29,12VCCL27A,N0,1,1,100.00
20,30,12VCCL29B,N0,7,7,100.00
20,31,182D061125,TB,200,200,100.00
20,32,182D101025,TB,2200,2200,100.00
20,33,182D161025,TB,100,100,100.00
20,34,182D231025,TB,600,600,100.00
20,35,182D311025,TB,500,500,100.00
20,36,20MICRONS,EQ,85583,31708,37.05
20,37,21STCENMGM,EQ,7827,4125,52.70
20,38,360ONE,EQ,586066,334770,57.12
20,39,364D010526,TB,3000,3000,100.00
20,40,364D041225,TB,500,500,100.00
20,41,364D091025,TB,800,800,100.00
20,42,364D110925,TB,28500,28500,100.00
20,43,364D120226,TB,100,100,100.00
20,44,364D161025,TB,93600,90000,96.15
20,45,364D220126,TB,100,100,100.00
20,46,364D231025,TB,100,100,100.00
20,47,3IINFOLTD,EQ,178542,106673,59.75
20,48,3MINDIA,EQ,7942,4758,59.91
20,49,3PLAND,EQ,4809,3527,73.34
20,50,563GS2026,GS,2,1,50.00
20,51,574GS2026,GS,97,94,96.91
