Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03042025,1444254253,0002766
Trade Date <03-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,97,97,100.00
20,2,1003ISFL28,N4,23,23,100.00
20,3,1003SCL30A,NV,1,1,100.00
20,4,1015ECL29,NR,209,209,100.00
20,5,1015SCL30,N1,3,0,0.00
20,6,1015UCL26,N1,122,122,100.00
20,7,1018GS2026,GS,6045,5273,87.23
20,8,1025SCL34Z,N1,40,40,100.00
20,9,1030SFIL28,NM,29,29,100.00
20,10,1035UCL26,NA,31,31,100.00
20,11,1040UCL27B,N1,60,60,100.00
20,12,105IIFL29,N7,300,300,100.00
20,13,1060ECL29,NS,40,40,100.00
20,14,1065NFL27,NC,2,2,100.00
20,15,1075NFL25,N6,1,1,100.00
20,16,1075UCL25,N9,35,35,100.00
20,17,10IIFL28,N4,380,380,100.00
20,18,10IIFL29,N6,24,24,100.00
20,19,10NIDO26,N6,106,106,100.00
20,20,12VCCL27B,N0,1,1,100.00
20,21,182D030725,TB,100,100,100.00
20,22,182D070825,TB,300,100,33.33
20,23,182D100425,TB,1000,1000,100.00
20,24,182D240725,TB,100,100,100.00
20,25,182D250925,TB,200,100,50.00
20,26,20MICRONS,EQ,74816,38772,51.82
20,27,21STCENMGM,EQ,8367,6289,75.16
20,28,360ONE,EQ,355479,138286,38.90
20,29,364D020525,TB,100,100,100.00
20,30,364D120326,TB,800,400,50.00
20,31,364D180425,TB,100,100,100.00
20,32,364D220126,TB,55000,55000,100.00
20,33,364D230525,TB,1000,1000,100.00
20,34,364D260326,TB,200,100,50.00
20,35,364D260625,TB,600,300,50.00
20,36,3IINFOLTD,EQ,480625,206886,43.05
20,37,3MINDIA,EQ,1915,844,44.07
20,38,3PLAND,EQ,6351,4208,66.26
20,39,563GS2026,GS,2,2,100.00
20,40,585GS2030,GS,4,4,100.00
20,41,5PAISA,EQ,32732,15465,47.25
20,42,601GS2028,GS,999,999,100.00
20,43,610GS2031,GS,1,1,100.00
20,44,622GS2035,GS,500,400,80.00
20,45,63MOONS,EQ,122718,52790,43.02
20,46,664GS2027,GS,1600,1600,100.00
20,47,667GS2050,GS,3000,2524,84.13
20,48,676GS2061,GS,58113,47053,80.97
20,49,679GS2031,GS,100,100,100.00
20,50,679GS2034,GS,100,100,100.00
20,51,679GS2034A,GS,1000,1000,100.00
20,52,692GS2039,GS,4000,4000,100.00
20,53,697GR2034,GS,212,212,100.00
20,54,698GR2054,GS,1521,1521,100.00
20,55,699GS2026,GS,4600,4600,100.00
20,56,699GS2051,GS,9858,8033,81.49
20,57,702GS2027,GS,3890,3890,100.00
20,58,702GS2031,GS,100,100,100.00
20,59,706GS2028,GS,58386,58386,100.00
20,60,709GS2054,GS,44695,23647,52.91
20,61,710GS2029,GS,2689,2089,77.69
20,62,717GS2030,GS,100,100,100.00
20,63,718GS2037,GS,61100,32200,52.70
20,64,725GS2063,GS,129071,129071,100.00
20,65,726GS2033,GS,10000,10000,100.00
20,66,729IRFC26,NN,900,900,100.00
20,67,732IRFC25,NI,1385,1385,100.00
20,68,733GS2026,GS,100,100,100.00
20,69,734GS2064,GS,1021,1021,100.00
20,70,734IRFC28,N4,1000,1000,100.00
20,71,735NHAI31,N9,100,100,100.00
20,72,736GS2052,GS,1,1,100.00
20,73,736NTPC25D,NB,100,100,100.00
20,74,737GS2028,GS,351,201,57.26
20,75,738GS2027,GS,207160,200356,96.72
20,76,738REC27TF,N2,1000,1000,100.00
20,77,739NHAI26,N8,2711,2451,90.41
20,78,739NHAI31A,ND,3096,3096,100.00
20,79,73GS2053,GS,988,888,89.88
20,80,741GS2036,GS,3161,3161,100.00
20,81,746GS2073,GS,200,200,100.00
20,82,74GS2062,GS,3851,3851,100.00
20,83,750IRFC35,NK,440,440,100.00
20,84,751HUDCO28,N5,1000,1000,100.00
20,85,753IRFC30,NJ,1836,1836,100.00
20,86,754GS2036,GS,741291,675291,91.10
20,87,760PFCL35,N3,28,28,100.00
20,88,762GS2039,GS,200,200,100.00
20,89,762NTPC35F,ND,140,140,100.00
20,90,764GA38,SG,400,400,100.00
20,91,764HUDCO31,N8,55,55,100.00
20,92,764IRFC31,NO,395,380,96.20
20,93,764NABAR31,N2,1752,1752,100.00
20,94,769HUDCO31,N9,1011,899,88.92
20,95,769NHAI31,NE,1060,1060,100.00
20,96,76NHAI31,NA,7603,6152,80.92
20,97,773KA35A,SG,100,100,100.00
20,98,774IREDA31,N7,449,314,69.93
20,99,79NHIT40,N2,391,353,90.28
20,100,810IRFC27,N2,1303,1303,100.00
20,101,812REC27,NI,1485,1485,100.00
20,102,820IIFL27,N9,310,160,51.61
20,103,824GS2033,GS,25,25,100.00
