Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31122025,2373863609,0003114
Trade Date <31-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,50,50,100.00
20,2,1003IIFL29,NC,5,5,100.00
20,3,1003ISFL28,N4,213,213,100.00
20,4,1015ECL29,NR,132,132,100.00
20,5,1015UCL26,N1,11,6,54.55
20,6,1015UCL27,NF,3,3,100.00
20,7,1018GS2026,GS,2001,2000,99.95
20,8,1025UCL26A,N1,1,1,100.00
20,9,1025VCCL28,N0,3,2,66.67
20,10,1030SFIL26,NJ,11,11,100.00
20,11,1035UCL26,NA,46,34,73.91
20,12,1040NFL26,NA,18,18,100.00
20,13,1040UCL27B,N1,2,2,100.00
20,14,1050IIFL29,ND,207,207,100.00
20,15,1050ISFL28,N5,65,65,100.00
20,16,1050UCL28,NH,101,101,100.00
20,17,1065NFL27,NC,342,342,100.00
20,18,1075SCL33,YK,5,5,100.00
20,19,1075SCL34T,N1,24,24,100.00
20,20,10CAGL27,N5,33,33,100.00
20,21,10IIFL28,N4,15,8,53.33
20,22,10IIFL28A,NE,846,846,100.00
20,23,10NIDO26,N6,5,3,60.00
20,24,1102NFL26,N8,1,1,100.00
20,25,111ESFB31,N0,1,1,100.00
20,26,115VCCL28,N0,11,11,100.00
20,27,118VCCL27B,N0,3,3,100.00
20,28,11UCL26,NC,357,357,100.00
20,29,12AFIL27,N0,16,14,87.50
20,30,12AFIL27A,N0,23,22,95.65
20,31,12VCCL27,N0,5,5,100.00
20,32,182D210526,TB,400,200,50.00
20,33,20MICRONS,EQ,253140,82760,32.69
20,34,21STCENMGM,EQ,711,711,100.00
20,35,360ONE,EQ,357058,148438,41.57
20,36,364D191126,TB,400,200,50.00
20,37,364D200226,TB,200,200,100.00
20,38,364D251226,TB,100,100,100.00
20,39,3IINFOLTD,EQ,289249,184388,63.75
20,40,3MINDIA,EQ,2603,1358,52.17
20,41,3PLAND,EQ,1891,1676,88.63
20,42,563GS2026,GS,141,141,100.00
20,43,574GS2026,GS,100,100,100.00
20,44,591GS2028,GS,200,200,100.00
20,45,5PAISA,EQ,81052,31781,39.21
20,46,601GS2030,GS,100,100,100.00
20,47,622GS2035,GS,2,1,50.00
20,48,628GS2032,GS,600,600,100.00
20,49,633GS2035,GS,4000,4000,100.00
20,50,63MOONS,EQ,55747,28594,51.29
20,51,648GS2035,GS,599,599,100.00
