Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03092025,1607676055,0002851
Trade Date <03-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,210,210,100.00
20,2,1003SCL30A,NV,220,220,100.00
20,3,1003SFIL28,NX,25,25,100.00
20,4,1015ECL29,NR,24,24,100.00
20,5,1015SCL29T,N1,1,1,100.00
20,6,1015UCL27,NF,20,20,100.00
20,7,1018GS2026,GS,922,922,100.00
20,8,1025NFL25,N5,26,26,100.00
20,9,1025UCL26A,N1,50,50,100.00
20,10,1030SFIL28,NM,180,180,100.00
20,11,1050ISFL28,N5,9,9,100.00
20,12,1050NFL26,N7,258,258,100.00
20,13,1050UCL28,NH,1,1,100.00
20,14,1065NFL27,NC,199,199,100.00
20,15,1090NFL26,NB,50,50,100.00
20,16,10CAGL27,N5,266,266,100.00
20,17,10IIFL28,N4,651,611,93.86
20,18,10IIFL28A,NE,1275,975,76.47
20,19,10IIFL29,N6,1,1,100.00
20,20,10IIFLSF27,NB,50,50,100.00
20,21,10NIDO26,N6,382,382,100.00
20,22,12VCCL29B,N0,5,5,100.00
20,23,182D021025,TB,200,200,100.00
20,24,182D050226,TB,100,100,100.00
20,25,182D061125,TB,100,100,100.00
20,26,182D101025,TB,21100,20600,97.63
20,27,182D131125,TB,500,500,100.00
20,28,182D161025,TB,200,200,100.00
20,29,182D201125,TB,400,400,100.00
20,30,182D231025,TB,1300,1300,100.00
20,31,182D311025,TB,200,200,100.00
20,32,20MICRONS,EQ,141810,69599,49.08
20,33,21STCENMGM,EQ,3697,3317,89.72
20,34,360ONE,EQ,883948,582683,65.92
20,35,364D010126,TB,4600,4600,100.00
20,36,364D010526,TB,100,100,100.00
20,37,364D041225,TB,200,200,100.00
20,38,364D110925,TB,10000,10000,100.00
20,39,364D131125,TB,300,300,100.00
20,40,364D190326,TB,20800,20800,100.00
20,41,364D280526,TB,15000,15000,100.00
20,42,3IINFOLTD,EQ,155647,93889,60.32
20,43,3MINDIA,EQ,3207,1770,55.19
20,44,3PLAND,EQ,3768,2889,76.67
20,45,574GS2026,GS,2,2,100.00
20,46,591GS2028,GS,200,200,100.00
20,47,5PAISA,EQ,16351,7900,48.32
20,48,610GS2031,GS,6,6,100.00
20,49,628GS2032,GS,1500,1500,100.00
20,50,633GS2035,GS,100,100,100.00
20,51,63MOONS,EQ,69712,30270,43.42
20,52,654GS2032,GS,10,5,50.00
20,53,664GS2027,GS,400,400,100.00
20,54,667GS2050,GS,70,70,100.00
20,55,668GS2040,GS,500,400,80.00
20,56,676GS2061,GS,10006,10006,100.00
20,57,690GS2065,GS,3731,3731,100.00
20,58,692GS2039,GS,1100,1100,100.00
20,59,698GR2054,GS,2,1,50.00
20,60,699GS2051,GS,607,604,99.51
20,61,702GS2027,GS,100,100,100.00
20,62,706GS2028,GS,1710,1710,100.00
20,63,709GS2054,GS,3913,3709,94.79
20,64,709GS2074,GS,47140,47030,99.77
20,65,710GS2029,GS,17597,16176,91.92
20,66,711NTPC25A,N8,1,1,100.00
20,67,716GS2050,GS,8985,8985,100.00
20,68,718GS2033,GS,3500,3500,100.00
20,69,718GS2037,GS,7655,7655,100.00
20,70,719GS2060,GS,2546,1546,60.72
20,71,724GS2055,GS,2100,2100,100.00
20,72,725GS2063,GS,67848,62847,92.63
20,73,726GS2032,GS,600,450,75.00
20,74,726GS2033,GS,2000,2000,100.00
20,75,728IRFC30,NG,350,200,57.14
20,76,729NHAI26,NC,21,20,95.24
20,77,733GS2026,GS,2100,2100,100.00
20,78,734GS2064,GS,55625,55625,100.00
20,79,735NABAR31,N1,10,10,100.00
20,80,736GS2052,GS,55,55,100.00
20,81,737GS2028,GS,2400,2400,100.00
20,82,738GS2027,GS,31860,21810,68.46
20,83,739NHAI26,N8,708,708,100.00
20,84,73GS2053,GS,8925,8925,100.00
20,85,741GS2036,GS,10,10,100.00
20,86,743REC35,NH,3,3,100.00
20,87,746GS2073,GS,25224,25224,100.00
20,88,74GJ27,SG,100,100,100.00
20,89,74GS2062,GS,45262,44237,97.74
20,90,750IRFC35,NK,525,525,100.00
20,91,753IRFC30,NJ,1,1,100.00
20,92,753NTPC30E,NC,23,23,100.00
20,93,754GS2036,GS,200567,198614,99.03
20,94,759GS2026,GS,171,171,100.00
20,95,75GS2034,GS,1001,1001,100.00
20,96,762GA32A,SG,100,100,100.00
20,97,762NTPC35F,ND,2,2,100.00
20,98,763KA42,SG,100,100,100.00
20,99,764HUDCO31,N8,55,50,90.91
20,100,764IRFC31,NO,710,710,100.00
20,101,764NABAR31,N2,1714,1454,84.83
20,102,769HUDCO31,N9,1439,1336,92.84
20,103,769NHAI31,NE,885,885,100.00
20,104,76IGT26,ND,300,300,100.00
20,105,76NHAI31,NA,1215,961,79.09
20,106,772GS2055,GS,501,501,100.00
20,107,772UP34,SG,600,600,100.00
20,108,78ABCL33,N1,10,10,100.00
20,109,795GS2032,GS,5,5,100.00
20,110,797IGT31,NL,10,10,100.00
20,111,79NHIT35,N1,1100,1100,100.00
20,112,79NHIT40,N2,190,190,100.00
20,113,79NHIT47,N3,4,4,100.00
20,114,810IRFC27,N2,50,50,100.00
20,115,812REC27,NI,151,151,100.00
20,116,81TCHF28,N8,5,5,100.00
20,117,824GS2027,GS,920,920,100.00
20,118,824GS2033,GS,100,100,100.00
20,119,82HUDCO27,N2,2905,2900,99.83
20,120,82IGT31,NJ,10,10,100.00
20,121,830NHAI27,N2,32,32,100.00
20,122,833GS2026,GS,1460,1460,100.00
20,123,837REC33,N7,3,3,100.00
20,124,83GS2042,GS,100,100,100.00
20,125,842IIFL26,NL,1010,1010,100.00
20,126,847SCL25,Z2,15,15,100.00
20,127,84TCHF28,NA,10,10,100.00
20,128,865IFL28,NZ,152,152,100.00
20,129,865IIFL28,NS,155,155,100.00
20,130,865IRFC29,NA,3,3,100.00
20,131,865LTF26,NN,393,237,60.31
20,132,865TCAPS27,N8,50,50,100.00
20,133,871REC28,N9,55,55,100.00
20,134,872MMFSL26,N1,155,100,64.52
20,135,875IIFL26,NM,1,1,100.00
20,136,875IIFL26A,NQ,1,1,100.00
20,137,875NHAI29,N6,16,16,100.00
20,138,875PCHFL26,N8,20,20,100.00
20,139,875SFL27,ZF,10,10,100.00
20,140,876HUDCO28,ND,25,25,100.00
20,141,87LTF27,NH,10,10,100.00
20,142,885IHL26,N1,9,9,100.00
20,143,885MOFSL26,N0,75,75,100.00
20,144,885TCAPS29,NC,33,22,66.67
20,145,888ERFL28,N5,100,100,100.00
20,146,888IRFC29,NE,879,804,91.47
20,147,888REC29,NF,10,10,100.00
20,148,890SFIL23A,NZ,440,440,100.00
20,149,891IIFCL34,N4,800,700,87.50
20,150,891NTPC33,N6,54,45,83.33
20,151,892NHPC33,N6,1,1,100.00
20,152,892PFCL33,N8,116,116,100.00
20,153,897MOFSL29,N4,100,100,100.00
20,154,898LTF29,N7,66,66,100.00
20,155,8ABCL26,N2,30,30,100.00
20,156,901HUDCO34,NE,356,356,100.00
20,157,901NHB34,N6,24,23,95.83
20,158,903SFL28,YI,125,125,100.00
20,159,905LTF27,NF,52,52,100.00
20,160,905PEL26,N1,5,5,100.00
20,161,910TCAP28,NA,860,860,100.00
20,162,915AEL28,NC,208,208,100.00
20,163,915SCL26,NE,100,50,50.00
20,164,915SCL27A,ZL,11,11,100.00
20,165,91D061125,TB,1400,1400,100.00
20,166,91D201125,TB,1000,1000,100.00
20,167,91MOFSL27,N2,1001,800,79.92
20,168,925CAGL26,N9,80,80,100.00
20,169,925ERFL28,N6,2,1,50.00
20,170,925SCFL27,YA,168,90,53.57
20,171,92GS2030,GS,156,156,100.00
20,172,92SFIL28,ND,266,266,100.00
20,173,930AEL30,NF,1958,1958,100.00
20,174,930APMD28,N0,2,2,100.00
20,175,930APMD29,N0,5,5,100.00
20,176,930APMD31,N0,3,3,100.00
20,177,930APMD32,N0,7,7,100.00
20,178,930APMD34,N0,40,40,100.00
20,179,931SFL26,Z5,4,4,100.00
20,180,935LTF29,N5,210,200,95.24
20,181,948SCL26D,AI,4,4,100.00
20,182,94SFL28,YL,79,79,100.00
20,183,950ISF27,N0,2,0,0.00
20,184,957ICCL25,YW,141,141,100.00
20,185,957IIFLS27,NA,20,20,100.00
20,186,957ISFL26,N2,50,50,100.00
20,187,957NIDO26,N5,25,25,100.00
20,188,960IIFLS26,N9,3,3,100.00
20,189,965AEL27,N4,1412,1412,100.00
20,190,965SCL25A,NF,74,74,100.00
20,191,965SCL25B,Y1,10,10,100.00
20,192,965SCL25C,N0,51,51,100.00
20,193,965SCL25E,BF,13,13,100.00
20,194,965SCL26Y,N1,9,9,100.00
20,195,966SFIL25A,NI,10,10,100.00
20,196,96IIFL28,N5,2269,1721,75.85
20,197,96IIFL28A,NF,1422,1014,71.31
20,198,96SFIL24A,NB,120,100,83.33
20,199,970CAGL28,ND,884,884,100.00
20,200,971SCL29,Z0,200,200,100.00
20,201,97SFL26,Z9,9,9,100.00
20,202,98SCL27,ZX,234,234,100.00
20,203,990SCL26,N7,15,15,100.00
20,204,990SCL27,YT,10,10,100.00
20,205,990SCL28,N1,10,10,100.00
20,206,99AEL29,N7,52,50,96.15
20,207,9AEL30,NE,83,81,97.59
20,208,9PCHFL31A,NA,51,51,100.00
20,209,9SCL26BA,NA,1792,1792,100.00
20,210,9SCL27,N2,25,25,100.00
20,211,AAATECH,EQ,9722,6967,71.66
20,212,AADHARHFC,EQ,746754,558434,74.78
20,213,AAKAAR,SM,24000,17600,73.33
20,214,AARADHYA,SM,14400,14400,100.00
20,215,AARON,EQ,16370,8831,53.95
20,216,AARTECH,EQ,86092,53536,62.18
20,217,AARTIDRUGS,EQ,344309,127283,36.97
20,218,AARTIIND,EQ,639227,305804,47.84
20,219,AARTIPHARM,EQ,275311,121963,44.30
20,220,AARTISURF,P1,5,5,100.00
20,221,AARVI,EQ,58682,13090,22.31
20,222,AAVAS,EQ,612508,265274,43.31
20,223,ABAN,EQ,309553,159848,51.64
20,224,ABB,EQ,213167,110382,51.78
20,225,ABBOTINDIA,EQ,5036,3185,63.24
20,226,ABCAPITAL,EQ,3806579,2075316,54.52
20,227,ABCOTS,SM,5000,2250,45.00
