Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20082025,1540563700,0002767
Trade Date <20-AUG-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,2,2,100.00
20,2,1003IIFL29,NC,65,65,100.00
20,3,1003ISFL28,N4,1000,1000,100.00
20,4,1003SCL30A,NV,11,11,100.00
20,5,1015ECL29,NR,390,190,48.72
20,6,1015SCL29,ZL,66,66,100.00
20,7,1015SCL30,N1,300,300,100.00
20,8,1015UCL26,N1,52,52,100.00
20,9,1015UCL27,NF,105,90,85.71
20,10,1025NFL25,N5,15,15,100.00
20,11,1039UCL26,NE,12,6,50.00
20,12,1040NFL26,NA,143,100,69.93
20,13,1050ISFL28,N5,1102,854,77.50
20,14,1050NFL26,N7,20,20,100.00
20,15,1060ECL29,NS,84,41,48.81
20,16,1065NFL27,NC,150,141,94.00
20,17,10CAGL27,N5,114,114,100.00
20,18,10IIFL28,N4,87,87,100.00
20,19,10IIFL28A,NE,250,250,100.00
20,20,10IIFLSF27,NB,124,124,100.00
20,21,10NFL25,N9,241,241,100.00
20,22,10NIDO26,N6,1,1,100.00
20,23,12VCCL29A,N0,2,2,100.00
20,24,182D050226,TB,100,100,100.00
20,25,182D061125,TB,100,100,100.00
20,26,182D120226,TB,100,100,100.00
20,27,182D131125,TB,100,100,100.00
20,28,182D181225,TB,100,100,100.00
20,29,20MICRONS,EQ,86508,45229,52.28
20,30,21STCENMGM,EQ,2638,2270,86.05
20,31,360ONE,EQ,1046821,677659,64.73
20,32,364D041225,TB,1000,1000,100.00
20,33,364D180626,TB,200,200,100.00
20,34,3IINFOLTD,EQ,208409,120344,57.74
20,35,3MINDIA,EQ,7302,4209,57.64
20,36,3PLAND,EQ,43095,8114,18.83
20,37,563GS2026,GS,72,72,100.00
20,38,574GS2026,GS,3,3,100.00
20,39,5PAISA,EQ,8296,3646,43.95
20,40,601GS2030,GS,100,100,100.00
20,41,610GS2031,GS,1146,1145,99.91
20,42,613GS2028,GS,500,500,100.00
20,43,628GS2032,GS,100,100,100.00
20,44,63MOONS,EQ,96427,47880,49.65
20,45,667GS2035,GS,198,197,99.49
20,46,668GS2040,GS,100,100,100.00
20,47,675GS2029,GS,101,101,100.00
20,48,679GS2031,GS,2114,2114,100.00
20,49,690GS2065,GS,19912,18901,94.92
20,50,698GR2054,GS,200,200,100.00
20,51,699GS2026,GS,8400,4400,52.38
20,52,699GS2051,GS,1150,1150,100.00
20,53,706GS2028,GS,10000,10000,100.00
20,54,707IRFC25,NF,10,10,100.00
20,55,709GS2054,GS,31534,31532,99.99
20,56,709GS2074,GS,32735,32498,99.28
20,57,710GS2029,GS,4021,4000,99.48
20,58,714NHAI26,N7,1006,1005,99.90
20,59,716GS2050,GS,2,2,100.00
20,60,717GS2030,GS,6185,6185,100.00
20,61,718GS2033,GS,402,401,99.75
20,62,718GS2037,GS,12636,12436,98.42
20,63,71GS2034,GS,550,550,100.00
20,64,725GS2063,GS,43685,43185,98.86
20,65,726GS2032,GS,1,1,100.00
20,66,726GS2033,GS,500,500,100.00
20,67,729NHAI26,NC,102,101,99.02
20,68,732GS2030,GS,200,200,100.00
20,69,733GS2026,GS,9011,9011,100.00
20,70,734GS2064,GS,64767,64618,99.77
20,71,735NABAR31,N1,4701,4701,100.00
20,72,736GS2052,GS,3,2,66.67
20,73,737GS2028,GS,800,800,100.00
20,74,738GS2027,GS,31495,31495,100.00
20,75,73GS2053,GS,2932,2731,93.14
20,76,741GS2036,GS,4,4,100.00
20,77,74GS2062,GS,6039,5778,95.68
20,78,751HUDCO28,N5,10,10,100.00
20,79,753IRFC30,NJ,30,30,100.00
20,80,754GS2036,GS,413074,393697,95.31
20,81,760PFCL35,N3,41,41,100.00
20,82,762GJ28,SG,300,300,100.00
20,83,762NTPC35F,ND,1819,1529,84.06
20,84,764HUDCO31,N8,1,1,100.00
20,85,764NABAR31,N2,854,704,82.44
20,86,769HUDCO31,N9,65,65,100.00
20,87,769IGT28,NH,2,2,100.00
20,88,769NHAI31,NE,50,50,100.00
20,89,76IGT26,ND,10,10,100.00
20,90,76NHAI31,NA,1112,1086,97.66
20,91,775UP33,SG,300,300,100.00
20,92,775UP34,SG,200,200,100.00
20,93,79NHIT35,N1,9970,9970,100.00
20,94,79NHIT40,N2,2625,2486,94.70
20,95,79NHIT47,N3,417,417,100.00
20,96,810IRFC27,N2,264,264,100.00
20,97,812REC27,NI,480,480,100.00
20,98,820IIFL27,N9,75,75,100.00
20,99,824GS2027,GS,10,10,100.00
20,100,82HUDCO27,N2,1650,900,54.55
20,101,82IGT31,NJ,200,200,100.00
20,102,830NHAI27,N2,774,455,58.79
20,103,83GS2040,GS,5,5,100.00
20,104,842IIFL26,NL,544,411,75.55
20,105,84CIFCL28,NA,50,50,100.00
20,106,855IREDA29,N2,10,10,100.00
20,107,863REC29,NC,800,800,100.00
20,108,865IFL28,NZ,1,1,100.00
20,109,865IIFL28,NS,12,12,100.00
20,110,865IRFC29,NA,202,200,99.01
20,111,865LTF26,NN,64,64,100.00
20,112,865SCL27,N4,20,20,100.00
20,113,865TCAPS27,N8,120,75,62.50
20,114,871REC28,N9,1496,775,51.80
20,115,872MMFSL26,N1,1,1,100.00
20,116,875IIFL26,NM,144,143,99.31
20,117,875NHAI29,N6,1666,1606,96.40
20,118,876HUDCO28,ND,2118,1480,69.88
20,119,879NHPC28,N5,1000,1000,100.00
20,120,880IREDA34,N6,2910,1910,65.64
20,121,885MOFSL26,N0,115,115,100.00
20,122,885SCL26,N9,230,230,100.00
20,123,886REC34,NG,1000,1000,100.00
20,124,888ERFL28,N5,30,30,100.00
20,125,888IHFL25F,NC,300,300,100.00
20,126,888IRFC29,NE,1,1,100.00
20,127,891IIFCL34,N4,2752,2100,76.31
20,128,891NTPC33,N6,105,105,100.00
20,129,892NHPC33,N6,1500,1500,100.00
20,130,892PFCL33,N8,604,602,99.67
20,131,893NHB29,N6,86,86,100.00
20,132,894SCL27,ZY,3,3,100.00
20,133,895AEL27,N9,97,97,100.00
20,134,897GS2030,GS,1000,1000,100.00
20,135,897MOFSL29,N4,35,35,100.00
20,136,901HUDCO34,NE,1200,1096,91.33
20,137,901NHB34,N6,180,157,87.22
20,138,902SCL28,N1,3,1,33.33
20,139,903SFL28,YI,100,100,100.00
20,140,910TCAP28,NA,154,153,99.35
20,141,915AEL28,NC,15,15,100.00
20,142,915SCL26,NE,490,490,100.00
20,143,916SCL25,ZW,15,15,100.00
20,144,91D040925,TB,700,700,100.00
20,145,91D110925,TB,1000,600,60.00
20,146,91D250925,TB,2300,2300,100.00
20,147,91D280825,TB,500,500,100.00
20,148,925CAGL26,N9,100,100,100.00
20,149,925ERFL28,N6,15,15,100.00
20,150,925SCL25,N5,141,141,100.00
20,151,92GS2030,GS,530,530,100.00
20,152,930AEL30,NF,1367,1367,100.00
20,153,930APMD29,N0,7,7,100.00
20,154,930APMD32,N0,5,5,100.00
20,155,930APMD34,N0,20,20,100.00
20,156,930APMD35,N0,5,5,100.00
20,157,930SFL28,YP,35,35,100.00
20,158,931SFL26,Z5,54,54,100.00
20,159,935LTF29,N5,60,60,100.00
20,160,948SCL27A,ZJ,684,684,100.00
20,161,94SFL28,YL,59,59,100.00
20,162,950ISF27A,N0,1,1,100.00
20,163,956AEL29,N6,80,80,100.00
20,164,957ICCL25,YW,50,50,100.00
20,165,957IIFLS27,NA,25,25,100.00
20,166,957NIDO26,N5,47,47,100.00
20,167,960CAGL25,N3,50,50,100.00
20,168,965AEL27,N4,149,149,100.00
20,169,965SCL28,AK,2,1,50.00
20,170,96IIFL28,N5,1132,912,80.57
20,171,96IIFL28A,NF,654,599,91.59
20,172,97SFL29,YZ,100,100,100.00
20,173,985CCSP27,N0,1,1,100.00
20,174,985ECL28,NK,12,6,50.00
20,175,990CCSP27,N0,1,1,100.00
20,176,995SCL2035,NM,21,21,100.00
20,177,99AEL29,N7,503,488,97.02
20,178,9AEL30,NE,70,70,100.00
20,179,9IIFL28,Y0,7,7,100.00
20,180,9MMFSML,N2,979,772,78.86
20,181,9PCHFL31A,NA,233,233,100.00
20,182,9SCL26BA,NA,50,50,100.00
20,183,9SCL27,N2,30,30,100.00
20,184,AAATECH,EQ,28220,15876,56.26
20,185,AADHARHFC,EQ,690420,341620,49.48
20,186,AAKAAR,SM,40000,27200,68.00
20,187,AARADHYA,ST,2400,2400,100.00
20,188,AARON,EQ,12600,8064,64.00
20,189,AARTECH,EQ,18138,13767,75.90
20,190,AARTIDRUGS,EQ,216100,90780,42.01
20,191,AARTIIND,EQ,776052,374492,48.26
20,192,AARTIPHARM,EQ,314786,148525,47.18
20,193,AARVI,EQ,26481,14488,54.71
20,194,AAVAS,EQ,216960,152177,70.14
20,195,ABAN,EQ,363177,175710,48.38
20,196,ABB,EQ,312054,120609,38.65
20,197,ABBOTINDIA,EQ,9480,7089,74.78
20,198,ABCAPITAL,EQ,2223764,949060,42.68
20,199,ABCOTS,SM,12500,7750,62.00
20,200,ABDL,EQ,522909,225949,43.21
20,201,ABFRL,EQ,3973336,1899218,47.80
20,202,ABGSEC,EQ,358,231,64.53
20,203,ABHAPOWER,SM,209600,169600,80.92
20,204,ABLBL,EQ,605433,292549,48.32
20,205,ABREL,EQ,262220,132337,50.47
20,206,ABSLAMC,EQ,400609,178928,44.66
20,207,ABSLBANETF,EQ,13549,9683,71.47
20,208,ABSLLIQUID,EQ,967,596,61.63
20,209,ABSLNN50ET,EQ,10001,9683,96.82
