Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02022026,2182328130,0003149
Trade Date <02-FEB-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,18,18,100.00
20,2,0MOFSL27,N3,6,6,100.00
20,3,1003IIFL29,NC,14,14,100.00
20,4,1003ISFL28,N4,184,184,100.00
20,5,1015ECL29,NR,4,2,50.00
20,6,1015UCL26,N1,18,18,100.00
20,7,1015UCL27,NF,42,42,100.00
20,8,1018GS2026,GS,503,495,98.41
20,9,1025SCL34A,ZT,2000,1000,50.00
20,10,1025UCL26A,N1,1,1,100.00
20,11,1040NFL26,NA,3,2,66.67
20,12,1040UCL27B,N1,20,20,100.00
20,13,1050ISFL28,N5,30,30,100.00
20,14,1050NFL26,N7,6,6,100.00
20,15,105UCL2026,NB,31,31,100.00
20,16,1060ECL29,NS,150,150,100.00
20,17,1065NFL27,NC,50,50,100.00
20,18,1075SCL34,ZR,135,135,100.00
20,19,1090NFL26,NB,10,10,100.00
20,20,10CAGL27,N5,15,15,100.00
20,21,10IIFL28A,NE,37,37,100.00
20,22,10IIFL29,N6,1,1,100.00
20,23,10NIDO26,N6,1478,1473,99.66
20,24,111ESFB31,N0,1,1,100.00
20,25,11UCL26,NC,45,45,100.00
20,26,125VCCL31,N0,1,1,100.00
20,27,12AFIL27A,N0,11,11,100.00
20,28,12VCCL27,N0,1,1,100.00
20,29,182D080526,TB,200,200,100.00
20,30,182D090726,TB,1500,1500,100.00
20,31,182D180626,TB,100,100,100.00
20,32,182D240426,TB,600,300,50.00
20,33,20MICRONS,EQ,126691,48203,38.05
20,34,21STCENMGM,EQ,6792,5598,82.42
20,35,360ONE,EQ,1295821,747506,57.69
20,36,364D020426,TB,300,200,66.67
20,37,364D020726,TB,2000,2000,100.00
20,38,364D021026,TB,100,100,100.00
20,39,364D030926,TB,200,100,50.00
20,40,364D050226,TB,135000,135000,100.00
20,41,364D060826,TB,100,100,100.00
20,42,364D081026,TB,200,100,50.00
20,43,364D100926,TB,100,100,100.00
20,44,364D101226,TB,200,100,50.00
20,45,364D130826,TB,100,100,100.00
20,46,364D150127,TB,200,100,50.00
20,47,364D151026,TB,100,100,100.00
20,48,364D170926,TB,200,100,50.00
20,49,364D200826,TB,100,100,100.00
20,50,364D240426,TB,2000,2000,100.00
20,51,364D240926,TB,100,100,100.00
20,52,364D260326,TB,2000,2000,100.00
20,53,364D280526,TB,2000,2000,100.00
20,54,364D280826,TB,100,100,100.00
20,55,3IINFOLTD,EQ,312088,195931,62.78
20,56,3MINDIA,EQ,2593,1150,44.35
20,57,3PLAND,EQ,2118,1941,91.64
20,58,563GS2026,GS,5100,5000,98.04
20,59,591GS2028,GS,100,100,100.00
20,60,5PAISA,EQ,72358,18129,25.05
20,61,610GS2031,GS,15770,13000,82.44
20,62,628GS2032,GS,5100,5100,100.00
20,63,633GS2035,GS,8094,8086,99.90
20,64,63MOONS,EQ,83434,27506,32.97
20,65,648GS2035,GS,1631,1600,98.10
20,66,654GS2032,GS,15000,15000,100.00
20,67,667GS2035,GS,5400,3000,55.56
20,68,667GS2050,GS,620,620,100.00
20,69,668GS2040,GS,2200,2200,100.00
20,70,675GS2029,GS,1200,1100,91.67
20,71,676GS2061,GS,19275,19175,99.48
20,72,679GS2034,GS,10200,10200,100.00
20,73,68GS2060,GS,26,26,100.00
20,74,690GS2065,GS,4240,4240,100.00
20,75,692GS2039,GS,300,300,100.00
20,76,695GS2061,GS,23751,11651,49.05
20,77,698GR2054,GS,100,100,100.00
20,78,699GS2026,GS,4860,4860,100.00
20,79,699GS2051,GS,43434,43399,99.92
20,80,699TN32,SG,100,100,100.00
20,81,702GS2027,GS,497,497,100.00
20,82,702GS2031,GS,100,100,100.00
20,83,704GS2029,GS,4740,4740,100.00
20,84,704IRFC28,N6,1000,1000,100.00
20,85,706GS2028,GS,2500,2500,100.00
20,86,709GS2054,GS,436,435,99.77
20,87,709GS2074,GS,28378,28377,100.00
20,88,710GS2029,GS,13811,13801,99.93
20,89,717GS2030,GS,3349,3349,100.00
20,90,718GJ28,SG,200,200,100.00
20,91,718GS2037,GS,4495,4495,100.00
20,92,719GS2060,GS,3200,3200,100.00
20,93,71GS2034,GS,6200,6200,100.00
20,94,723GS2039,GS,2000,2000,100.00
20,95,724GS2055,GS,43992,43992,100.00
20,96,725GS2063,GS,333571,305819,91.68
20,97,726GS2032,GS,33404,33404,100.00
20,98,727GS2026,GS,379,379,100.00
20,99,729IRFC26,NN,619,619,100.00
20,100,732GS2030,GS,4700,4700,100.00
20,101,733GS2026,GS,10000,10000,100.00
20,102,734GS2064,GS,91480,85614,93.59
20,103,734IRFC28,N4,500,500,100.00
20,104,737GS2028,GS,30045,29045,96.67
20,105,738GS2027,GS,189955,184144,96.94
20,106,73GS2053,GS,7436,6936,93.28
20,107,741GS2036,GS,429,428,99.77
20,108,743GS2076,GS,111,111,100.00
