Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18062025,1330110102,0002685
Trade Date <18-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,300,300,100.00
20,2,1003SFIL28,NX,10,10,100.00
20,3,1015ECL29,NR,40,40,100.00
20,4,1018GS2026,GS,2218,2218,100.00
20,5,1025SCL34,Z8,120,120,100.00
20,6,1035UCL26,NA,114,109,95.61
20,7,1040NFL26,NA,366,366,100.00
20,8,1050ISFL28,N5,123,67,54.47
20,9,1050NFL26,N7,43,43,100.00
20,10,105IIFL29,N7,250,250,100.00
20,11,105UCL2026,NB,100,100,100.00
20,12,1060ECL29,NS,175,175,100.00
20,13,1065NFL27,NC,40,40,100.00
20,14,1075UCL25,N9,13,13,100.00
20,15,10CAGL27,N5,50,50,100.00
20,16,10IIFL28,N4,1016,838,82.48
20,17,10IIFL29,N6,10,10,100.00
20,18,10NFL25,N9,4,4,100.00
20,19,10NIDO26,N6,150,150,100.00
20,20,12VCCL29B,N0,1,1,100.00
20,21,182D030725,TB,200,100,50.00
20,22,182D180925,TB,3500,3500,100.00
20,23,20MICRONS,EQ,65322,29813,45.64
20,24,21STCENMGM,EQ,2499,1919,76.79
20,25,360ONE,EQ,791793,404406,51.07
20,26,364D030725,TB,5000,5000,100.00
20,27,364D031025,TB,300,300,100.00
20,28,364D050226,TB,30000,30000,100.00
20,29,364D080126,TB,100,100,100.00
20,30,364D100725,TB,64000,64000,100.00
20,31,364D210526,TB,1000,1000,100.00
20,32,364D240426,TB,100,100,100.00
20,33,364D260625,TB,500,500,100.00
20,34,364D310725,TB,125000,125000,100.00
20,35,3IINFOLTD,EQ,335774,146218,43.55
20,36,3MINDIA,EQ,1676,921,54.95
20,37,3PLAND,EQ,18717,14436,77.13
20,38,574GS2026,GS,1,1,100.00
20,39,5PAISA,EQ,17242,8235,47.76
20,40,610GS2031,GS,2,2,100.00
20,41,622GS2035,GS,1,1,100.00
20,42,63MOONS,EQ,356387,138601,38.89
20,43,654GS2032,GS,2983,2983,100.00
20,44,667GS2050,GS,7694,7694,100.00
20,45,676GS2061,GS,20005,20005,100.00
20,46,679GS2031,GS,100300,100300,100.00
20,47,692GS2039,GS,300,300,100.00
20,48,695GS2061,GS,5013,5000,99.74
20,49,697GR2034,GS,400,300,75.00
20,50,698GR2054,GS,100,100,100.00
20,51,699GS2026,GS,1000,1000,100.00
20,52,699GS2051,GS,10358,10358,100.00
20,53,702GS2027,GS,200,200,100.00
20,54,702GS2031,GS,100,100,100.00
20,55,704REC28,N4,1000,1000,100.00
20,56,709GS2054,GS,102,101,99.02
20,57,709GS2074,GS,6891,6691,97.10
20,58,710GS2029,GS,9095,5595,61.52
20,59,716GS2050,GS,2,1,50.00
20,60,717GS2028,GS,5,5,100.00
20,61,717GS2030,GS,10000,10000,100.00
20,62,718GS2033,GS,12400,12300,99.19
20,63,718GS2037,GS,28400,28400,100.00
20,64,719GS2060,GS,1,1,100.00
20,65,71GS2034,GS,150,127,84.67
20,66,723GS2039,GS,99,99,100.00
20,67,725GS2063,GS,71738,65893,91.85
20,68,726GS2032,GS,120621,120621,100.00
20,69,726GS2033,GS,4001,4001,100.00
20,70,729IRFC26,NN,2737,2737,100.00
20,71,729NHAI26,NC,1495,1495,100.00
20,72,732IRFC25,NI,897,896,99.89
20,73,733GS2026,GS,14956,14956,100.00
20,74,734GS2064,GS,177089,177089,100.00
20,75,735NHAI31,N9,1352,852,63.02
20,76,736GS2052,GS,2,1,50.00
20,77,737GS2028,GS,1000,1000,100.00
20,78,737NTPC35C,NA,80,80,100.00
20,79,738GS2027,GS,48632,36732,75.53
