Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,21052025,1386299834,0002729
Trade Date <21-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,200,200,100.00
20,2,1003ISFL28,N4,112,112,100.00
20,3,1015ECL29,NR,1576,1216,77.16
20,4,1015SCL28B,AZ,2,1,50.00
20,5,1015UCL26,N1,84,83,98.81
20,6,1018GS2026,GS,3280,2631,80.21
20,7,1035UCL26,NA,6,6,100.00
20,8,1040NFL26,NA,25,25,100.00
20,9,1050IIFL29,ND,2000,1000,50.00
20,10,1050ISFL28,N5,300,230,76.67
20,11,1050NFL26,N7,86,86,100.00
20,12,1050UCL28,NH,125,125,100.00
20,13,105IIFL29,N7,324,324,100.00
20,14,1060ECL29,NS,70,70,100.00
20,15,1065NFL27,NC,326,326,100.00
20,16,1075UCL25,N9,7,7,100.00
20,17,10CAGL27,N5,79,79,100.00
20,18,10IIFL28,N4,81,81,100.00
20,19,10IIFL29,N6,884,884,100.00
20,20,10ISFL26,N3,50,50,100.00
20,21,10NFL25,N9,8,8,100.00
20,22,12VCCL29B,N0,7,7,100.00
20,23,182D061125,TB,300,300,100.00
20,24,20MICRONS,EQ,65739,25322,38.52
20,25,21STCENMGM,EQ,1243,1128,90.75
20,26,360ONE,EQ,406917,215831,53.04
20,27,364D080126,TB,100,100,100.00
20,28,364D091025,TB,500,500,100.00
20,29,364D120625,TB,500,500,100.00
20,30,364D161025,TB,400,400,100.00
20,31,364D181225,TB,300,300,100.00
20,32,364D261225,TB,300,300,100.00
20,33,364D270226,TB,1000,1000,100.00
20,34,3IINFOLTD,EQ,273388,125222,45.80
20,35,3MINDIA,EQ,4874,2383,48.89
20,36,3PLAND,EQ,4963,3679,74.13
20,37,515GS2025,GS,40306,40100,99.49
20,38,5PAISA,EQ,21677,10880,50.19
20,39,633GS2035,GS,71200,71200,100.00
20,40,63MOONS,EQ,701027,258538,36.88
20,41,664GS2027,GS,450,450,100.00
20,42,667GS2050,GS,29,29,100.00
20,43,676GS2061,GS,5300,5300,100.00
20,44,679GS2031,GS,400,400,100.00
20,45,690GS2065,GS,200,200,100.00
20,46,692GS2039,GS,100,100,100.00
20,47,695GS2061,GS,102,100,98.04
20,48,697GR2034,GS,400,400,100.00
20,49,698GR2054,GS,100,100,100.00
20,50,702GS2027,GS,1100,1100,100.00
20,51,704GS2029,GS,300,300,100.00
20,52,706GS2028,GS,5563,5563,100.00
20,53,709GS2054,GS,36401,36321,99.78
20,54,709GS2074,GS,501,501,100.00
20,55,710GS2029,GS,11600,11600,100.00
20,56,717GS2030,GS,176,176,100.00
20,57,718GS2033,GS,3300,3200,96.97
20,58,718GS2037,GS,2380,2000,84.03
20,59,71GS2034,GS,1200,1200,100.00
20,60,725GS2063,GS,600,600,100.00
20,61,726GS2032,GS,2407,2407,100.00
20,62,726GS2033,GS,605,605,100.00
20,63,727GS2026,GS,2,2,100.00
20,64,729IRFC26,NN,15,15,100.00
20,65,732IRFC25,NI,101,101,100.00
20,66,733GS2026,GS,10100,10100,100.00
20,67,734GS2064,GS,1200,1200,100.00
20,68,735NHAI31,N9,200,200,100.00
20,69,736GS2052,GS,6,3,50.00
20,70,737GS2028,GS,5600,5500,98.21
20,71,737NTPC35C,NA,80,80,100.00
20,72,738GS2027,GS,29736,29731,99.98
20,73,738REC27TF,N2,90,90,100.00
20,74,739NHAI26,N8,2,1,50.00
20,75,739NHAI31A,ND,40,40,100.00
20,76,741GS2036,GS,22202,22201,100.00
20,77,746GS2073,GS,1,1,100.00
20,78,74GS2062,GS,1761,1761,100.00
20,79,750IRFC35,NK,15,15,100.00
20,80,753IRFC30,NJ,451,301,66.74
20,81,754GS2036,GS,163198,154660,94.77
20,82,759GS2026,GS,1,1,100.00
20,83,764HUDCO31,N8,2,1,50.00
20,84,764IRFC31,NO,150,150,100.00
20,85,764NABAR31,N2,203,202,99.51
20,86,769IGT28,NH,40,40,100.00
20,87,769NHAI31,NE,518,499,96.33
20,88,76NHAI31,NA,1689,1107,65.54
20,89,772GS2049,GS,1190,1190,100.00
20,90,79NHIT35,N1,267,267,100.00
20,91,79NHIT40,N2,2734,1596,58.38
20,92,79NHIT47,N3,3037,2861,94.20
20,93,802WB37,SG,100,100,100.00
20,94,810IRFC27,N2,350,350,100.00
20,95,812REC27,NI,3,2,66.67
20,96,81TCHF28,N8,6,6,100.00
20,97,824GS2027,GS,1,1,100.00
20,98,828GS2032,GS,299,299,100.00
20,99,82HUDCO27,N2,800,800,100.00
20,100,82IGT31,NJ,34,34,100.00
20,101,830PFCL27,N5,2755,2755,100.00
20,102,835IFL25,NV,10,10,100.00
20,103,842IIFL26,NL,350,350,100.00
20,104,846REC28,N6,125,125,100.00
20,105,85IFL26,NX,2080,1190,57.21
20,106,85LTF26,NM,5,5,100.00
20,107,85PFL26A,N7,77,29,37.66
20,108,863IRFC29,NC,819,819,100.00
20,109,863REC29,NC,2,2,100.00
20,110,865IIFL28,NS,136,136,100.00
20,111,865IRFC29,NA,3001,2010,66.98
20,112,865LTF26,NN,100,100,100.00
20,113,865TCAPS27,N8,4,0,0.00
20,114,871REC28,N9,302,301,99.67
20,115,875IIFL26,NM,157,157,100.00
