Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23042025,1540584524,0002727
Trade Date <23-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,30,30,100.00
20,2,1003SCL30A,NV,100,62,62.00
20,3,1003SFIL28,NX,1,1,100.00
20,4,1015ECL29,NR,956,921,96.34
20,5,1018GS2026,GS,5240,4340,82.82
20,6,1025SCL34B,N1,541,525,97.04
20,7,1025SCL35A,N1,529,529,100.00
20,8,1030SFIL26,NJ,12,8,66.67
20,9,1035UCL26,NA,5,5,100.00
20,10,1040NFL26,NA,175,175,100.00
20,11,1050IIFL29,ND,25,25,100.00
20,12,1050ISFL28,N5,254,130,51.18
20,13,1050NFL26,N7,226,226,100.00
20,14,105IIFL29,N7,301,301,100.00
20,15,1060ECL29,NS,67,67,100.00
20,16,1065NFL27,NC,434,434,100.00
20,17,1075NFL25,N6,92,56,60.87
20,18,1075SCL34,ZR,217,217,100.00
20,19,10IIFL28,N4,486,308,63.37
20,20,10IIFL28A,NE,29,28,96.55
20,21,10NFL25,N9,40,25,62.50
20,22,10NIDO26,N6,2,2,100.00
20,23,12VCCL29B,N0,3,3,100.00
20,24,182D040925,TB,1500,1500,100.00
20,25,182D101025,TB,400,200,50.00
20,26,182D170725,TB,1000,1000,100.00
20,27,20MICRONS,EQ,98360,37462,38.09
20,28,21STCENMGM,EQ,5501,4691,85.28
20,29,360ONE,EQ,3333648,1930795,57.92
20,30,364D120625,TB,100,100,100.00
20,31,364D310725,TB,1000,1000,100.00
20,32,3IINFOLTD,EQ,2960207,1296544,43.80
20,33,3MINDIA,EQ,3335,1592,47.74
20,34,3PLAND,EQ,12526,9264,73.96
20,35,574GS2026,GS,100,100,100.00
20,36,5PAISA,EQ,69955,24127,34.49
20,37,610GS2031,GS,2000,2000,100.00
20,38,619GS2034,GS,3,3,100.00
20,39,63MOONS,EQ,98892,52668,53.26
20,40,654GS2032,GS,24116,24116,100.00
20,41,667GS2035,GS,1,1,100.00
20,42,667GS2050,GS,239,239,100.00
20,43,675GS2029,GS,200,200,100.00
20,44,676GS2061,GS,25002,20002,80.00
20,45,679GS2031,GS,300,300,100.00
20,46,679GS2034,GS,3100,3100,100.00
20,47,68GS2060,GS,80,80,100.00
20,48,690GS2065,GS,400,400,100.00
20,49,692GS2039,GS,300,300,100.00
20,50,699GS2026,GS,3300,3300,100.00
20,51,699GS2051,GS,50,25,50.00
20,52,702GS2027,GS,10311,8609,83.49
20,53,702GS2031,GS,1100,1100,100.00
20,54,706GS2028,GS,7900,7400,93.67
20,55,706GS2046,GS,5597,5597,100.00
20,56,709GS2054,GS,5421,5296,97.69
20,57,709GS2074,GS,440,320,72.73
20,58,710GS2029,GS,8522,8001,93.89
20,59,716GS2050,GS,3593,3343,93.04
20,60,718GS2033,GS,1000,1000,100.00
20,61,718GS2037,GS,191234,191234,100.00
20,62,719GS2060,GS,313,313,100.00
20,63,719HUDCO28,N7,20,20,100.00
20,64,723GS2039,GS,1000,1000,100.00
20,65,725GS2063,GS,48811,48811,100.00
20,66,726GS2029,GS,2000,2000,100.00
20,67,726GS2032,GS,18000,18000,100.00
20,68,726GS2033,GS,4400,4400,100.00
20,69,727GS2026,GS,1,1,100.00
20,70,729IRFC26,NN,63,63,100.00
20,71,732GS2030,GS,100,100,100.00
20,72,732IRFC25,NI,80,80,100.00
20,73,734GS2064,GS,42485,34300,80.73
20,74,734IRFC28,N4,1145,1145,100.00
20,75,735NHAI31,N9,1334,1334,100.00
20,76,737GS2028,GS,12355,12355,100.00
20,77,737NTPC35C,NA,435,435,100.00
20,78,738GS2027,GS,147323,138009,93.68
20,79,738REC27TF,N2,620,405,65.32
20,80,739NHAI26,N8,1000,1000,100.00
20,81,740IIFCL33,N1,300,300,100.00
20,82,741GS2036,GS,162206,162206,100.00
20,83,743REC35,NH,10,5,50.00
20,84,746GS2073,GS,610,610,100.00
20,85,750IRFC35,NK,15,15,100.00
20,86,751HUDCO28,N5,1180,1090,92.37
20,87,753IRFC30,NJ,1,1,100.00
20,88,754GS2036,GS,561529,556951,99.18
20,89,760PFCL35,N3,80,45,56.25
20,90,762NTPC35F,ND,1,1,100.00
20,91,764HUDCO31,N8,2,1,50.00
20,92,764NABAR31,N2,670,670,100.00
20,93,769HUDCO31,N9,574,392,68.29
20,94,769NHAI31,NE,1953,1953,100.00
20,95,76IGT26,ND,15,15,100.00
20,96,76NHAI31,NA,2651,2591,97.74
20,97,772GS2049,GS,610,610,100.00
20,98,774IREDA31,N7,260,255,98.08
20,99,79IGT28,NF,293,203,69.28
20,100,79NHIT35,N1,2501,2501,100.00
20,101,79NHIT40,N2,337,337,100.00
20,102,810IRFC27,N2,419,419,100.00
20,103,820IIFL27,N9,145,145,100.00
20,104,824GS2027,GS,4011,3509,87.48
20,105,828GS2027,GS,54702,54702,100.00
20,106,82HUDCO27,N2,250,250,100.00
20,107,82IGT31,NJ,270,270,100.00
20,108,830CIFC26,N2,3,3,100.00
20,109,830NHAI27,N2,2171,1557,71.72
20,110,830PFCL27,N5,107,107,100.00
20,111,843IHFL29,NC,10,10,100.00
