Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11062025,2329497150,0002740
Trade Date <11-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,502,502,100.00
20,2,1003ISFL28,N4,100,100,100.00
20,3,1003SCL30A,NV,9,9,100.00
20,4,1015ECL29,NR,269,269,100.00
20,5,1015SCL28,NR,36,36,100.00
20,6,1015UCL26,N1,13,12,92.31
20,7,1018GS2026,GS,228,228,100.00
20,8,1025SCL34B,N1,88,88,100.00
20,9,1025SCL35A,N1,5,5,100.00
20,10,1035UCL26,NA,145,145,100.00
20,11,1050ISFL28,N5,10,10,100.00
20,12,1050NFL26,N7,50,50,100.00
20,13,1050UCL28,NH,120,100,83.33
20,14,1060ECL29,NS,100,100,100.00
20,15,1065NFL27,NC,47,47,100.00
20,16,1075SCL33,YK,20,10,50.00
20,17,1075UCL25,N9,30,30,100.00
20,18,10CAGL27,N5,25,25,100.00
20,19,10IIFL28,N4,1051,1051,100.00
20,20,10IIFL28A,NE,551,551,100.00
20,21,10IIFL29,N6,7,7,100.00
20,22,10IIFLSF27,NB,150,150,100.00
20,23,10ISFL26,N3,1305,690,52.87
20,24,10NFL25,N9,43,43,100.00
20,25,10NIDO26,N6,182,182,100.00
20,26,1102NFL26,N8,25,25,100.00
20,27,12VCCL29B,N0,7,7,100.00
20,28,182D101025,TB,800,500,62.50
20,29,20MICRONS,EQ,324681,134005,41.27
20,30,21STCENMGM,EQ,5564,4304,77.35
20,31,360ONE,EQ,1488940,676381,45.43
20,32,364D010526,TB,100,100,100.00
20,33,364D030725,TB,200,200,100.00
20,34,364D100426,TB,100,100,100.00
20,35,364D110925,TB,200,200,100.00
20,36,364D160426,TB,9900,9900,100.00
20,37,364D190326,TB,1000,1000,100.00
20,38,364D260326,TB,1800,1800,100.00
20,39,364D260625,TB,100,100,100.00
20,40,3IINFOLTD,EQ,779725,384774,49.35
20,41,3MINDIA,EQ,2791,1307,46.83
20,42,3PLAND,EQ,34139,19568,57.32
20,43,563GS2026,GS,13,13,100.00
20,44,577GS2030,GS,100,100,100.00
20,45,5PAISA,EQ,37133,17449,46.99
20,46,610GS2031,GS,100,100,100.00
20,47,622GS2035,GS,2,1,50.00
20,48,63MOONS,EQ,793902,387684,48.83
20,49,664GS2027,GS,1110,1100,99.10
20,50,667GS2035,GS,1090,1088,99.82
20,51,667GS2050,GS,10,10,100.00
20,52,675GS2029,GS,300,300,100.00
20,53,676GS2061,GS,5371,5371,100.00
20,54,679GS2034,GS,400,400,100.00
20,55,686RJ52,SG,200,200,100.00
20,56,68GS2060,GS,23,22,95.65
20,57,690GS2065,GS,571,571,100.00
20,58,698GR2054,GS,1,1,100.00
20,59,702GS2027,GS,43673,43673,100.00
20,60,702GS2031,GS,201001,200000,99.50
20,61,704GS2029,GS,400,400,100.00
20,62,706GS2028,GS,20109,20109,100.00
20,63,709GS2054,GS,1901,1901,100.00
20,64,709GS2074,GS,172201,171154,99.39
20,65,710GS2029,GS,3409,3409,100.00
20,66,711NTPC25A,N8,71,42,59.15
20,67,714NHAI26,N7,20,20,100.00
20,68,716GS2050,GS,94,94,100.00
20,69,717GS2030,GS,154,154,100.00
20,70,718GS2037,GS,10927,10927,100.00
20,71,719GS2060,GS,4,4,100.00
20,72,719HUDCO28,N7,1000,1000,100.00
20,73,71GS2034,GS,260100,250100,96.16
20,74,725GS2063,GS,256809,250309,97.47
20,75,725IRFC35,NH,1200,1200,100.00
20,76,726GS2032,GS,54099,54089,99.98
20,77,726GS2033,GS,25000,25000,100.00
20,78,732GS2030,GS,1600,1600,100.00
20,79,732IRFC25,NI,600,600,100.00
20,80,733GS2026,GS,2,2,100.00
20,81,734GS2064,GS,333098,332921,99.95
20,82,734IRFC28,N4,127,127,100.00
20,83,735NHAI31,N9,3900,2900,74.36
20,84,736GS2052,GS,1090,1090,100.00
20,85,736NTPC25D,NB,2,1,50.00
20,86,736PFCL28,N2,500,300,60.00
20,87,737GS2028,GS,10770,10500,97.49
20,88,738GS2027,GS,92594,92194,99.57
20,89,739NHAI26,N8,65,65,100.00
20,90,73GS2053,GS,2000,2000,100.00
20,91,741AP30,SG,100,100,100.00
20,92,741GS2036,GS,2323,2322,99.96
20,93,746GS2073,GS,14426,14226,98.61
20,94,750IRFC35,NK,45,45,100.00
20,95,753IRFC30,NJ,79,79,100.00
20,96,754GS2036,GS,993196,933797,94.02
20,97,759GS2026,GS,359,359,100.00
20,98,762NTPC35F,ND,10,10,100.00
20,99,763TS44,SG,200,200,100.00
20,100,764HUDCO31,N8,3,3,100.00
20,101,769NHAI31,NE,1,1,100.00
20,102,76NHAI31,NA,5258,4793,91.16
20,103,772GS2049,GS,726,726,100.00
20,104,772KA35A,SG,200,200,100.00
20,105,77AP38,SG,200,200,100.00
20,106,78ABCL33,N1,1,1,100.00
20,107,797IGT31,NL,10,10,100.00
20,108,79NHIT35,N1,310,310,100.00
20,109,79NHIT40,N2,6,6,100.00
20,110,79NHIT47,N3,2351,2351,100.00
20,111,810IRFC27,N2,146,146,100.00
20,112,812REC27,NI,867,867,100.00
20,113,813GS2045,GS,100,100,100.00
20,114,828GS2032,GS,200,100,50.00
20,115,829PFL29,N6,91,91,100.00
20,116,82HUDCO27,N2,1378,1378,100.00
20,117,830NHAI27,N2,1561,1251,80.14
20,118,833GS2026,GS,311,311,100.00
20,119,835IFL25,NV,470,470,100.00
20,120,835SCL23B,YM,22,22,100.00
20,121,840CIFCL28,N4,3,3,100.00
20,122,840IRFC29,N8,1958,1958,100.00
20,123,842IIFL26,NL,255,250,98.04
20,124,843IHFL29,NC,15,15,100.00
20,125,854NHPC28,N2,1,1,100.00
20,126,85IFL26,NX,15,15,100.00
20,127,865IFL28,NZ,228,227,99.56
20,128,865IIFL28,NS,3,3,100.00
20,129,865IRFC29,NA,275,275,100.00
20,130,865LTF26,NN,128,126,98.44
20,131,865SCL26,N8,30,30,100.00
20,132,865TCAPS27,N8,65,65,100.00
20,133,866IIFC34B,N3,98,98,100.00
20,134,866NTPC33,N3,5020,5010,99.80
20,135,871REC28,N9,2297,1717,74.75
20,136,875NHAI29,N6,386,370,95.85
20,137,87LTF27,NH,1,1,100.00
20,138,880IREDA29,N5,7,7,100.00
20,139,883GS2041,GS,1000,1000,100.00
