Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08122025,1726751020,0003092
Trade Date <08-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,20,20,100.00
20,2,1003ISFL28,N4,320,302,94.38
20,3,1003SFIL28,NX,109,109,100.00
20,4,1015ECL29,NR,575,501,87.13
20,5,1015SCFL29,YY,26,0,0.00
20,6,1015UCL26,N1,3,3,100.00
20,7,1015UCL27,NF,11,11,100.00
20,8,1018GS2026,GS,94,94,100.00
20,9,1025SCL34,Z8,5,5,100.00
20,10,1025UCL26A,N1,3,3,100.00
20,11,1030SFIL28,NM,120,120,100.00
20,12,1035UCL26,NA,15,15,100.00
20,13,1039UCL26,NE,1,1,100.00
20,14,1050ISFL28,N5,25,25,100.00
20,15,1050NFL26,N7,940,890,94.68
20,16,1060ECL29,NS,525,525,100.00
20,17,1065NFL27,NC,330,330,100.00
20,18,1090NFL26,NB,1,1,100.00
20,19,10IIFL29,N6,364,364,100.00
20,20,10NIDO26,N6,437,437,100.00
20,21,1102NFL26,N8,5,5,100.00
20,22,113ESFB31,N0,2,2,100.00
20,23,118VCCL27B,N0,2,2,100.00
20,24,12AFIL27,N0,1,1,100.00
20,25,12VCCL29B,N0,2,2,100.00
20,26,182D050326,TB,100,100,100.00
20,27,182D111225,TB,200,200,100.00
20,28,182D280526,TB,100,100,100.00
20,29,20MICRONS,EQ,60961,36676,60.16
20,30,21STCENMGM,EQ,5744,4662,81.16
20,31,360ONE,EQ,908990,265762,29.24
20,32,364D040626,TB,100,100,100.00
20,33,364D100426,TB,300,300,100.00
20,34,364D111225,TB,35500,35500,100.00
20,35,364D261126,TB,7000,7000,100.00
20,36,364D270226,TB,100,100,100.00
20,37,3IINFOLTD,EQ,441853,346534,78.43
20,38,3MINDIA,EQ,12250,6299,51.42
20,39,3PLAND,EQ,3988,3512,88.06
20,40,563GS2026,GS,5,5,100.00
20,41,579GS2030,GS,100,100,100.00
20,42,585GS2030,GS,5,5,100.00
20,43,591GS2028,GS,1300,1300,100.00
20,44,5PAISA,EQ,88322,37963,42.98
20,45,619GS2034,GS,1,1,100.00
20,46,628GS2032,GS,300,300,100.00
20,47,633GS2035,GS,700,700,100.00
20,48,63MOONS,EQ,267782,114358,42.71
20,49,648GS2035,GS,200,200,100.00
20,50,667GS2050,GS,4178,4150,99.33
20,51,668GS2040,GS,1600,800,50.00
20,52,676GS2061,GS,433,433,100.00
20,53,679GS2034,GS,100,100,100.00
20,54,68GS2060,GS,842,842,100.00
20,55,690GS2065,GS,33683,30351,90.11
20,56,692GS2039,GS,1,1,100.00
20,57,695GS2061,GS,10122,10120,99.98
20,58,698GR2054,GS,899,899,100.00
20,59,699GS2026,GS,15,15,100.00
20,60,699GS2051,GS,20,20,100.00
20,61,702GS2027,GS,7500,7200,96.00
20,62,709GS2054,GS,13150,13150,100.00
20,63,709GS2074,GS,18534,18192,98.15
20,64,709TS60,SG,100,100,100.00
20,65,714JK40,SG,100,100,100.00
20,66,716GS2050,GS,1,1,100.00
20,67,717GS2030,GS,1100,1100,100.00
20,68,718GS2033,GS,10000,10000,100.00
20,69,718GS2037,GS,20029,20029,100.00
20,70,719GS2060,GS,58,29,50.00
20,71,71GS2034,GS,7000,7000,100.00
20,72,723GS2039,GS,1000,1000,100.00
20,73,724GS2055,GS,23151,23000,99.35
20,74,725GS2063,GS,25058,25052,99.98
20,75,726GS2033,GS,1,1,100.00
20,76,729NHAI26,NC,756,756,100.00
20,77,732GS2030,GS,2581,2581,100.00
20,78,734GS2064,GS,105234,100155,95.17
20,79,737GS2028,GS,2300,2300,100.00
20,80,738GS2027,GS,17993,17993,100.00
20,81,738REC27TF,N2,2,2,100.00
20,82,739NHAI26,N8,1178,1130,95.93
20,83,73GS2053,GS,2001,1001,50.02
20,84,741GS2036,GS,25609,25607,99.99
20,85,744AP36,SG,100,100,100.00
20,86,746GS2073,GS,21834,21834,100.00
20,87,748MH35,SG,300,300,100.00
20,88,74GS2062,GS,23,23,100.00
20,89,751HUDCO28,N5,980,500,51.02
20,90,753IRFC30,NJ,1091,791,72.50
20,91,754GS2036,GS,298586,283082,94.81
20,92,760PFCL35,N3,10,10,100.00
20,93,763GS2059,GS,90,90,100.00
20,94,764HUDCO31,N8,1,1,100.00
20,95,764IRFC31,NO,806,797,98.88
20,96,764NABAR31,N2,620,620,100.00
20,97,767WB37,SG,1700,1700,100.00
20,98,769HUDCO31,N9,201,201,100.00
20,99,769NHAI31,NE,1301,1301,100.00
20,100,76NHAI31,NA,8122,6432,79.19
20,101,781GJ32,SG,100,100,100.00
20,102,795GS2032,GS,6,3,50.00
20,103,79NHIT35,N1,444,422,95.05
20,104,79NHIT40,N2,156,156,100.00
20,105,812REC27,NI,910,910,100.00
20,106,820IIFL27,N9,26,16,61.54
20,107,824GS2027,GS,300,300,100.00
20,108,828GS2027,GS,1,1,100.00
20,109,82HUDCO27,N2,1562,1502,96.16
20,110,82IGT31,NJ,500,500,100.00
20,111,830NHAI27,N2,1080,962,89.07
20,112,833GS2026,GS,5,5,100.00
20,113,840IRFC29,N8,267,266,99.63
20,114,842IIFL26,NL,753,753,100.00
20,115,843IHFL29,NC,14,12,85.71
20,116,851HUDCO28,NB,5,5,100.00
20,117,85PFL26A,N7,80,80,100.00
20,118,860CIFCL28,NG,80,80,100.00
20,119,865IFL28,NZ,500,500,100.00
20,120,865IIFL28,NS,531,531,100.00
20,121,865IRFC29,NA,621,621,100.00
20,122,865LTF26,NN,577,577,100.00
20,123,865SCL26,N8,30,30,100.00
20,124,865TCAPS27,N8,100,100,100.00
20,125,871REC28,N9,3476,2938,84.52
20,126,873NTPC28,N5,10,10,100.00
20,127,875IIFL26A,NQ,321,235,73.21
20,128,875NHAI29,N6,235,235,100.00
20,129,876HUDCO28,ND,1522,1518,99.74
20,130,883GS2041,GS,2,2,100.00
20,131,885SCL26,N9,21,21,100.00
20,132,888ECL28,N1,50,50,100.00
20,133,888IRFC29,NE,1226,751,61.26
20,134,888REC29,NF,140,120,85.71
20,135,888SCL25E,N4,75,75,100.00
20,136,890NHB34,N7,10,10,100.00
20,137,891IIFCL34,N4,10,5,50.00
20,138,891NTPC33,N6,850,850,100.00
20,139,892NHPC33,N6,103,103,100.00
20,140,892PFCL33,N8,1111,727,65.44
20,141,897GS2030,GS,1480,1480,100.00
20,142,897MOFSL29,N4,125,125,100.00
20,143,910TCAP28,NA,210,210,100.00
20,144,915SCL26,NE,147,146,99.32
20,145,91D050326,TB,7100,4200,59.15
20,146,91D060226,TB,300,200,66.67
20,147,91D080126,TB,300,300,100.00
20,148,91D120226,TB,600,500,83.33
20,149,91D190226,TB,11200,6200,55.36
20,150,91D230126,TB,400,300,75.00
20,151,91D260226,TB,300,200,66.67
20,152,91D290126,TB,400,400,100.00
20,153,925ECL28,N2,105,105,100.00
20,154,925SCL25B,Y3,130,130,100.00
20,155,925SCL26D,ZD,100,100,100.00
20,156,92GS2030,GS,14989,14989,100.00
20,157,92SFIL28,ND,4,4,100.00
20,158,930AEL30,NF,167,167,100.00
20,159,930APMD28,N0,1,1,100.00
20,160,930APMD29,N0,3,3,100.00
20,161,930APMD32,N0,5,5,100.00
20,162,930APMD33,N0,12,12,100.00
20,163,930APMD34,N0,110,110,100.00
20,164,930APMD35,N0,20,20,100.00
20,165,931SFL26,Z5,5,5,100.00
20,166,932AEL27,N3,35,35,100.00
20,167,935IIFL28,NZ,499,499,100.00
20,168,935TSI29,N0,10,10,100.00
20,169,935TSI31,N0,5,5,100.00
20,170,93MOFSL34,N6,145,145,100.00
20,171,943ECL28,NJ,645,526,81.55
20,172,948SCL26D,AI,1,1,100.00
20,173,948SCL28,N1,75,50,66.67
20,174,950ISF27C,N0,5,5,100.00
20,175,955SCL35,NO,90,90,100.00
20,176,957ICCL25,YW,1,1,100.00
20,177,957IIFLS27,NA,150,150,100.00
20,178,957NIDO26,N5,170,170,100.00
20,179,965AEL27,N4,239,238,99.58
20,180,965SCL25F,NZ,3,3,100.00
20,181,965SCL26,YO,1,1,100.00
20,182,965SCL26F,N1,30,30,100.00
20,183,96IIFL28,N5,1825,1825,100.00
20,184,96IIFL28A,NF,2347,1760,74.99
20,185,970CAGL28,ND,651,626,96.16
20,186,971SCL28,AN,1,1,100.00
20,187,97MOFSL34,N7,201,191,95.02
20,188,97SFL28,YS,40,40,100.00
20,189,985ECL28,NK,25,25,100.00
20,190,98SCL27,ZX,10,10,100.00
20,191,990SCL26,N7,13,13,100.00
20,192,995SCL2035,NM,10,10,100.00
20,193,9AEL30,NE,6,6,100.00
20,194,9IIFL28A,NT,480,480,100.00
20,195,9MMFSML,N2,380,380,100.00
20,196,9PCHFL31A,NA,10,10,100.00
20,197,9SCL26BA,NA,175,175,100.00
20,198,9SCL27,N2,10,10,100.00
20,199,9TCAP28,N9,6,3,50.00
20,200,A2ZINFRA,EQ,384900,255799,66.46
20,201,AADHARHFC,EQ,261142,151937,58.18
20,202,AAKAAR,SM,11200,9600,85.71
20,203,AAKASH,EQ,108611,62338,57.40
20,204,AARON,EQ,10341,5003,48.38
20,205,AARTECH,EQ,27768,14129,50.88
20,206,AARTIDRUGS,EQ,275925,159575,57.83
20,207,AARTIIND,EQ,682596,348805,51.10
20,208,AARTIPHARM,EQ,149956,87412,58.29
20,209,AARTISURF,EQ,11547,7773,67.32
20,210,AARVI,EQ,21333,15490,72.61
20,211,AAVAS,EQ,253392,162955,64.31
20,212,ABB,EQ,130551,69173,52.99
20,213,ABBOTINDIA,EQ,12314,8688,70.55
20,214,ABCAPITAL,EQ,3662524,1978917,54.03
20,215,ABCOTS,EQ,17924,4372,24.39
20,216,ABDL,EQ,410048,219460,53.52
20,217,ABFRL,EQ,2673988,1499966,56.09
20,218,ABGSEC,EQ,12,12,100.00
20,219,ABHAPOWER,SM,9600,8000,83.33
20,220,ABINFRA,EQ,491607,251586,51.18
20,221,ABLBL,EQ,834159,375282,44.99
20,222,ABMINTLLTD,EQ,3,2,66.67
20,223,ABREL,EQ,448565,223275,49.78
20,224,ABSLAMC,EQ,362654,275395,75.94
20,225,ABSLBANETF,EQ,45146,38028,84.23
20,226,ABSLLIQUID,EQ,5525,5196,94.05
20,227,ABSLNN50ET,EQ,27092,25999,95.97
20,228,ABSLPSE,EQ,618909,466047,75.30
20,229,ABSMARINE,SM,189500,124000,65.44
20,230,ACC,EQ,153659,79554,51.77
20,231,ACCELYA,EQ,16620,10141,61.02
20,232,ACCENTMIC,SM,38000,28000,73.68
20,233,ACCPL,ST,40800,39600,97.06
20,234,ACCURACY,EQ,237320,177036,74.60
20,235,ACE,EQ,211435,128627,60.84
20,236,ACEINTEG,EQ,2431,2237,92.02
20,237,ACI,EQ,85908,44566,51.88
20,238,ACL,EQ,4684,4235,90.41
20,239,ACMESOLAR,EQ,765874,415869,54.30
20,240,ACTIVEINFR,SM,600,600,100.00
20,241,ACUTAAS,EQ,175338,97310,55.50
20,242,ADANIENSOL,EQ,1414070,842687,59.59
20,243,ADANIENT,EQ,939764,287471,30.59
20,244,ADANIGREEN,EQ,1311474,434821,33.16
20,245,ADANIPORTS,EQ,1070689,534508,49.92
20,246,ADANIPOWER,EQ,14985881,6080988,40.58
20,247,ADFFOODS,EQ,57470,35404,61.60
20,248,ADL,EQ,333,273,81.98
20,249,ADOR,EQ,10307,7027,68.18
20,250,ADROITINFO,EQ,55526,46148,83.11
20,251,ADSL,EQ,262860,109814,41.78
20,252,ADVANCE,EQ,345164,172237,49.90
20,253,ADVANIHOTR,EQ,31477,21896,69.56
20,254,ADVENTHTL,EQ,286569,165091,57.61
20,255,ADVENZYMES,EQ,282035,143544,50.90
20,256,AEGISLOG,EQ,304522,144338,47.40
20,257,AEGISVOPAK,EQ,1081510,663089,61.31
20,258,AEL17725,NA,20,20,100.00
20,259,AEROENTER,EQ,119047,74843,62.87
20,260,AEROFLEX,EQ,462122,252573,54.66
20,261,AERON,SM,35000,28000,80.00
20,262,AERONEU,EQ,71571,56777,79.33
20,263,AESTHETIK,SM,1000,1000,100.00
20,264,AETHER,EQ,149237,91305,61.18
20,265,AFCONS,EQ,750657,485243,64.64
