Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04032026,2402891713,0003212
Trade Date <04-MAR-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,16,0,0.00
20,2,1003ISFL28,N4,157,157,100.00
20,3,1003SFIL28,NX,118,0,0.00
20,4,1015ECL29,NR,1265,756,59.76
20,5,1015UCL27,NF,702,702,100.00
20,6,1025IIFL30,Y3,20,20,100.00
20,7,1025PATE28,N0,1,1,100.00
20,8,1025SCL34,Z8,2,2,100.00
20,9,1025SCL34A,ZT,2,2,100.00
20,10,1039UCL26,NE,100,100,100.00
20,11,1040NFL26,NA,110,110,100.00
20,12,1040UCL27B,N1,4,4,100.00
20,13,1050IIFL29,ND,74,74,100.00
20,14,1050ISFL28,N5,10,10,100.00
20,15,1050NFL26,N7,15,15,100.00
20,16,1050UCL28,NH,69,69,100.00
20,17,105IIFL29,N7,35,35,100.00
20,18,105UCL2026,NB,200,200,100.00
20,19,1065NFL27,NC,129,129,100.00
20,20,1075WCA28,N0,19,19,100.00
20,21,1075WCAP28,N0,5,5,100.00
20,22,10CAGL27,N5,505,505,100.00
20,23,10IIFL28,N4,554,356,64.26
20,24,10IIFL28A,NE,129,129,100.00
20,25,10IIFL29,N6,154,154,100.00
20,26,10NIDO26,N6,2616,2616,100.00
20,27,10UCL26,ND,2,2,100.00
20,28,115VCCL28,N0,11,10,90.91
20,29,1165ESFB32,N0,1,1,100.00
20,30,1225IFL27,N0,1,1,100.00
20,31,12AFIL27,N0,6,6,100.00
20,32,12AFIL28,N0,8,8,100.00
20,33,12VCCL27D,N0,5,5,100.00
20,34,12VCCL29B,N0,1,1,100.00
20,35,182D030426,TB,500,500,100.00
20,36,182D190326,TB,200,200,100.00
20,37,182D210526,TB,6600,200,3.03
20,38,182D260326,TB,900,900,100.00
20,39,182D280526,TB,300,300,100.00
20,40,20MICRONS,EQ,99513,51189,51.44
20,41,21STCENMGM,EQ,747,747,100.00
20,42,360ONE,EQ,1197644,717446,59.90
20,43,364D010526,TB,200,200,100.00
20,44,364D030926,TB,2000,2000,100.00
20,45,364D070127,TB,3800,3800,100.00
20,46,364D160426,TB,1400,1300,92.86
20,47,364D230726,TB,100,100,100.00
20,48,3IINFOLTD,EQ,498873,333270,66.80
20,49,3MINDIA,EQ,5374,2988,55.60
20,50,3PLAND,EQ,5800,3880,66.90
20,51,574GS2026,GS,55,55,100.00
20,52,591GS2028,GS,11406,11406,100.00
20,53,5PAISA,EQ,25675,11339,44.16
20,54,601GS2030,GS,1160,1134,97.76
20,55,619GS2034,GS,1003,1003,100.00
20,56,622GS2035,GS,3600,3600,100.00
20,57,633GS2035,GS,3998,3998,100.00
20,58,636GS2031,GS,799,799,100.00
20,59,63MOONS,EQ,164166,84095,51.23
20,60,648GS2035,GS,618,618,100.00
20,61,654GS2032,GS,56000,56000,100.00
20,62,657TN31,SG,10000,10000,100.00
20,63,663GJ29,SG,8200,8200,100.00
20,64,664GS2027,GS,100,100,100.00
20,65,667GS2050,GS,325,225,69.23
20,66,668GS2033,GS,9997,9997,100.00
20,67,668GS2040,GS,2305,2305,100.00
20,68,676GS2061,GS,1067,1067,100.00
20,69,679GS2034,GS,100,100,100.00
20,70,687MH33,SG,14000,14000,100.00
20,71,68GS2060,GS,1518,1518,100.00
20,72,690GS2065,GS,13812,7209,52.19
20,73,695GS2061,GS,2,1,50.00
20,74,698GR2054,GS,100,100,100.00
20,75,699GS2026,GS,3051,3051,100.00
20,76,699GS2051,GS,4999,4999,100.00
20,77,702GS2027,GS,1260,1260,100.00
20,78,702GS2031,GS,3179,3179,100.00
20,79,704GS2029,GS,202000,202000,100.00
20,80,704REC28,N4,90,45,50.00
20,81,705PFCL41,NA,112,112,100.00
20,82,706GS2028,GS,1500,1500,100.00
20,83,709GS2054,GS,47851,47851,100.00
20,84,709GS2074,GS,14512,13914,95.88
20,85,710GS2029,GS,9601,9601,100.00
20,86,714AP41,SG,10000,10000,100.00
20,87,716GS2050,GS,5000,5000,100.00
20,88,717GS2030,GS,6800,6800,100.00
20,89,718GS2033,GS,2129,2129,100.00
20,90,718GS2037,GS,26845,26745,99.63
20,91,719GS2060,GS,1,1,100.00
20,92,71GS2034,GS,208,208,100.00
20,93,71MH33,SG,200,200,100.00
20,94,720PFCL36,N6,1,1,100.00
20,95,724GS2055,GS,31590,31490,99.68
20,96,725GS2063,GS,17544,14384,81.99
20,97,725IRFC35,NH,100,100,100.00
20,98,726GS2032,GS,3060,3030,99.02
20,99,726GS2033,GS,10005,10000,99.95
20,100,727GS2026,GS,33,33,100.00
20,101,728NTPC30B,N9,90,90,100.00
20,102,729IRFC26,NN,18,18,100.00
20,103,729KA36,SG,10000,10000,100.00
20,104,730PFCL41,NC,44,44,100.00
20,105,732GS2030,GS,161,161,100.00
20,106,733GS2026,GS,200,200,100.00
20,107,734GS2064,GS,62371,62270,99.84
20,108,734IRFC28,N4,600,500,83.33
20,109,736GS2052,GS,4005,4000,99.88
20,110,736PFCL28,N2,100,100,100.00
20,111,737GS2028,GS,6310,6310,100.00
20,112,737NTPC35C,NA,1,1,100.00
20,113,738GS2027,GS,134419,116426,86.61
20,114,73GS2053,GS,22585,22585,100.00
20,115,741GS2036,GS,3882,3882,100.00
20,116,743GS2076,GS,8354,7554,90.42
20,117,746GS2073,GS,360,300,83.33
20,118,74GS2062,GS,12017,12017,100.00
20,119,751HUDCO28,N5,1300,1100,84.62
20,120,752AP38,SG,19000,19000,100.00
20,121,753IRFC30,NJ,79,79,100.00
