Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16062025,1514868612,0002725
Trade Date <16-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,425,425,100.00
20,2,1015UCL26,N1,759,759,100.00
20,3,1018GS2026,GS,1000,1000,100.00
20,4,1025NFL25,N5,9,9,100.00
20,5,1025SCL34A,ZT,15,15,100.00
20,6,1025SCL34B,N1,1339,1339,100.00
20,7,1025UCL26A,N1,47,47,100.00
20,8,1035UCL26,NA,43,43,100.00
20,9,1040UCL27B,N1,10,10,100.00
20,10,1050NFL26,N7,25,25,100.00
20,11,1050UCL28,NH,215,215,100.00
20,12,105IIFL29,N7,235,235,100.00
20,13,105UCL2026,NB,22,22,100.00
20,14,1060ECL29,NS,140,140,100.00
20,15,1075NFL25,N6,23,23,100.00
20,16,10IFSL26,N7,8,8,100.00
20,17,10IIFL28,N4,340,340,100.00
20,18,10IIFL28A,NE,200,200,100.00
20,19,10IIFL29,N6,10,10,100.00
20,20,10NFL25,N9,34,34,100.00
20,21,10UCL26,ND,10,10,100.00
20,22,12VCCL29B,N0,2,2,100.00
20,23,182D201125,TB,100,100,100.00
20,24,182D270625,TB,200,100,50.00
20,25,20MICRONS,EQ,207251,118583,57.22
20,26,21STCENMGM,EQ,4685,2807,59.91
20,27,360ONE,EQ,2302686,1225978,53.24
20,28,364D010526,TB,100,100,100.00
20,29,364D030725,TB,200,100,50.00
20,30,364D031025,TB,20000,20000,100.00
20,31,364D040925,TB,1800,1000,55.56
20,32,364D070825,TB,4000,4000,100.00
20,33,364D080126,TB,40600,40300,99.26
20,34,364D100725,TB,36000,36000,100.00
20,35,364D120326,TB,100,100,100.00
20,36,364D140526,TB,1300,1300,100.00
20,37,364D150825,TB,400,400,100.00
20,38,364D161025,TB,20000,20000,100.00
20,39,364D180725,TB,5000,5000,100.00
20,40,364D190625,TB,92600,92600,100.00
20,41,364D240426,TB,200,200,100.00
20,42,364D240725,TB,5000,5000,100.00
20,43,364D280825,TB,10100,10100,100.00
20,44,364D290126,TB,60000,60000,100.00
20,45,364D301025,TB,600,600,100.00
20,46,3IINFOLTD,EQ,612522,267285,43.64
20,47,3MINDIA,EQ,1475,704,47.73
20,48,3PLAND,EQ,30822,17220,55.87
20,49,563GS2026,GS,150,150,100.00
20,50,579GS2030,GS,213,200,93.90
20,51,5PAISA,EQ,28052,12576,44.83
20,52,619GS2034,GS,62,62,100.00
20,53,622GS2035,GS,176,171,97.16
20,54,63MOONS,EQ,400315,157972,39.46
20,55,667GS2035,GS,2,1,50.00
20,56,667GS2050,GS,5211,4677,89.75
20,57,676GS2061,GS,1000,1000,100.00
20,58,68GS2060,GS,270,268,99.26
20,59,690GS2065,GS,13446,13446,100.00
20,60,692GS2039,GS,2200,2200,100.00
20,61,695GS2061,GS,1879,1879,100.00
20,62,699GS2051,GS,225,225,100.00
20,63,702GS2031,GS,100,100,100.00
20,64,706GS2028,GS,1001,1000,99.90
20,65,709GS2054,GS,1100,1100,100.00
20,66,709GS2074,GS,105423,105423,100.00
20,67,710GS2029,GS,78800,62487,79.30
20,68,717GS2030,GS,1000,1000,100.00
20,69,718GS2033,GS,1000,1000,100.00
20,70,718GS2037,GS,45850,45850,100.00
20,71,719GS2060,GS,26,26,100.00
20,72,71GS2034,GS,50000,50000,100.00
20,73,723GS2039,GS,2500,2500,100.00
20,74,725GS2063,GS,80962,76259,94.19
20,75,726GS2032,GS,26299,26299,100.00
20,76,726GS2033,GS,75219,75219,100.00
20,77,729IRFC26,NN,74,74,100.00
20,78,729NHAI26,NC,80,80,100.00
20,79,732GS2030,GS,6500,6500,100.00
20,80,732IRFC25,NI,3196,3196,100.00
20,81,733GS2026,GS,1,1,100.00
20,82,734GS2064,GS,174599,174599,100.00
20,83,735IRFC31,NM,1500,1500,100.00
20,84,736GS2052,GS,93,93,100.00
20,85,736NTPC25D,NB,1,1,100.00
20,86,737GS2028,GS,3693,3693,100.00
20,87,737NTPC35C,NA,80,80,100.00
20,88,738GS2027,GS,19748,19748,100.00
20,89,739NHAI26,N8,1360,1360,100.00
20,90,739NHAI31A,ND,40,40,100.00
20,91,73GS2053,GS,100,100,100.00
20,92,741AP30,SG,100,100,100.00
20,93,741GS2036,GS,1001,1001,100.00
20,94,743REC35,NH,491,491,100.00
20,95,746GS2073,GS,8160,8160,100.00
20,96,74GS2062,GS,51,51,100.00
20,97,750IRFC35,NK,1091,1091,100.00
20,98,751HUDCO28,N5,120,120,100.00
20,99,753IRFC30,NJ,2375,2075,87.37
20,100,754GS2036,GS,306739,290699,94.77
20,101,759GS2026,GS,2,1,50.00
20,102,760PFCL35,N3,7,7,100.00
20,103,763GS2059,GS,1700,1700,100.00
20,104,763KL43,SG,100,100,100.00
20,105,764HUDCO31,N8,1,1,100.00
20,106,764IRFC31,NO,568,559,98.42
20,107,764NABAR31,N2,107,105,98.13
20,108,769GS2043,GS,200,200,100.00
20,109,769HUDCO31,N9,617,606,98.22
20,110,769NHAI31,NE,103,103,100.00
20,111,76IGT26,ND,10,10,100.00
20,112,76NHAI31,NA,4484,2877,64.16
20,113,772GS2055,GS,10,10,100.00
20,114,77BR38,SG,100,100,100.00
20,115,78ABCL33,N1,34,17,50.00
20,116,797IGT31,NL,80,80,100.00
20,117,79IGT28,NF,3,3,100.00
20,118,79NHIT35,N1,3257,2257,69.30
20,119,79NHIT40,N2,1540,1540,100.00
20,120,79NHIT47,N3,266,266,100.00
20,121,812REC27,NI,1000,1000,100.00
20,122,813GS2045,GS,1,1,100.00
20,123,81TCHF28,N8,139,139,100.00
20,124,824GS2027,GS,62534,62450,99.87
20,125,828GS2032,GS,50000,50000,100.00
20,126,829PFL29,N6,4,4,100.00
20,127,82HUDCO27,N2,2010,2010,100.00
20,128,82IGT31,NJ,2,1,50.00
20,129,830NHAI27,N2,934,874,93.58
20,130,830PFCL27,N5,441,241,54.65
20,131,835SCL23B,YM,4,4,100.00
20,132,840IRFC29,N8,300,300,100.00
20,133,842IIFL26,NL,534,534,100.00
20,134,850IIFL27,NA,650,650,100.00
20,135,862REC33,NA,700,700,100.00
20,136,865IIFL28,NS,94,94,100.00
20,137,865IRFC29,NA,251,251,100.00
20,138,865LTF26,NN,1986,1020,51.36
20,139,865TCAPS27,N8,264,264,100.00
20,140,866IIFC34B,N3,847,847,100.00
20,141,871REC28,N9,30,30,100.00
20,142,875IIFL26A,NQ,1,1,100.00
