Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24042025,1456545845,0002724
Trade Date <24-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,2,2,100.00
20,2,1003SFIL28,NX,66,66,100.00
20,3,1015ECL29,NR,501,501,100.00
20,4,1015SCL28B,AZ,7,7,100.00
20,5,1015UCL26,N1,120,60,50.00
20,6,1018GS2026,GS,516,515,99.81
20,7,1025SCL34B,N1,175,175,100.00
20,8,1025SCL35A,N1,4,4,100.00
20,9,1025SFIL26,NT,46,37,80.43
20,10,1025UCL26A,N1,1,1,100.00
20,11,1030SFIL26,NJ,16,8,50.00
20,12,1040NFL26,NA,202,202,100.00
20,13,1060ECL29,NS,140,100,71.43
20,14,1075NFL25,N6,25,25,100.00
20,15,1075SCL34,ZR,469,469,100.00
20,16,10CAGL27,N5,3,3,100.00
20,17,10IIFL28,N4,80,80,100.00
20,18,10IIFL28A,NE,172,172,100.00
20,19,10NFL25,N9,102,102,100.00
20,20,10NIDO26,N6,367,367,100.00
20,21,1175PPPL27,N0,1,1,100.00
20,22,12VCCL29B,N0,1,1,100.00
20,23,182D070825,TB,200,200,100.00
20,24,20MICRONS,EQ,123930,58947,47.56
20,25,21STCENMGM,EQ,2934,2176,74.16
20,26,360ONE,EQ,1961884,979964,49.95
20,27,364D020426,TB,100,100,100.00
20,28,364D020525,TB,20000,20000,100.00
20,29,364D120625,TB,200,200,100.00
20,30,364D230525,TB,5000,5000,100.00
20,31,364D310725,TB,600,600,100.00
20,32,3IINFOLTD,EQ,686316,269661,39.29
20,33,3MINDIA,EQ,4187,2729,65.18
20,34,3PLAND,EQ,7151,3037,42.47
20,35,515GS2025,GS,1,1,100.00
20,36,574GS2026,GS,1,1,100.00
20,37,5PAISA,EQ,34220,11805,34.50
20,38,63MOONS,EQ,97595,56642,58.04
20,39,667GS2050,GS,1700,1600,94.12
20,40,675GS2029,GS,100,100,100.00
20,41,676GS2061,GS,45142,45142,100.00
20,42,679GS2034,GS,2800,2000,71.43
20,43,690GS2065,GS,100,100,100.00
20,44,692GS2039,GS,100,100,100.00
20,45,698GR2054,GS,100,100,100.00
20,46,699GS2026,GS,2530,2530,100.00
20,47,699GS2051,GS,25335,25335,100.00
20,48,702GS2027,GS,24558,24558,100.00
20,49,702GS2031,GS,219,219,100.00
20,50,704IRFC28,N6,21,21,100.00
20,51,706GS2028,GS,1103,1100,99.73
20,52,709GS2054,GS,200,200,100.00
20,53,709GS2074,GS,1,1,100.00
20,54,714NHAI26,N7,4,2,50.00
20,55,716GS2050,GS,2,1,50.00
20,56,717GS2030,GS,130,130,100.00
20,57,718GS2033,GS,220,200,90.91
20,58,718GS2037,GS,26870,26869,100.00
20,59,71GS2034,GS,2,2,100.00
20,60,725GS2063,GS,4833,4832,99.98
20,61,729NHAI26,NC,1,1,100.00
20,62,732GS2030,GS,119,119,100.00
20,63,734GS2064,GS,11000,11000,100.00
20,64,734IRFC28,N4,1742,1711,98.22
20,65,735NHAI31,N9,280,280,100.00
20,66,736GS2052,GS,1,1,100.00
20,67,737GS2028,GS,301,301,100.00
20,68,738GS2027,GS,149714,131338,87.73
20,69,738REC27TF,N2,300,300,100.00
20,70,739NHAI26,N8,19,19,100.00
20,71,73GS2053,GS,46162,45912,99.46
20,72,740IIFCL33,N1,50,50,100.00
20,73,741GS2036,GS,21950,19150,87.24
20,74,745AP38,SG,100,100,100.00
20,75,746GS2073,GS,13039,13039,100.00
20,76,74GS2062,GS,5767,5751,99.72
20,77,750IRFC35,NK,409,409,100.00
20,78,753IRFC30,NJ,1,1,100.00
20,79,754GS2036,GS,342435,304227,88.84
20,80,759GS2026,GS,18,9,50.00
20,81,762NTPC35F,ND,40,40,100.00
20,82,764HUDCO31,N8,111,110,99.10
20,83,764IRFC31,NO,129,129,100.00
20,84,764NABAR31,N2,500,400,80.00
20,85,769NHAI31,NE,763,763,100.00
20,86,76NHAI31,NA,2654,2554,96.23
20,87,772GS2049,GS,1000,1000,100.00
20,88,772GS2055,GS,968,968,100.00
20,89,773KA35A,SG,200,200,100.00
20,90,774IREDA31,N7,3,1,33.33
20,91,795GS2032,GS,475,475,100.00
20,92,797IGT31,NL,1,1,100.00
20,93,79IGT28,NF,80,80,100.00
20,94,79NHIT35,N1,300,282,94.00
20,95,79NHIT40,N2,84,84,100.00
20,96,79NHIT47,N3,533,533,100.00
20,97,810IRFC27,N2,1200,900,75.00
20,98,812REC27,NI,210,210,100.00
20,99,813GS2045,GS,500,500,100.00
20,100,81TCHF28,N8,32,32,100.00
20,101,824GS2027,GS,2157,2148,99.58
20,102,828GS2027,GS,1000,1000,100.00
20,103,828GS2032,GS,11,11,100.00
20,104,82GS2025,GS,1,1,100.00
20,105,82HUDCO27,N2,830,610,73.49
20,106,82IGT31,NJ,46,46,100.00
20,107,830CIFC26,N2,221,221,100.00
20,108,830NHAI27,N2,1980,1581,79.85
20,109,830PFCL27,N5,66,43,65.15
20,110,840IRFC29,N8,58,58,100.00
20,111,842IIFL26,NL,663,663,100.00
20,112,850IIFL27,NA,50,50,100.00
20,113,851HUDCO28,NB,1369,1369,100.00
20,114,85IFL26,NX,26,26,100.00
20,115,865IFL28,NZ,108,104,96.30
20,116,865IIFL28,NS,30,30,100.00
20,117,865IRFC29,NA,79,79,100.00
20,118,865LTF26,NN,440,440,100.00
20,119,865TCAPS27,N8,48,48,100.00
20,120,866NTPC33,N3,1,1,100.00
20,121,871REC28,N9,703,302,42.96
20,122,875IIFL26,NM,20,20,100.00
20,123,875NHAI29,N6,325,310,95.38
20,124,876HUDCO28,ND,170,120,70.59
20,125,885TCAPS29,NC,1,1,100.00
20,126,886REC34,NG,34,34,100.00
20,127,888IRFC29,NE,870,445,51.15
20,128,888REC29,NF,515,515,100.00
20,129,889SCL26,NS,1805,1000,55.40
20,130,891NTPC33,N6,3,3,100.00
20,131,892NHPC33,N6,4865,3495,71.84
20,132,892PFCL33,N8,116,116,100.00
20,133,893NHB29,N6,123,123,100.00
20,134,894SCL25,Z3,38,38,100.00
20,135,898LTF29,N7,176,168,95.45
20,136,89IHFL29,N1,279,279,100.00
20,137,901HUDCO34,NE,186,186,100.00
20,138,901NHB34,N6,123,49,39.84
20,139,903SFL28,YI,100,100,100.00
20,140,905LTF27,NF,259,161,62.16
20,141,905SC24B,Z9,100,100,100.00
20,142,910CAGL25,N7,108,108,100.00
20,143,910TCAP28,NA,215,176,81.86
20,144,915SCL26,NE,213,212,99.53
20,145,91D110725,TB,2800,2800,100.00
20,146,91D120625,TB,100,100,100.00
20,147,91MOFSL27,N2,230,230,100.00
20,148,925AEL26,N1,1,1,100.00
20,149,925IHFL25D,N6,100,100,100.00
20,150,925SCL28C,BS,20,20,100.00
20,151,925SCL29A,ZM,13,13,100.00
20,152,92GS2030,GS,4985,4891,98.11
20,153,92SFIL28,ND,65,65,100.00
20,154,935MOFSL29,N5,100,100,100.00
20,155,935PEL33,N3,300,250,83.33
20,156,935TSI31,N0,28,28,100.00
20,157,93MOFSL34,N6,227,227,100.00
20,158,943ECL28,NJ,674,374,55.49
20,159,94SFL28,YL,70,70,100.00
20,160,950SCL23A,AP,30,30,100.00
20,161,957ISFL26,N2,200,200,100.00
20,162,957NIDO26,N5,106,106,100.00
20,163,960CAGL25,N3,4,4,100.00
20,164,960IIFLS26,N9,20,10,50.00
20,165,960ISFL25,N1,300,300,100.00
