Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27022026,2807130294,0003108
Trade Date <27-FEB-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,285,200,70.18
20,2,1003ISFL28,N4,20,20,100.00
20,3,1015ECL29,NR,497,305,61.37
20,4,1018GS2026,GS,111,111,100.00
20,5,1025SCL34B,N1,135,135,100.00
20,6,1025UCL26A,N1,20,20,100.00
20,7,1025VCCL28,N0,2,2,100.00
20,8,1050ISFL28,N5,108,108,100.00
20,9,1050NFL26,N7,2,2,100.00
20,10,1050SCL31,ZP,14,14,100.00
20,11,1050UCL28,NH,73,73,100.00
20,12,105UCL2026,NB,24,18,75.00
20,13,1060ECL29,NS,10,10,100.00
20,14,1065NFL27,NC,85,84,98.82
20,15,1075WCA28,N0,6,6,100.00
20,16,10CAGL27,N5,100,100,100.00
20,17,10IIFL28,N4,504,504,100.00
20,18,10IIFL28A,NE,73,73,100.00
20,19,10NIDO26,N6,863,863,100.00
20,20,10UCL26,ND,2,2,100.00
20,21,1119NFL27,ND,45,45,100.00
20,22,115VCCL28,N0,5,5,100.00
20,23,1165ESFB32,N0,5,5,100.00
20,24,118VCCL27A,N0,2,2,100.00
20,25,1225IFL27,N0,1,1,100.00
20,26,12AFIL27A,N0,4,4,100.00
20,27,12AFIL28,N0,16,16,100.00
20,28,12VCCL29B,N0,2,2,100.00
20,29,182D260326,TB,200,100,50.00
20,30,20MICRONS,EQ,69944,30920,44.21
20,31,21STCENMGM,EQ,3801,2761,72.64
20,32,360ONE,EQ,1253674,621417,49.57
20,33,364D050326,TB,24200,24200,100.00
20,34,364D120326,TB,1100,1100,100.00
20,35,364D190326,TB,700,700,100.00
20,36,364D250626,TB,100,100,100.00
20,37,3IINFOLTD,EQ,329275,240765,73.12
20,38,3MINDIA,EQ,7761,4069,52.43
20,39,3PLAND,EQ,6580,5345,81.23
20,40,563GS2026,GS,5,5,100.00
20,41,591GS2028,GS,100,100,100.00
20,42,5PAISA,EQ,32891,14956,45.47
20,43,610GS2031,GS,24000,24000,100.00
20,44,628GS2032,GS,2100,2100,100.00
20,45,636GS2031,GS,200,200,100.00
20,46,63MOONS,EQ,206101,60142,29.18
20,47,648GS2035,GS,150,150,100.00
20,48,654GS2032,GS,6000,6000,100.00
20,49,664GS2027,GS,980,980,100.00
20,50,668GS2040,GS,2029,2029,100.00
