Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13082025,1284084428,0002764
Trade Date <13-AUG-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,496,277,55.85
20,2,1015ECL29,NR,453,433,95.58
20,3,1015UCL26,N1,10,10,100.00
20,4,1015UCL27,NF,7,7,100.00
20,5,1018GS2026,GS,14390,12360,85.89
20,6,1025NFL25,N5,120,120,100.00
20,7,1025SCL34B,N1,20,20,100.00
20,8,1030SFIL26,NJ,2,1,50.00
20,9,1040NFL26,NA,5,5,100.00
20,10,1050ISFL28,N5,200,200,100.00
20,11,1050NFL26,N7,7,7,100.00
20,12,1050UCL25,N7,117,117,100.00
20,13,1050UCL28,NH,100,100,100.00
20,14,1060ECL29,NS,1,1,100.00
20,15,1075SCL33A,N2,250,250,100.00
20,16,1075SCL34,ZR,150,125,83.33
20,17,10CAGL27,N5,5,5,100.00
20,18,10IIFL28,N4,121,121,100.00
20,19,10IIFL28A,NE,59,59,100.00
20,20,10IIFL29,N6,300,300,100.00
20,21,10ISFL26,N3,20,20,100.00
20,22,10NFL25,N9,1,1,100.00
20,23,10UCL26,ND,57,57,100.00
20,24,111ESFB31,N0,4,4,100.00
20,25,12VCCL29A,N0,1,1,100.00
20,26,182D201125,TB,200,100,50.00
20,27,20MICRONS,EQ,73115,28868,39.48
20,28,21STCENMGM,EQ,4188,2660,63.51
20,29,360ONE,EQ,326152,182924,56.09
20,30,364D041225,TB,1200,1200,100.00
20,31,364D100426,TB,100,100,100.00
20,32,364D120226,TB,1100,1100,100.00
20,33,364D210825,TB,10000,10000,100.00
20,34,364D280526,TB,4000,4000,100.00
20,35,364D280825,TB,1000,1000,100.00
20,36,3IINFOLTD,EQ,118830,69421,58.42
20,37,3MINDIA,EQ,6160,2633,42.74
20,38,3PLAND,EQ,74886,26509,35.40
20,39,574GS2026,GS,1,1,100.00
20,40,591GS2028,GS,100,100,100.00
20,41,5PAISA,EQ,10425,4470,42.88
20,42,601GS2030,GS,1000,1000,100.00
20,43,628GS2032,GS,100,100,100.00
20,44,633GS2035,GS,100,100,100.00
20,45,63MOONS,EQ,125257,60618,48.39
20,46,664GS2027,GS,9400,9400,100.00
20,47,664GS2035,GS,6000,6000,100.00
20,48,667GS2035,GS,10500,10500,100.00
20,49,676GS2061,GS,460,460,100.00
20,50,679GS2031,GS,1054,1054,100.00
20,51,679GS2034,GS,450,450,100.00
20,52,679GS2034A,GS,200,200,100.00
20,53,690GS2065,GS,1184,1184,100.00
20,54,692GS2039,GS,223,223,100.00
20,55,699GS2051,GS,413,413,100.00
20,56,702GS2031,GS,1100,1100,100.00
20,57,704GS2029,GS,1,1,100.00
20,58,706GS2028,GS,200,200,100.00
20,59,709GS2054,GS,48606,48606,100.00
20,60,709GS2074,GS,18868,18868,100.00
20,61,710GS2029,GS,2000,2000,100.00
20,62,714NHAI26,N7,21,11,52.38
20,63,716GS2050,GS,1000,1000,100.00
20,64,717GS2030,GS,400,400,100.00
20,65,718GS2037,GS,60645,57145,94.23
20,66,725GS2063,GS,46212,45712,98.92
20,67,726GS2032,GS,1237,1237,100.00
20,68,729IRFC26,NN,1,1,100.00
20,69,733GS2026,GS,1700,1700,100.00
20,70,734GS2064,GS,5179,5179,100.00
20,71,736NTPC25D,NB,157,157,100.00
