Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04042025,1637889369,0002738
Trade Date <04-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,5,5,100.00
20,2,1003SCL30A,NV,1,1,100.00
20,3,1015ECL29,NR,103,63,61.17
20,4,1018GS2026,GS,261,261,100.00
20,5,1025NFL25,N5,120,120,100.00
20,6,1025SCL34Z,N1,4,4,100.00
20,7,1025SCL35A,N1,51,51,100.00
20,8,1030SFIL28,NM,37,35,94.59
20,9,1040UCL27B,N1,30,30,100.00
20,10,1050NFL26,N7,200,200,100.00
20,11,1050UCL25,N7,196,196,100.00
20,12,105UCL2026,NB,67,62,92.54
20,13,1060ECL29,NS,51,51,100.00
20,14,1065NFL27,NC,186,186,100.00
20,15,10IIFL28,N4,174,174,100.00
20,16,10IIFL28A,NE,101,101,100.00
20,17,11DLSL25A,Y3,10,10,100.00
20,18,12VCCL27B,N0,1,1,100.00
20,19,182D030725,TB,300,200,66.67
20,20,182D070825,TB,700,400,57.14
20,21,182D110925,TB,200,100,50.00
20,22,182D140825,TB,1100,1000,90.91
20,23,182D180925,TB,200,100,50.00
20,24,182D240425,TB,400,400,100.00
20,25,182D310725,TB,1100,800,72.73
20,26,20MICRONS,EQ,146828,70370,47.93
20,27,21STCENMGM,EQ,9691,7453,76.91
20,28,360ONE,EQ,962981,452034,46.94
20,29,364D050625,TB,100,100,100.00
20,30,364D110425,TB,180000,180000,100.00
20,31,364D290525,TB,200,100,50.00
20,32,3IINFOLTD,EQ,451933,283777,62.79
20,33,3MINDIA,EQ,2896,1565,54.04
20,34,3PLAND,EQ,4993,3793,75.97
20,35,563GS2026,GS,1,1,100.00
20,36,574GS2026,GS,3,2,66.67
20,37,579GS2030,GS,52,52,100.00
20,38,585GS2030,GS,7,7,100.00
20,39,5PAISA,EQ,62533,28554,45.66
20,40,601GS2028,GS,1,1,100.00
20,41,63MOONS,EQ,241075,125209,51.94
20,42,662GS2051,GS,130,130,100.00
20,43,667GS2035,GS,1,1,100.00
20,44,667GS2050,GS,15605,15318,98.16
20,45,676GS2061,GS,5142,5140,99.96
20,46,679GS2034A,GS,100,100,100.00
20,47,68GS2060,GS,1022,1022,100.00
20,48,692GS2039,GS,1200,1200,100.00
20,49,695GS2061,GS,10859,10859,100.00
20,50,699GS2026,GS,2406,2404,99.92
20,51,699GS2051,GS,461,461,100.00
20,52,702GS2027,GS,100,100,100.00
20,53,704GS2029,GS,2100,2100,100.00
20,54,706GS2028,GS,39293,38913,99.03
20,55,709GS2054,GS,6500,6500,100.00
20,56,710GS2029,GS,91520,91020,99.45
20,57,717GS2028,GS,600,600,100.00
20,58,717GS2030,GS,17239,10602,61.50
20,59,718GS2033,GS,1650,1650,100.00
20,60,718GS2037,GS,39215,39080,99.66
20,61,725GS2063,GS,33420,30020,89.83
20,62,726GS2032,GS,8701,8201,94.25
20,63,726GS2033,GS,61000,55000,90.16
20,64,729IRFC26,NN,1,1,100.00
20,65,729NHAI26,NC,3,1,33.33
20,66,732IRFC25,NI,2,2,100.00
20,67,733GS2026,GS,18403,18403,100.00
20,68,734GS2064,GS,5156,5155,99.98
20,69,735NHAI31,N9,100,100,100.00
20,70,736NTPC25D,NB,42,42,100.00
20,71,736PFCL28,N2,1000,1000,100.00
20,72,737GS2028,GS,21196,21196,100.00
20,73,738GS2027,GS,249549,244943,98.15
20,74,738REC27TF,N2,1361,1361,100.00
20,75,739NHAI26,N8,1342,1342,100.00
20,76,739NHAI31A,ND,1452,1452,100.00
20,77,73GS2053,GS,2405,1905,79.21
20,78,741GS2036,GS,1791,1791,100.00
20,79,743REC35,NH,50,50,100.00
20,80,746GS2073,GS,6534,6467,98.97
20,81,747MH36,SG,600,600,100.00
20,82,74GS2062,GS,2,2,100.00
20,83,750IRFC35,NK,311,311,100.00
20,84,751HUDCO28,N5,600,600,100.00
20,85,753IRFC30,NJ,55,55,100.00
20,86,754GS2036,GS,247353,207229,83.78
20,87,759GS2026,GS,11,10,90.91
20,88,762GS2039,GS,89,89,100.00
20,89,762NTPC35F,ND,50,50,100.00
20,90,764HUDCO31,N8,2,2,100.00
20,91,764IRFC31,NO,739,739,100.00
20,92,764NABAR31,N2,2177,1768,81.21
20,93,769NHAI31,NE,2624,1686,64.25
20,94,76IGT26,ND,91,91,100.00
20,95,76NHAI31,NA,2867,2649,92.40
20,96,772GS2055,GS,6,6,100.00
20,97,79NHIT35,N1,94,94,100.00
20,98,79NHIT40,N2,250,250,100.00
20,99,79NHIT47,N3,235,235,100.00
20,100,810IRFC27,N2,325,313,96.31
20,101,81TCHF28,N8,147,147,100.00
20,102,82GS2025,GS,1,1,100.00
20,103,82HUDCO27,N2,700,480,68.57
20,104,830NHAI27,N2,6205,4235,68.25
20,105,842IIFL26,NL,854,781,91.45
20,106,843IHFL29,NC,20,20,100.00
20,107,84TCHF28,NA,1,1,100.00
20,108,861REC34,ND,6,6,100.00
20,109,862REC33,NA,50,50,100.00
20,110,865IIFL28,NS,410,380,92.68
20,111,865IRFC29,NA,4880,4880,100.00
20,112,865LTF26,NN,9,9,100.00
20,113,865SCL26,N8,205,205,100.00
20,114,865TCAPS27,N8,2609,1822,69.84
20,115,871REC28,N9,4044,2467,61.00
20,116,872MMFSL26,N1,4,4,100.00
