Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17042025,1476242676,0002783
Trade Date <17-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL27,YW,200,200,100.00
20,2,1003ISFL28,N4,1181,1181,100.00
20,3,1003SFIL28,NX,78,74,94.87
20,4,1015ECL29,NR,98,98,100.00
20,5,1015UCL26,N1,15,15,100.00
20,6,1018GS2026,GS,2224,1696,76.26
20,7,1025SCL34B,N1,10,10,100.00
20,8,1025SCL35A,N1,20,20,100.00
20,9,1025UCL25,N8,90,75,83.33
20,10,1025UCL26A,N1,20,19,95.00
20,11,1030SFIL26,NJ,16,10,62.50
20,12,1030SFIL28,NM,190,190,100.00
20,13,1035UCL26,NA,2,2,100.00
20,14,1040NFL26,NA,140,113,80.71
20,15,1050NFL26,N7,507,489,96.45
20,16,1050UCL25,N7,21,21,100.00
20,17,105IIFL29,N7,150,150,100.00
20,18,1065NFL27,NC,1001,1001,100.00
20,19,1075UCL25,N9,9,9,100.00
20,20,10IIFL28,N4,10,10,100.00
20,21,10IIFL28A,NE,284,284,100.00
20,22,10IIFL29,N6,401,401,100.00
20,23,10NFL25,N9,170,170,100.00
20,24,12VCCL29B,N0,5,5,100.00
20,25,182D100725,TB,600,600,100.00
20,26,182D140825,TB,100,100,100.00
20,27,182D240725,TB,100,100,100.00
20,28,182D250925,TB,200,100,50.00
20,29,182D290825,TB,1100,600,54.55
20,30,182D310725,TB,100,100,100.00
20,31,20MICRONS,EQ,333590,131211,39.33
20,32,21STCENMGM,EQ,4252,4252,100.00
20,33,360ONE,EQ,2754876,1713163,62.19
20,34,364D020525,TB,1000,600,60.00
20,35,364D120625,TB,100,100,100.00
20,36,364D310725,TB,100,100,100.00
20,37,3IINFOLTD,EQ,292672,142095,48.55
20,38,3MINDIA,EQ,2590,1108,42.78
20,39,3PLAND,EQ,10089,6508,64.51
20,40,574GS2026,GS,2037,2037,100.00
20,41,579GS2030,GS,101,101,100.00
20,42,5PAISA,EQ,23610,8744,37.04
20,43,610GS2031,GS,500,500,100.00
20,44,63MOONS,EQ,122805,76530,62.32
20,45,654GS2032,GS,20009,20009,100.00
20,46,667GS2035,GS,1,1,100.00
20,47,667GS2050,GS,100,100,100.00
20,48,675GS2029,GS,1100,1100,100.00
20,49,679GS2034,GS,200,200,100.00
20,50,690GS2065,GS,5100,5000,98.04
20,51,692GS2039,GS,11510,10300,89.49
20,52,695GS2061,GS,9490,9238,97.34
20,53,698GR2054,GS,871,871,100.00
20,54,699GS2026,GS,4200,4200,100.00
20,55,699GS2051,GS,8,8,100.00
20,56,702GS2027,GS,12119,12119,100.00
20,57,702GS2031,GS,200,200,100.00
20,58,704GS2029,GS,601,601,100.00
20,59,706GS2028,GS,55118,55118,100.00
20,60,706GS2046,GS,3,3,100.00
