Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19122025,2047632898,0003076
Trade Date <19-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,200,200,100.00
20,2,1003IIFL29,NC,238,213,89.50
20,3,1003ISFL28,N4,330,330,100.00
20,4,1015ECL29,NR,568,559,98.42
20,5,1015UCL26,N1,8,8,100.00
20,6,1015UCL27,NF,105,105,100.00
20,7,1018GS2026,GS,920,913,99.24
20,8,1025SCL34,Z8,100,100,100.00
20,9,1025UCL26A,N1,1,1,100.00
20,10,1025VCCL28,N0,2,2,100.00
20,11,1035UCL26,NA,3,3,100.00
20,12,1040NFL26,NA,30,30,100.00
20,13,1040UCL27B,N1,1,1,100.00
20,14,1050ISFL28,N5,500,500,100.00
20,15,1050NFL26,N7,51,51,100.00
20,16,1050UCL28,NH,100,100,100.00
20,17,105IIFL29,N7,27,26,96.30
20,18,105UCL2026,NB,9,9,100.00
20,19,1060ECL29,NS,590,424,71.86
20,20,1065NFL27,NC,97,97,100.00
20,21,1075SCL34T,N1,11,11,100.00
20,22,1075WCA28,N0,16,16,100.00
20,23,10CAGL27,N5,20,20,100.00
20,24,10IIFL28,N4,60,60,100.00
20,25,10IIFL28A,NE,308,308,100.00
20,26,10NIDO26,N6,92,92,100.00
20,27,10UCL26,ND,41,41,100.00
20,28,1102NFL26,N8,1,1,100.00
20,29,111ESFB31,N0,1,1,100.00
20,30,113ESFB31,N0,10,10,100.00
20,31,1180VCCL26,N0,5,5,100.00
20,32,118VCCL27B,N0,4,4,100.00
20,33,11UCL26,NC,122,122,100.00
20,34,12AFIL27A,N0,25,25,100.00
20,35,12AFIL28,N0,7,7,100.00
20,36,12VCCL27A,N0,2,2,100.00
20,37,12VCCL29B,N0,1,1,100.00
20,38,182D180626,TB,300,200,66.67
20,39,182D190326,TB,1000,1000,100.00
20,40,182D210526,TB,200,100,50.00
20,41,20MICRONS,EQ,33564,17775,52.96
20,42,21STCENMGM,EQ,17758,11912,67.08
20,43,360ONE,EQ,1662158,1071124,64.44
20,44,364D200826,TB,200,100,50.00
20,45,3IINFOLTD,EQ,346559,234773,67.74
20,46,3MINDIA,EQ,3857,1960,50.82
20,47,3PLAND,EQ,1633,1228,75.20
20,48,574GS2026,GS,9,9,100.00
20,49,577GS2030,GS,4,2,50.00
20,50,579GS2030,GS,8,4,50.00
20,51,5PAISA,EQ,24485,11947,48.79
20,52,610GS2031,GS,4,4,100.00
20,53,622GS2035,GS,8,4,50.00
20,54,633GS2035,GS,10099,10099,100.00
20,55,63MOONS,EQ,78200,25544,32.66
20,56,654GS2032,GS,1,1,100.00
20,57,667GS2050,GS,58044,57666,99.35
20,58,668GS2040,GS,100,100,100.00
20,59,675GS2029,GS,3070,3060,99.67
20,60,676GS2061,GS,3772,3737,99.07
20,61,679GS2031,GS,100,100,100.00
20,62,679GS2034,GS,3159,3159,100.00
20,63,68GS2060,GS,122,122,100.00
20,64,690GS2065,GS,230549,180704,78.38
20,65,695GS2061,GS,761,606,79.63
20,66,699GS2051,GS,20730,20730,100.00
20,67,702GS2027,GS,1043,1043,100.00
20,68,704GS2029,GS,100,100,100.00
20,69,709GS2054,GS,302,301,99.67
20,70,709GS2074,GS,88732,88732,100.00
20,71,710GS2029,GS,16863,16863,100.00
20,72,716GS2050,GS,250,250,100.00
20,73,718GS2037,GS,1000,1000,100.00
20,74,71MH33,SG,100,100,100.00
20,75,723GS2039,GS,10,10,100.00
20,76,724GS2055,GS,352,350,99.43
20,77,725GS2063,GS,98736,90164,91.32
20,78,726GS2032,GS,9603,6600,68.73
20,79,728IRFC30,NG,10,10,100.00
20,80,729IRFC26,NN,25,25,100.00
20,81,732GS2030,GS,9058,9058,100.00
20,82,733GS2026,GS,39866,39866,100.00
20,83,734GS2064,GS,11027,10727,97.28
20,84,736GS2052,GS,1000,1000,100.00
20,85,736PFCL28,N2,10,10,100.00
20,86,737GS2028,GS,2100,2100,100.00
20,87,737NTPC35C,NA,70,70,100.00
20,88,738GS2027,GS,170290,165890,97.42
20,89,738REC27TF,N2,445,445,100.00
20,90,739NHAI26,N8,58,58,100.00
20,91,739NHAI31A,ND,20,20,100.00
20,92,73GS2053,GS,20134,20054,99.60
20,93,741GS2036,GS,11861,11861,100.00
20,94,743REC35,NH,64,64,100.00
20,95,746GS2073,GS,20100,20100,100.00
20,96,74GS2062,GS,102,102,100.00
20,97,750IRFC35,NK,5,5,100.00
20,98,751HUDCO28,N5,3355,3355,100.00
20,99,753IRFC30,NJ,1,1,100.00
20,100,754GS2036,GS,610699,604849,99.04
20,101,757GS2033,GS,100,100,100.00
20,102,762GA32A,SG,100,100,100.00
20,103,762NTPC35F,ND,1113,1001,89.94
20,104,764HUDCO31,N8,1,1,100.00
20,105,764IRFC31,NO,209,209,100.00
20,106,764NABAR31,N2,1000,1000,100.00
20,107,769GS2043,GS,1500,1500,100.00
20,108,769HUDCO31,N9,103,103,100.00
20,109,769NHAI31,NE,478,468,97.91
20,110,76IGT26,ND,25,25,100.00
20,111,76NHAI31,NA,112,112,100.00
20,112,79NHIT35,N1,125,125,100.00
20,113,79NHIT40,N2,136,136,100.00
20,114,812REC27,NI,70,70,100.00
20,115,813GS2045,GS,102,102,100.00
20,116,820IIFL27,N9,455,450,98.90
20,117,824GS2027,GS,7,7,100.00
20,118,828GS2032,GS,1,1,100.00
20,119,82HUDCO27,N2,5013,4213,84.04
20,120,82IGT31,NJ,400,400,100.00
20,121,830NHAI27,N2,1735,1000,57.64
20,122,830PFCL27,N5,289,289,100.00
20,123,842IIFL26,NL,62,62,100.00
20,124,84TCHF28,NA,10,10,100.00
20,125,850NHAI29,N5,2,2,100.00
20,126,865IFL28,NZ,98,98,100.00
20,127,865IIFL28,NS,112,112,100.00
20,128,865IRFC29,NA,55,55,100.00
20,129,865LTF26,NN,720,663,92.08
20,130,867PFCL33,N7,212,212,100.00
20,131,871REC28,N9,1361,1161,85.30
20,132,872MMFSL26,N1,167,120,71.86
20,133,873NTPC28,N5,47,47,100.00
20,134,875IIFL26A,NQ,611,611,100.00
20,135,875NHAI29,N6,2168,1909,88.05
20,136,875PCHFL26,N8,50,50,100.00
20,137,876HUDCO28,ND,12,12,100.00
20,138,87LTF27,NH,10,10,100.00
20,139,880IREDA34,N6,388,388,100.00
20,140,885TCAPS29,NC,400,400,100.00
20,141,888ECL28,N1,30,30,100.00
20,142,888IRFC29,NE,1050,800,76.19
20,143,888REC29,NF,548,548,100.00
20,144,889SCL26,NS,70,70,100.00
20,145,891NTPC33,N6,1139,1127,98.95
20,146,892NHPC33,N6,500,500,100.00
20,147,892PFCL33,N8,1302,1212,93.09
20,148,898LTF29,N7,300,300,100.00
20,149,8SMC29,N1,2,2,100.00
20,150,8SMC30,N2,2,2,100.00
20,151,901NHB34,N6,10,10,100.00
20,152,902SCL28,N1,300,300,100.00
20,153,903SFL28,YI,23,23,100.00
20,154,915AEL28,NC,200,192,96.00
20,155,915APSBC30,N0,15,15,100.00
20,156,915SCL26,NE,100,100,100.00
20,157,91D020126,TB,400,400,100.00
20,158,91D060226,TB,1200,1200,100.00
20,159,91D080126,TB,1000,1000,100.00
20,160,91D120226,TB,800,400,50.00
20,161,91D150126,TB,100,100,100.00
20,162,91D190226,TB,200,200,100.00
20,163,91D190326,TB,1000,700,70.00
20,164,91D230126,TB,100,100,100.00
20,165,91D260226,TB,100,100,100.00
20,166,91D290126,TB,2200,2100,95.45
20,167,925SCL30,NF,200,200,100.00
20,168,92GS2030,GS,7251,7251,100.00
20,169,930APMD30,N0,5,5,100.00
20,170,930APMD31,N0,2,2,100.00
20,171,930APMD32,N0,2,2,100.00
20,172,930APMD33,N0,3,3,100.00
20,173,935LTF29,N5,10,10,100.00
20,174,935TSI30,N0,10,10,100.00
20,175,935TSIIC33,N0,2,2,100.00
20,176,93MOFSL34,N6,250,250,100.00
20,177,93SCL24A,ZN,1,1,100.00
20,178,943ECL28,NJ,412,347,84.22
20,179,948SCL26A,NN,36,36,100.00
20,180,948SCL26B,Y8,54,54,100.00
20,181,948SCL26I,AX,31,31,100.00
20,182,957ICCL25,YW,300,300,100.00
20,183,957ISFL26,N2,1,1,100.00
20,184,960IIFL30,Y2,365,365,100.00
20,185,965AEL27,N4,453,253,55.85
20,186,965SCL25C,N0,656,400,60.98
20,187,965SCL25F,NZ,1,1,100.00
20,188,965SCL26F,N1,76,76,100.00
20,189,965SCL28,AK,22,11,50.00
20,190,96IIFL28,N5,2726,2549,93.51
20,191,96IIFL28A,NF,958,777,81.11
20,192,975ISF28,N0,1,1,100.00
20,193,975SCL28,NT,1,1,100.00
