Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09122025,1667054153,0003072
Trade Date <09-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,9,9,100.00
20,2,0SCL26,YR,23,23,100.00
20,3,1003IIFL29,NC,10,10,100.00
20,4,1003ISFL28,N4,150,150,100.00
20,5,1003SCL30A,NV,60,0,0.00
20,6,1015ECL29,NR,73,73,100.00
20,7,1015SCL29,ZL,10,10,100.00
20,8,1015UCL26,N1,3,3,100.00
20,9,1018GS2026,GS,874,674,77.12
20,10,1025PATE28,N0,10,10,100.00
20,11,1025SCL34,Z8,10,10,100.00
20,12,1025SCL34B,N1,5,5,100.00
20,13,1025VCCL28,N0,1,1,100.00
20,14,1030SFIL28,NM,30,30,100.00
20,15,1035UCL26,NA,86,86,100.00
20,16,1040UCL27B,N1,3,3,100.00
20,17,1050ISFL28,N5,15,15,100.00
20,18,105IIFL29,N7,115,115,100.00
20,19,1060ECL29,NS,475,475,100.00
20,20,1065NFL27,NC,10,10,100.00
20,21,1075WCA28,N0,6,6,100.00
20,22,10IIFL28,N4,171,171,100.00
20,23,10IIFL28A,NE,119,119,100.00
20,24,10IIFL29,N6,11,11,100.00
20,25,10ISFL26,N3,71,71,100.00
20,26,10NIDO26,N6,226,226,100.00
20,27,1102NFL26,N8,10,10,100.00
20,28,111ESFB31,N0,1,1,100.00
20,29,113ESFB31,N0,9,9,100.00
20,30,12AFIL27,N0,5,5,100.00
20,31,12AFIL27A,N0,9,9,100.00
20,32,12AFIL28,N0,6,6,100.00
20,33,12VCCL29B,N0,2,2,100.00
20,34,182D280526,TB,200,100,50.00
20,35,20MICRONS,EQ,94186,35053,37.22
20,36,21STCENMGM,EQ,12651,8343,65.95
20,37,360ONE,EQ,1731802,1345198,77.68
20,38,364D010126,TB,100,100,100.00
20,39,364D070526,TB,500,300,60.00
20,40,364D261126,TB,200,100,50.00
20,41,3IINFOLTD,EQ,682395,452446,66.30
20,42,3MINDIA,EQ,3747,2263,60.39
20,43,3PLAND,EQ,15662,14200,90.67
20,44,574GS2026,GS,749,749,100.00
20,45,591GS2028,GS,250,250,100.00
20,46,5PAISA,EQ,117102,44058,37.62
20,47,601GS2030,GS,2,1,50.00
20,48,610GS2031,GS,1,1,100.00
20,49,628GS2032,GS,210,210,100.00
20,50,633GS2035,GS,191,191,100.00
20,51,63MOONS,EQ,210110,67582,32.17
20,52,648GS2035,GS,1302,1301,99.92
20,53,667GS2035,GS,1218,609,50.00
20,54,667GS2050,GS,1072,1072,100.00
20,55,676GS2061,GS,29,29,100.00
20,56,679GS2034A,GS,8004,8004,100.00
20,57,68GS2060,GS,60,60,100.00
20,58,690GS2065,GS,78091,74460,95.35
20,59,695GS2061,GS,2222,2222,100.00
20,60,698GR2054,GS,200,200,100.00
20,61,699GS2051,GS,200,200,100.00
20,62,702GS2027,GS,11107,11107,100.00
20,63,704GS2029,GS,100,100,100.00
20,64,706GS2028,GS,500,500,100.00
20,65,709GS2054,GS,8102,4102,50.63
20,66,709GS2074,GS,719675,621503,86.36
20,67,710GS2029,GS,10870,8544,78.60
20,68,716GS2050,GS,5,5,100.00
20,69,717GS2030,GS,400,400,100.00
20,70,718GS2033,GS,1000,1000,100.00
20,71,718GS2037,GS,186100,186100,100.00
20,72,71GS2034,GS,3110,3110,100.00
20,73,724GS2055,GS,23317,23102,99.08
20,74,725GS2063,GS,98496,98348,99.85
20,75,729NHAI26,NC,284,284,100.00
20,76,734GS2064,GS,285654,215363,75.39
20,77,734IRFC28,N4,10,10,100.00
20,78,736PFCL28,N2,5,5,100.00
20,79,737GS2028,GS,9700,9700,100.00
20,80,738GS2027,GS,22730,16220,71.36
20,81,738REC27TF,N2,208,208,100.00
20,82,739NHAI26,N8,225,225,100.00
20,83,73GS2053,GS,11502,11502,100.00
20,84,740IIFCL33,N1,4,4,100.00
20,85,741GS2036,GS,1728,1728,100.00
20,86,743REC35,NH,315,215,68.25
20,87,746GS2073,GS,11769,11769,100.00
20,88,74GS2035,GS,2501,2500,99.96
20,89,74GS2062,GS,6496,4496,69.21
20,90,750IRFC35,NK,1100,1100,100.00
20,91,753IRFC30,NJ,106,106,100.00
20,92,753NTPC30E,NC,157,157,100.00
20,93,754GS2036,GS,758932,722977,95.26
20,94,762NTPC35F,ND,657,657,100.00
20,95,764HUDCO31,N8,124,124,100.00
20,96,764IRFC31,NO,1335,1233,92.36
20,97,764NABAR31,N2,610,610,100.00
20,98,769HUDCO31,N9,102,101,99.02
20,99,769NHAI31,NE,354,307,86.72
20,100,76NHAI31,NA,583,583,100.00
20,101,772GS2049,GS,1332,1331,99.92
20,102,774IREDA31,N7,2302,2102,91.31
20,103,79NHIT35,N1,305,302,99.02
20,104,79NHIT40,N2,786,786,100.00
20,105,810IRFC27,N2,705,400,56.74
20,106,812REC27,NI,412,412,100.00
20,107,817GS2044,GS,121,121,100.00
20,108,81TCHF28,N8,30,30,100.00
20,109,820IIFL27,N9,100,100,100.00
20,110,824GS2027,GS,5158,5158,100.00
20,111,828GS2027,GS,4725,4703,99.53
20,112,82HUDCO27,N2,594,594,100.00
20,113,82IGT31,NJ,1508,1506,99.87
20,114,830NHAI27,N2,899,897,99.78
20,115,830PFCL27,N5,202,200,99.01
20,116,833GS2026,GS,395,395,100.00
20,117,835SCL23B,YM,10,10,100.00
20,118,83GS2042,GS,43,43,100.00
