Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19022026,1448403591,0003123
Trade Date <19-FEB-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,120,120,100.00
20,2,1003SCL30A,NV,52,52,100.00
20,3,1015ECL29,NR,101,101,100.00
20,4,1018GS2026,GS,1234,1232,99.84
20,5,1025SCL34,Z8,12,12,100.00
20,6,1025SCL34B,N1,770,770,100.00
20,7,1025SCL34Z,N1,250,250,100.00
20,8,1025UCL26A,N1,2,2,100.00
20,9,1025VCCL28,N0,4,4,100.00
20,10,1050NFL26,N7,82,82,100.00
20,11,1060ECL29,NS,15,15,100.00
20,12,1065NFL27,NC,253,235,92.89
20,13,1075SCL34,ZR,83,83,100.00
20,14,1075WCA28,N0,16,16,100.00
20,15,1090NFL26,NB,2,1,50.00
20,16,10CAGL27,N5,206,206,100.00
20,17,10IIFL28,N4,332,332,100.00
20,18,10IIFL29,N6,590,590,100.00
20,19,10NIDO26,N6,46,46,100.00
20,20,111ESFB31,N0,1,1,100.00
20,21,115VCCL28,N0,5,5,100.00
20,22,115VCCL28A,N0,1,1,100.00
20,23,119VCCL26,N0,1,1,100.00
20,24,1225IFL27,N0,32,32,100.00
20,25,125VCCL31,N0,2,2,100.00
20,26,12AFIL27,N0,3,3,100.00
20,27,12AFIL27A,N0,114,114,100.00
20,28,12AFIL28,N0,71,71,100.00
20,29,12VCCL29C,N0,3,3,100.00
20,30,182D080526,TB,200,100,50.00
20,31,20MICRONS,EQ,90929,29873,32.85
20,32,21STCENMGM,EQ,2365,2293,96.96
20,33,360ONE,EQ,648460,325715,50.23
20,34,364D121126,TB,10000,10000,100.00
20,35,364D191126,TB,2900,2900,100.00
20,36,364D200826,TB,300,200,66.67
20,37,364D250626,TB,100,100,100.00
20,38,364D280826,TB,5000,5000,100.00
20,39,364D291026,TB,3000,3000,100.00
20,40,3IINFOLTD,EQ,497616,432339,86.88
20,41,3MINDIA,EQ,3550,1314,37.01
20,42,3PLAND,EQ,739,518,70.09
20,43,574GS2026,GS,104,94,90.38
20,44,591GS2028,GS,1900,1900,100.00
20,45,5PAISA,EQ,58720,25953,44.20
20,46,601GS2030,GS,1140,940,82.46
20,47,636GS2031,GS,12900,12900,100.00
20,48,63MOONS,EQ,78676,44583,56.67
20,49,648GS2035,GS,5486,5396,98.36
20,50,654GS2032,GS,19000,19000,100.00
20,51,667GS2050,GS,502,502,100.00
20,52,668GS2033,GS,100,100,100.00
20,53,668GS2040,GS,2000,2000,100.00
20,54,676GS2061,GS,8138,8137,99.99
20,55,679GS2034,GS,11924,11924,100.00
20,56,68GS2060,GS,33,33,100.00
20,57,690GS2065,GS,16112,13112,81.38
20,58,695GS2061,GS,153,153,100.00
20,59,699GS2026,GS,250,250,100.00
20,60,699GS2051,GS,2,2,100.00
20,61,704IRFC28,N6,220,220,100.00
20,62,704REC28,N4,15,15,100.00
20,63,706GS2028,GS,3000,3000,100.00
20,64,706GS2046,GS,500,500,100.00
20,65,709GS2054,GS,12740,12740,100.00
20,66,709GS2074,GS,18449,18449,100.00
20,67,716GS2050,GS,600,600,100.00
20,68,718GS2033,GS,6000,6000,100.00
20,69,718GS2037,GS,6237,6236,99.98
20,70,71GS2034,GS,100,100,100.00
20,71,720PFCL36,N6,34,22,64.71
20,72,723GS2039,GS,140055,140000,99.96
20,73,724GS2055,GS,38144,37614,98.61
20,74,725GS2063,GS,69965,59504,85.05
