Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05032025,1394140663,0002692
Trade Date <05-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,258,161,62.40
20,2,1015ECL29,NR,713,479,67.18
20,3,1018GS2026,GS,203,202,99.51
20,4,1025NFL25,N5,5,5,100.00
20,5,1025UCL26A,N1,1,1,100.00
20,6,1040UCL25,N4,5,5,100.00
20,7,1050ISFL28,N5,20,20,100.00
20,8,1050NFL26,N7,66,61,92.42
20,9,1065NFL27,NC,180,180,100.00
20,10,1075SCL33A,N2,6,6,100.00
20,11,1075SCL34,ZR,24,24,100.00
20,12,1090NFL26,NB,3,3,100.00
20,13,10IIFL28A,NE,165,165,100.00
20,14,10NIDO26,N6,100,100,100.00
20,15,1102NFL26,N8,2,2,100.00
20,16,119VCCL26,N0,2,2,100.00
20,17,12VCCL27A,N0,6,6,100.00
20,18,182D100425,TB,100,100,100.00
20,19,182D100725,TB,100,100,100.00
20,20,20MICRONS,EQ,63556,35364,55.64
20,21,360ONE,EQ,778300,513888,66.03
20,22,364D020525,TB,100,100,100.00
20,23,364D041225,TB,600,600,100.00
20,24,364D070825,TB,100,100,100.00
20,25,364D110925,TB,100,100,100.00
20,26,364D120226,TB,100,100,100.00
20,27,364D131125,TB,1000,1000,100.00
20,28,364D200325,TB,200,200,100.00
20,29,3IINFOLTD,EQ,1032488,434464,42.08
20,30,3MINDIA,EQ,11567,4251,36.75
20,31,522GS2025,GS,219,219,100.00
20,32,563GS2026,GS,3,3,100.00
20,33,574GS2026,GS,6,2,33.33
20,34,5PAISA,EQ,32945,19553,59.35
20,35,63MOONS,EQ,68118,61676,90.54
20,36,654GS2032,GS,35009,35008,100.00
20,37,664GS2027,GS,300,300,100.00
20,38,667GS2050,GS,402,401,99.75
20,39,676GS2061,GS,28538,28538,100.00
20,40,679GS2031,GS,200,200,100.00
20,41,679GS2034A,GS,40,40,100.00
20,42,695GS2061,GS,1018,1009,99.12
20,43,699GS2051,GS,2,2,100.00
20,44,702GS2027,GS,8700,8700,100.00
20,45,702GS2031,GS,1200,1200,100.00
20,46,704GS2029,GS,3135,3135,100.00
20,47,709GS2054,GS,31228,30728,98.40
20,48,709GS2074,GS,500,500,100.00
20,49,710GS2029,GS,17439,11720,67.21
20,50,711GJ31,SG,2800,2800,100.00
20,51,716GS2050,GS,61,61,100.00
20,52,717GS2030,GS,31797,31797,100.00
20,53,718GS2033,GS,400,400,100.00
20,54,718GS2037,GS,17499,16499,94.29
20,55,719GS2060,GS,1000,1000,100.00
20,56,719HUDCO28,N7,580,580,100.00
20,57,725GS2063,GS,4773,4763,99.79
20,58,726GS2032,GS,117337,117337,100.00
20,59,726GS2033,GS,24500,24500,100.00
20,60,727GS2026,GS,2,2,100.00
20,61,729IRFC26,NN,130,130,100.00
20,62,732IRFC25,NI,158,158,100.00
