Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10032025,1310967877,0002695
Trade Date <10-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,155,155,100.00
20,2,1003ISFL28,N4,255,255,100.00
20,3,1003SFIL28,NX,76,40,52.63
20,4,1015ECL29,NR,154,154,100.00
20,5,1018GS2026,GS,180,180,100.00
20,6,1025SCL34,Z8,5,5,100.00
20,7,1025SCL34Z,N1,20,10,50.00
20,8,1030SFIL28,NM,15,15,100.00
20,9,1035UCL26,NA,30,30,100.00
20,10,1050NFL26,N7,16,16,100.00
20,11,1065NFL27,NC,60,60,100.00
20,12,1075UCL25,N9,9,9,100.00
20,13,10CAGL27,N5,38,38,100.00
20,14,10IIFL28A,NE,687,667,97.09
20,15,10IIFL29,N6,339,304,89.68
20,16,10IIFLSF27,NB,38,0,0.00
20,17,10ISFL26,N3,50,50,100.00
20,18,10NFL25,N9,101,101,100.00
20,19,10NIDO26,N6,49,32,65.31
20,20,10SCL30A,BV,111,55,49.55
20,21,1119NFL27,ND,10,10,100.00
20,22,182D070825,TB,300,200,66.67
20,23,182D100725,TB,100,100,100.00
20,24,182D140825,TB,100,100,100.00
20,25,182D270625,TB,1800,900,50.00
20,26,182D310725,TB,89000,89000,100.00
20,27,20MICRONS,EQ,159993,67929,42.46
20,28,360ONE,EQ,2325435,1092193,46.97
20,29,364D100725,TB,29000,19000,65.52
20,30,364D120226,TB,100,100,100.00
20,31,364D131125,TB,100,100,100.00
20,32,364D150825,TB,10100,10100,100.00
20,33,364D180425,TB,100000,100000,100.00
20,34,364D181225,TB,100,100,100.00
20,35,364D211125,TB,400,200,50.00
20,36,364D220126,TB,100,100,100.00
20,37,364D271125,TB,100,100,100.00
20,38,364D290525,TB,6000,6000,100.00
20,39,3IINFOLTD,EQ,610088,426404,69.89
20,40,3MINDIA,EQ,3931,1535,39.05
20,41,574GS2026,GS,572,520,90.91
20,42,5PAISA,EQ,28925,16773,57.99
20,43,63MOONS,EQ,313890,200953,64.02
20,44,654GS2032,GS,29001,21000,72.41
20,45,664GS2027,GS,100,100,100.00
20,46,667GS2050,GS,9518,9518,100.00
20,47,675GS2029,GS,300,300,100.00
20,48,676GS2061,GS,1022,1022,100.00
20,49,679GS2031,GS,200,200,100.00
20,50,679GS2034A,GS,100,100,100.00
20,51,695GS2061,GS,2303,2091,90.79
20,52,698GR2054,GS,1,1,100.00
20,53,699GS2026,GS,1986,1986,100.00
20,54,699GS2051,GS,3000,2000,66.67
20,55,702GS2027,GS,1900,1900,100.00
20,56,704GS2029,GS,1460,1460,100.00
20,57,709GS2054,GS,1136,1136,100.00
20,58,709GS2074,GS,6400,6400,100.00
20,59,710GS2029,GS,7002,7001,99.99
20,60,716GS2050,GS,445,445,100.00
20,61,717GS2030,GS,150500,150500,100.00
20,62,718GS2033,GS,14500,14500,100.00
20,63,718GS2037,GS,2502,2502,100.00
