Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05032026,1803058342,0003205
Trade Date <05-MAR-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,320,310,96.88
20,2,1003IIFL29,NC,245,245,100.00
20,3,1015ECL29,NR,311,202,64.95
20,4,1015SCFL29,YY,100,100,100.00
20,5,1015UCL26,N1,25,25,100.00
20,6,1015UCL27,NF,3,3,100.00
20,7,1018GS2026,GS,265,189,71.32
20,8,1020CCSP27,N0,1,1,100.00
20,9,1025SCL34,Z8,110,110,100.00
20,10,1025UCL26A,N1,101,101,100.00
20,11,1025VCCL28,N0,4,4,100.00
20,12,1039UCL26,NE,100,100,100.00
20,13,1040NFL26,NA,12,12,100.00
20,14,1050NFL26,N7,39,39,100.00
20,15,1050UCL28,NH,15,15,100.00
20,16,105UCL2026,NB,34,24,70.59
20,17,1060ECL29,NS,10,10,100.00
20,18,1065NFL27,NC,502,502,100.00
20,19,1075SCL33A,N2,5,5,100.00
20,20,1075WCA28,N0,32,32,100.00
20,21,1090NFL26,NB,1,1,100.00
20,22,10CAGL27,N5,107,107,100.00
20,23,10IIFL28,N4,100,100,100.00
20,24,10IIFL29,N6,797,791,99.25
20,25,10NIDO26,N6,325,325,100.00
20,26,111ESFB31,N0,4,4,100.00
20,27,113ESFB31,N0,1,1,100.00
20,28,115VCCL28,N0,4,4,100.00
20,29,116VCCL27,N0,3,3,100.00
20,30,119VCCL26,N0,1,1,100.00
20,31,1225IFL27,N0,21,21,100.00
20,32,125VCCL31,N0,3,3,100.00
20,33,12AFIL27,N0,24,24,100.00
20,34,12AFIL28,N0,8,7,87.50
20,35,12VCCL27D,N0,1,1,100.00
20,36,12VCCL29B,N0,2,2,100.00
20,37,182D140526,TB,200,200,100.00
20,38,182D170726,TB,500,500,100.00
20,39,182D180626,TB,200,100,50.00
20,40,182D210826,TB,500,500,100.00
20,41,182D230726,TB,100,100,100.00
20,42,182D260626,TB,100,100,100.00
20,43,20MICRONS,EQ,64770,33876,52.30
20,44,21STCENMGM,EQ,859,858,99.88
20,45,360ONE,EQ,315551,170363,53.99
20,46,364D040626,TB,200,100,50.00
20,47,364D100426,TB,100,100,100.00
20,48,364D120326,TB,1400,1400,100.00
20,49,364D150127,TB,100,100,100.00
20,50,364D151026,TB,100,100,100.00
20,51,364D200826,TB,3000,3000,100.00
20,52,364D210526,TB,100,100,100.00
20,53,364D231026,TB,2500,2500,100.00
20,54,364D280127,TB,3000,3000,100.00
20,55,364D291026,TB,2500,2500,100.00
20,56,364D300726,TB,100,100,100.00
20,57,3IINFOLTD,EQ,287808,211349,73.43
20,58,3MINDIA,EQ,3452,1096,31.75
20,59,3PLAND,EQ,6572,4742,72.15
20,60,574GS2026,GS,500,500,100.00
20,61,591GS2028,GS,100,100,100.00
20,62,5PAISA,EQ,23914,10380,43.41
20,63,601GS2030,GS,440,440,100.00
20,64,603GS2029,GS,200,200,100.00
20,65,628GS2032,GS,100,100,100.00
20,66,636GS2031,GS,151,151,100.00
20,67,63MOONS,EQ,153530,73353,47.78
20,68,648GS2035,GS,3900,3900,100.00
20,69,654GS2032,GS,11004,11004,100.00
20,70,667GS2050,GS,225,225,100.00
20,71,668GS2033,GS,203,203,100.00
20,72,668GS2040,GS,5300,5300,100.00
20,73,676GS2061,GS,9426,9425,99.99
20,74,686PN33,SG,10000,10000,100.00
20,75,690GS2065,GS,12520,7420,59.27
20,76,694TN50,SG,7900,7900,100.00
20,77,695GS2061,GS,4,2,50.00
20,78,698GR2054,GS,110,110,100.00
20,79,699GS2026,GS,1913,1913,100.00
20,80,699GS2051,GS,4999,4999,100.00
20,81,702GS2027,GS,5025,5025,100.00
20,82,704GS2029,GS,2600,2600,100.00
20,83,706GS2028,GS,6000,6000,100.00
20,84,709GS2054,GS,2704,2704,100.00
20,85,709GS2074,GS,13194,13194,100.00
20,86,710GS2029,GS,10,10,100.00
20,87,717GS2030,GS,1110,1105,99.55
20,88,718GS2033,GS,6100,6100,100.00
20,89,718GS2037,GS,632,632,100.00
20,90,719GS2060,GS,58018,58018,100.00
20,91,724GS2055,GS,8603,8603,100.00
20,92,725GS2063,GS,45846,45844,100.00
20,93,726GS2029,GS,80,40,50.00
20,94,726GS2032,GS,17395,17395,100.00
20,95,726GS2033,GS,17025,17025,100.00
20,96,732GS2030,GS,300,300,100.00
20,97,733GS2026,GS,1300,1300,100.00
20,98,734GS2064,GS,22340,21340,95.52
20,99,735NABAR31,N1,1,1,100.00
20,100,736GS2052,GS,4325,4325,100.00
20,101,737GS2028,GS,17,17,100.00
20,102,738GS2027,GS,81582,81582,100.00
20,103,73GS2053,GS,3096,3095,99.97
20,104,741GS2036,GS,156,156,100.00
20,105,743GS2076,GS,11600,10500,90.52
20,106,746GS2073,GS,1,1,100.00
20,107,74GS2062,GS,43,41,95.35
20,108,750IRFC35,NK,105,75,71.43
20,109,753IRFC30,NJ,2,1,50.00
20,110,753NTPC30E,NC,12,12,100.00
20,111,754GS2036,GS,441098,428558,97.16
20,112,755GJ31,SG,400,400,100.00
20,113,757GS2033,GS,547,547,100.00
20,114,764HUDCO31,N8,350,350,100.00
