Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19082025,1343985791,0002782
Trade Date <19-AUG-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,500,500,100.00
20,2,1015ECL29,NR,335,310,92.54
20,3,1015SCL29,ZL,10,10,100.00
20,4,1015UCL26,N1,302,302,100.00
20,5,1015UCL27,NF,21,20,95.24
20,6,1025NFL25,N5,50,50,100.00
20,7,1025SCL34B,N1,266,266,100.00
20,8,1039UCL26,NE,140,120,85.71
20,9,1050NFL26,N7,53,53,100.00
20,10,1050UCL25,N7,177,177,100.00
20,11,1075NFL25,N6,1,1,100.00
20,12,10CAGL27,N5,83,83,100.00
20,13,10IIFL28,N4,36,36,100.00
20,14,10IIFL28A,NE,115,115,100.00
20,15,10IIFLSF27,NB,100,100,100.00
20,16,10NFL25,N9,28,25,89.29
20,17,10NIDO26,N6,25,25,100.00
20,18,1119NFL27,ND,200,200,100.00
20,19,119VCCL26,N0,2,2,100.00
20,20,12VCCL29C,N0,3,3,100.00
20,21,182D050226,TB,200,200,100.00
20,22,182D061125,TB,100,100,100.00
20,23,182D120226,TB,100,100,100.00
20,24,182D131125,TB,1500,1500,100.00
20,25,20MICRONS,EQ,295207,98099,33.23
20,26,21STCENMGM,EQ,5639,3926,69.62
20,27,360ONE,EQ,487563,293848,60.27
20,28,364D061125,TB,1000,1000,100.00
20,29,364D110925,TB,300,300,100.00
20,30,364D120226,TB,1200,1200,100.00
20,31,364D211125,TB,1000,1000,100.00
20,32,3IINFOLTD,EQ,270632,146782,54.24
20,33,3MINDIA,EQ,8806,4403,50.00
20,34,3PLAND,EQ,22667,15366,67.79
20,35,563GS2026,GS,702,702,100.00
20,36,574GS2026,GS,2600,2600,100.00
20,37,577GS2030,GS,1,1,100.00
20,38,579GS2030,GS,1,1,100.00
20,39,5PAISA,EQ,14010,7476,53.36
20,40,601GS2030,GS,300,300,100.00
20,41,610GS2031,GS,1000,1000,100.00
20,42,628GS2032,GS,1708,1408,82.44
20,43,63MOONS,EQ,204173,89886,44.02
20,44,654GS2032,GS,501,501,100.00
20,45,664GS2027,GS,203,203,100.00
