Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23062025,1210716457,0002677
Trade Date <23-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,1500,1500,100.00
20,2,1015ECL29,NR,480,451,93.96
20,3,1015UCL26,N1,1,1,100.00
20,4,1018GS2026,GS,2250,2250,100.00
20,5,1025SCL34A,ZT,5,5,100.00
20,6,1025SCL35A,N1,27,13,48.15
20,7,1025UCL26A,N1,21,20,95.24
20,8,1030SFIL26,NJ,391,350,89.51
20,9,1035UCL26,NA,6,6,100.00
20,10,1040NFL26,NA,103,93,90.29
20,11,1050ISFL28,N5,29,29,100.00
20,12,1050UCL25,N7,720,720,100.00
20,13,1050UCL28,NH,391,391,100.00
20,14,105IIFL29,N7,24,24,100.00
20,15,1075UCL25,N9,11,11,100.00
20,16,10IIFL28,N4,438,438,100.00
20,17,10IIFL28A,NE,347,347,100.00
20,18,10NFL25,N9,117,117,100.00
20,19,10NIDO26,N6,3,3,100.00
20,20,182D041225,TB,1100,1100,100.00
20,21,20MICRONS,EQ,87153,44247,50.77
20,22,21STCENMGM,EQ,3626,3401,93.79
20,23,360ONE,EQ,454188,238786,52.57
20,24,364D010526,TB,100,100,100.00
20,25,364D210526,TB,100,100,100.00
20,26,364D260625,TB,138000,138000,100.00
20,27,364D280526,TB,100,100,100.00
20,28,3IINFOLTD,EQ,359693,145822,40.54
20,29,3MINDIA,EQ,1614,940,58.24
20,30,3PLAND,EQ,6266,4607,73.52
20,31,563GS2026,GS,4,2,50.00
20,32,5PAISA,EQ,31716,14900,46.98
20,33,633GS2035,GS,670,670,100.00
20,34,63MOONS,EQ,420473,198036,47.10
20,35,654GS2032,GS,1000,1000,100.00
20,36,667GS2035,GS,10,8,80.00
20,37,667GS2050,GS,3000,3000,100.00
20,38,676GS2061,GS,1500,1500,100.00
20,39,679GS2031,GS,300,200,66.67
20,40,679GS2034,GS,200,200,100.00
20,41,679GS2034A,GS,100,100,100.00
20,42,68GS2060,GS,642,642,100.00
20,43,690GS2065,GS,2085,1785,85.61
20,44,692GS2039,GS,600,600,100.00
20,45,695GS2061,GS,116,58,50.00
20,46,699GS2026,GS,9422,9262,98.30
20,47,699GS2051,GS,500,500,100.00
20,48,702GS2031,GS,18350,18150,98.91
20,49,707IRFC25,NF,2,2,100.00
20,50,709GS2054,GS,20592,20592,100.00
20,51,709GS2074,GS,14887,14886,99.99
20,52,710GS2029,GS,8188,7094,86.64
20,53,716GS2050,GS,20,20,100.00
20,54,717GS2030,GS,900,900,100.00
20,55,718GS2033,GS,33800,28800,85.21
20,56,718GS2037,GS,35202,35201,100.00
20,57,725GS2063,GS,64042,62990,98.36
20,58,726GS2032,GS,11001,11000,99.99
20,59,726GS2033,GS,50000,50000,100.00
20,60,727GS2026,GS,10,10,100.00
20,61,732GS2030,GS,100,100,100.00
20,62,733GS2026,GS,100,100,100.00
20,63,734GS2064,GS,33306,33305,100.00
20,64,735NABAR31,N1,3000,3000,100.00
20,65,736GS2052,GS,50,50,100.00
20,66,737GS2028,GS,14211,14211,100.00
20,67,738GS2027,GS,86689,86688,100.00
20,68,738REC27TF,N2,50,50,100.00
20,69,73GS2053,GS,12937,12937,100.00
20,70,741GS2036,GS,100,100,100.00
20,71,743REC35,NH,87,87,100.00
20,72,746GS2073,GS,11199,10999,98.21
20,73,74GS2062,GS,1100,1100,100.00
20,74,750IRFC35,NK,47,47,100.00
20,75,751HUDCO28,N5,3,3,100.00
20,76,753IRFC30,NJ,3639,3639,100.00
20,77,754GS2036,GS,204170,197637,96.80
20,78,760PFCL35,N3,10,10,100.00
20,79,762NTPC35F,ND,38,38,100.00
20,80,764HUDCO31,N8,129,129,100.00
20,81,764IRFC31,NO,5393,5383,99.81
20,82,764NABAR31,N2,3118,2285,73.28
20,83,769HUDCO31,N9,1331,982,73.78
20,84,769NHAI31,NE,1509,1409,93.37
20,85,76NHAI31,NA,887,413,46.56
20,86,772GS2055,GS,3,3,100.00
20,87,774IREDA31,N7,871,820,94.14
20,88,797IGT31,NL,100,100,100.00
20,89,79NHIT40,N2,304,302,99.34
20,90,79NHIT47,N3,1,1,100.00
20,91,810IRFC27,N2,500,500,100.00
20,92,812REC27,NI,57,57,100.00
20,93,81TCHF28,N8,34,34,100.00
20,94,829PFL29,N6,8,4,50.00
20,95,82HUDCO27,N2,99,99,100.00
20,96,82IGT31,NJ,1659,1600,96.44
20,97,830NHAI27,N2,331,331,100.00
20,98,830PFCL27,N5,99,99,100.00
20,99,832GS2032,GS,5,5,100.00
20,100,840IRFC29,N8,2412,2412,100.00
20,101,842IIFL26,NL,101,101,100.00
20,102,843IHFL29,NC,11,11,100.00
20,103,850NHAI29,N5,1620,1620,100.00
20,104,865IFL28,NZ,102,102,100.00
20,105,865IIFL28,NS,27,27,100.00
20,106,865IRFC29,NA,1679,1051,62.60
20,107,865LTF26,NN,453,313,69.09
20,108,86GS2028,GS,1,1,100.00
20,109,871REC28,N9,428,428,100.00
20,110,872MMFSL26,N1,45,45,100.00
20,111,875NHAI29,N6,1616,1405,86.94
20,112,875PCHFL26,N8,10,10,100.00
20,113,876HUDCO28,ND,265,185,69.81
20,114,879SCL26,NC,20,10,50.00
20,115,880IREDA29,N5,1532,945,61.68
20,116,885MOFSL26,N0,30,30,100.00
20,117,885SCL26,N9,7,7,100.00
20,118,888ERFL28,N5,1,1,100.00
20,119,888REC29,NF,240,240,100.00
20,120,889SCL26,NS,27,27,100.00
20,121,890NHB34,N7,8,8,100.00
20,122,891IIFCL34,N4,45,45,100.00
20,123,891NTPC33,N6,410,400,97.56
20,124,892PFCL33,N8,743,329,44.28
20,125,897GS2030,GS,387,387,100.00
20,126,897MOFSL29,N4,100,100,100.00
20,127,901HUDCO34,NE,2958,2595,87.73
20,128,901NHB34,N6,2074,449,21.65
20,129,903SFL28,YI,100,100,100.00
20,130,905PEL26,N1,800,800,100.00
20,131,905SC24B,Z9,10,10,100.00
20,132,915SCL26,NE,472,472,100.00
20,133,91D030725,TB,100,100,100.00
20,134,91D070825,TB,200,200,100.00
20,135,91D110925,TB,100,100,100.00
20,136,91D140825,TB,1600,1600,100.00
20,137,91D240725,TB,100,100,100.00
20,138,91MOFSL27,N2,10,10,100.00
20,139,921ISFL25,N0,10,10,100.00
20,140,925ERFL28,N6,11,11,100.00
20,141,92GS2030,GS,1102,1102,100.00
20,142,930APMD31,N0,2,2,100.00
20,143,930APMD34,N0,10,10,100.00
