Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19052025,2090490638,0002762
Trade Date <19-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,14,14,100.00
20,2,1003IIFL29,NC,100,100,100.00
20,3,1003ISFL28,N4,654,554,84.71
20,4,1015ECL29,NR,2465,2465,100.00
20,5,1015UCL26,N1,74,74,100.00
20,6,1025SCL34,Z8,11,11,100.00
20,7,1025UCL26A,N1,29,29,100.00
20,8,1035UCL26,NA,20,20,100.00
20,9,1040NFL26,NA,105,78,74.29
20,10,1040UCL27B,N1,58,48,82.76
20,11,1050NFL26,N7,219,219,100.00
20,12,1050UCL25,N7,172,172,100.00
20,13,1050UCL28,NH,518,518,100.00
20,14,105IIFL29,N7,30,30,100.00
20,15,1060ECL29,NS,238,201,84.45
20,16,1065NFL27,NC,985,985,100.00
20,17,1075UCL25,N9,13,8,61.54
20,18,10CAGL27,N5,12,12,100.00
20,19,10IIFL28,N4,1860,1079,58.01
20,20,10IIFL28A,NE,85,50,58.82
20,21,10NFL25,N9,241,220,91.29
20,22,10NIDO26,N6,237,237,100.00
20,23,1119NFL27,ND,115,115,100.00
20,24,12VCCL29B,N0,3,3,100.00
20,25,182D070825,TB,100,100,100.00
20,26,182D161025,TB,100,100,100.00
20,27,20MICRONS,EQ,336076,169330,50.38
20,28,21STCENMGM,EQ,3782,3529,93.31
20,29,360ONE,EQ,729845,536652,73.53
20,30,364D080126,TB,100,100,100.00
20,31,364D240426,TB,1600,1600,100.00
20,32,3IINFOLTD,EQ,911102,465521,51.09
20,33,3MINDIA,EQ,1804,806,44.68
20,34,3PLAND,EQ,11357,7857,69.18
20,35,515GS2025,GS,5,2,40.00
20,36,563GS2026,GS,2,2,100.00
20,37,574GS2026,GS,1,1,100.00
20,38,5PAISA,EQ,56763,24175,42.59
20,39,63MOONS,EQ,565340,244085,43.17
20,40,675GS2029,GS,200,100,50.00
20,41,676GS2061,GS,1540,1540,100.00
20,42,679GS2034,GS,1456,1456,100.00
20,43,690GS2065,GS,400,400,100.00
20,44,692GS2039,GS,7881,7586,96.26
20,45,695GS2061,GS,2100,2100,100.00
20,46,699GS2051,GS,2,0,0.00
20,47,702GS2027,GS,100,100,100.00
20,48,702GS2031,GS,100,100,100.00
20,49,704GS2029,GS,10590,10590,100.00
20,50,706GS2028,GS,611087,412087,67.44
20,51,709GS2054,GS,100,100,100.00
20,52,709GS2074,GS,100,100,100.00
20,53,710GS2029,GS,14442,8994,62.28
20,54,716GS2050,GS,3,2,66.67
20,55,717GS2028,GS,1,1,100.00
20,56,717GS2030,GS,4393,4294,97.75
20,57,718GS2033,GS,112100,112100,100.00
