Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10032026,1749481030,0003178
Trade Date <10-MAR-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,82,82,100.00
20,2,0SCL26,YR,5,5,100.00
20,3,1003ISFL28,N4,780,780,100.00
20,4,1015ECL29,NR,45,45,100.00
20,5,1015SCFL29,YY,20,20,100.00
20,6,1015UCL26,N1,1,1,100.00
20,7,1018GS2026,GS,150,100,66.67
20,8,1025IIFL30,Y3,10,10,100.00
20,9,1025PATE28,N0,1,1,100.00
20,10,1025SCL34,Z8,301,301,100.00
20,11,1025SCL34B,N1,50,50,100.00
20,12,1025VCCL28,N0,1,1,100.00
20,13,1040NFL26,NA,7,7,100.00
20,14,1040UCL27B,N1,11,11,100.00
20,15,1050NFL26,N7,5,5,100.00
20,16,105UCL2026,NB,28,28,100.00
20,17,1065NFL27,NC,830,825,99.40
20,18,10IIFL28,N4,1181,1181,100.00
20,19,10IIFL28A,NE,1288,1279,99.30
20,20,10ISFL26,N3,100,100,100.00
20,21,10NIDO26,N6,143,143,100.00
20,22,1119NFL27,ND,11,11,100.00
20,23,1225IFL27,N0,4,4,100.00
20,24,12AFIL27,N0,1,1,100.00
20,25,12AFIL27A,N0,41,41,100.00
20,26,12AFIL28,N0,10,10,100.00
20,27,12VCCL29B,N0,6,6,100.00
20,28,182D030426,TB,100,100,100.00
20,29,182D210526,TB,400,200,50.00
20,30,182D210826,TB,500,500,100.00
20,31,182D230726,TB,200,100,50.00
20,32,182D260326,TB,900,900,100.00
20,33,182D270826,TB,200,100,50.00
20,34,182D280526,TB,1200,1100,91.67
20,35,20MICRONS,EQ,38895,20834,53.56
20,36,21STCENMGM,EQ,8322,4902,58.90
20,37,360ONE,EQ,326555,134987,41.34
20,38,364D040327,TB,400,400,100.00
20,39,364D160726,TB,900,900,100.00
20,40,364D190227,TB,100,100,100.00
20,41,364D191126,TB,500,300,60.00
20,42,364D260326,TB,200,100,50.00
20,43,3IINFOLTD,EQ,349767,276896,79.17
20,44,3MINDIA,EQ,2489,835,33.55
20,45,3PLAND,EQ,3949,3439,87.09
20,46,574GS2026,GS,5500,5500,100.00
20,47,5PAISA,EQ,55130,23467,42.57
20,48,601GS2030,GS,2,2,100.00
20,49,610GS2031,GS,3585,3585,100.00
20,50,613GS2028,GS,10000,10000,100.00
20,51,633GS2035,GS,202,202,100.00
20,52,63MOONS,EQ,490262,160002,32.64
20,53,648GS2035,GS,1406,1406,100.00
20,54,653KA30,SG,7900,7900,100.00
20,55,654GS2032,GS,10000,10000,100.00
20,56,667GS2050,GS,1655,1655,100.00
20,57,668GS2033,GS,2000,2000,100.00
20,58,668GS2040,GS,1317,1257,95.44
20,59,675GS2029,GS,200,200,100.00
20,60,676GS2061,GS,3222,2222,68.96
20,61,68GS2060,GS,185,100,54.05
20,62,690GS2065,GS,13056,12656,96.94
20,63,691MH33,SG,6000,6000,100.00
20,64,692GS2039,GS,100,100,100.00
20,65,695GS2061,GS,1474,1474,100.00
20,66,698GR2054,GS,100,100,100.00
20,67,699GS2026,GS,200,200,100.00
20,68,699GS2051,GS,596,596,100.00
20,69,702GS2027,GS,100,100,100.00
20,70,709GS2054,GS,6463,6463,100.00
20,71,709GS2074,GS,7672,7672,100.00
20,72,710GS2029,GS,10017,10017,100.00
20,73,716GS2050,GS,100,100,100.00
20,74,717GS2030,GS,3240,3240,100.00
20,75,718GS2037,GS,151364,100400,66.33
20,76,719GS2060,GS,100,100,100.00
20,77,719HUDCO28,N7,250,250,100.00
20,78,71GS2034,GS,1700,1700,100.00
20,79,723GS2039,GS,4000,4000,100.00
20,80,724GS2055,GS,1203,1203,100.00
20,81,725GS2063,GS,102194,72866,71.30
20,82,726GS2032,GS,3801,2801,73.69
20,83,726GS2033,GS,8395,8395,100.00
20,84,732GS2030,GS,5101,5101,100.00
20,85,734GS2064,GS,498638,496888,99.65
20,86,734IRFC28,N4,52,52,100.00
20,87,736GS2052,GS,101,101,100.00
20,88,737GS2028,GS,13801,13401,97.10
20,89,738GS2027,GS,156712,153712,98.09
20,90,73GS2053,GS,2950,2950,100.00
20,91,741GS2036,GS,10600,10600,100.00
20,92,743GS2076,GS,752,752,100.00
20,93,745AP37,SG,8000,8000,100.00
20,94,746GS2073,GS,1806,1806,100.00
20,95,74GS2062,GS,7106,6706,94.37
20,96,753IRFC30,NJ,101,101,100.00
20,97,753NTPC30E,NC,9,9,100.00
20,98,754GS2036,GS,908374,893270,98.34
20,99,755GJ31,SG,300,300,100.00
20,100,760PFCL35,N3,7,7,100.00
20,101,764HUDCO31,N8,122,122,100.00
