Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24062025,1649254913,0002687
Trade Date <24-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0RL34,N0,1,1,100.00
20,2,1003ISFL28,N4,547,547,100.00
20,3,1003SCL30A,NV,20,20,100.00
20,4,1015ECL29,NR,577,477,82.67
20,5,1015UCL26,N1,1,1,100.00
20,6,1015UCL27,NF,4,2,50.00
20,7,1018GS2026,GS,510,500,98.04
20,8,1025NFL25,N5,12,12,100.00
20,9,1025UCL26A,N1,5,5,100.00
20,10,1039UCL26,NE,13,12,92.31
20,11,1040NFL26,NA,1,1,100.00
20,12,1050NFL26,N7,5,5,100.00
20,13,1050UCL25,N7,193,193,100.00
20,14,105IIFL29,N7,181,181,100.00
20,15,1060ECL29,NS,75,75,100.00
20,16,1065NFL27,NC,215,215,100.00
20,17,1075NFL25,N6,30,30,100.00
20,18,1075UCL25,N9,28,28,100.00
20,19,10IIFL28A,NE,310,310,100.00
20,20,10IIFL29,N6,295,295,100.00
20,21,10NFL25,N9,15,15,100.00
20,22,10NIDO26,N6,165,162,98.18
20,23,182D030725,TB,1000,1000,100.00
20,24,182D040925,TB,5000,5000,100.00
20,25,182D101025,TB,100,100,100.00
20,26,182D181225,TB,500,500,100.00
20,27,182D201125,TB,100,100,100.00
20,28,182D290825,TB,300,300,100.00
20,29,182D311025,TB,100,100,100.00
20,30,20MICRONS,EQ,97583,45417,46.54
20,31,21STCENMGM,EQ,5003,5003,100.00
20,32,360ONE,EQ,444866,213286,47.94
20,33,364D010526,TB,100,100,100.00
20,34,364D070825,TB,11900,11900,100.00
20,35,364D080126,TB,1000,1000,100.00
20,36,364D100426,TB,20000,20000,100.00
20,37,364D100725,TB,10000,10000,100.00
20,38,364D150825,TB,11300,11300,100.00
20,39,364D240426,TB,200,200,100.00
20,40,3IINFOLTD,EQ,402808,185758,46.12
20,41,3MINDIA,EQ,2042,1050,51.42
20,42,3PLAND,EQ,4975,3446,69.27
20,43,563GS2026,GS,1,1,100.00
20,44,574GS2026,GS,1301,1300,99.92
20,45,577GS2030,GS,500,500,100.00
20,46,5PAISA,EQ,22318,9759,43.73
20,47,610GS2031,GS,101,101,100.00
20,48,633GS2035,GS,100,100,100.00
20,49,63MOONS,EQ,1286095,481004,37.40
20,50,654GS2032,GS,1001,1000,99.90
20,51,667GS2035,GS,7,4,57.14
20,52,667GS2050,GS,205,205,100.00
20,53,676GS2061,GS,6,3,50.00
20,54,679GS2031,GS,500,500,100.00
20,55,68GS2060,GS,616,616,100.00
20,56,690GS2065,GS,1332,1332,100.00
20,57,692GS2039,GS,2299,1199,52.15
20,58,695GS2061,GS,102,101,99.02
20,59,699GS2026,GS,1,1,100.00
20,60,699GS2051,GS,2012,2012,100.00
20,61,702GS2027,GS,8511,8510,99.99
20,62,702GS2031,GS,4600,4600,100.00
20,63,704GS2029,GS,557,557,100.00
20,64,709GS2054,GS,320,100,31.25
20,65,709GS2074,GS,18066,17966,99.45
20,66,710GS2029,GS,1050,850,80.95
20,67,717GS2028,GS,3,2,66.67
20,68,717GS2030,GS,2150,2150,100.00
20,69,718GS2037,GS,41704,41604,99.76
20,70,719GS2060,GS,1341,1341,100.00
20,71,725GS2063,GS,28151,28151,100.00
20,72,726GS2032,GS,28415,28400,99.95
20,73,726GS2033,GS,3000,3000,100.00
20,74,727GS2026,GS,123,123,100.00
