Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,01092025,1327742895,0002851
Trade Date <01-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,45,45,100.00
20,2,1003ISFL28,N4,204,120,58.82
20,3,1003SCL30A,NV,15,15,100.00
20,4,1015ECL29,NR,285,285,100.00
20,5,1015SCL28A,AL,10,10,100.00
20,6,1015UCL26,N1,51,51,100.00
20,7,1018GS2026,GS,1673,1673,100.00
20,8,1025SCL34B,N1,50,50,100.00
20,9,1025VCCL28,N0,1,1,100.00
20,10,1035UCL26,NA,53,52,98.11
20,11,1039UCL26,NE,3,3,100.00
20,12,1050ISFL28,N5,10,10,100.00
20,13,1050NFL26,N7,75,75,100.00
20,14,1050UCL28,NH,30,30,100.00
20,15,1060ECL29,NS,100,100,100.00
20,16,1065NFL27,NC,1279,1029,80.45
20,17,10CAGL27,N5,12,12,100.00
20,18,10IIFL28,N4,367,367,100.00
20,19,10IIFL28A,NE,20,20,100.00
20,20,10NIDO26,N6,82,82,100.00
20,21,1102NFL26,N8,10,10,100.00
20,22,111ESFB31,N0,1,1,100.00
20,23,12VCCL29B,N0,1,1,100.00
20,24,12VCCL29C,N0,3,3,100.00
20,25,182D040925,TB,125000,125000,100.00
20,26,182D101025,TB,400,400,100.00
20,27,182D131125,TB,500,500,100.00
20,28,182D311025,TB,500,500,100.00
20,29,20MICRONS,EQ,106066,52128,49.15
20,30,21STCENMGM,EQ,8576,7977,93.02
20,31,360ONE,EQ,263961,99077,37.53
20,32,364D010126,TB,4700,4700,100.00
20,33,364D031025,TB,1600,1600,100.00
20,34,364D040925,TB,26100,26000,99.62
20,35,364D180626,TB,4300,4200,97.67
20,36,3IINFOLTD,EQ,147627,89290,60.48
20,37,3MINDIA,EQ,3358,1914,57.00
20,38,3PLAND,EQ,7840,4248,54.18
20,39,515GS2025,GS,672,672,100.00
20,40,5PAISA,EQ,13673,9028,66.03
20,41,601GS2030,GS,200,200,100.00
20,42,610GS2031,GS,1006,1006,100.00
20,43,633GS2035,GS,4000,4000,100.00
20,44,63MOONS,EQ,79599,33970,42.68
20,45,664GS2027,GS,4100,4100,100.00
20,46,667GS2035,GS,2,1,50.00
20,47,667GS2050,GS,110,110,100.00
20,48,676GS2061,GS,1000,1000,100.00
20,49,679GS2034A,GS,100,100,100.00
20,50,690GS2065,GS,6162,6162,100.00
20,51,692GS2039,GS,1000,1000,100.00
20,52,699GS2026,GS,450,450,100.00
20,53,702GS2027,GS,5095,5095,100.00
20,54,702GS2031,GS,520,520,100.00
20,55,704GS2029,GS,300,300,100.00
20,56,706GS2028,GS,800,800,100.00
20,57,709GS2054,GS,3381,3381,100.00
20,58,709GS2074,GS,100100,100100,100.00
20,59,710GS2029,GS,2100,2100,100.00
20,60,714AP37,SG,700,700,100.00
20,61,714NHAI26,N7,1250,1250,100.00
20,62,716GS2050,GS,1510,1010,66.89
20,63,717GS2030,GS,2000,2000,100.00
20,64,718GS2033,GS,100,100,100.00
20,65,718GS2037,GS,85437,85437,100.00
20,66,71GS2034,GS,300,300,100.00
20,67,724GS2055,GS,1100,1100,100.00
20,68,725GS2063,GS,99839,99839,100.00
20,69,726GS2032,GS,4101,4101,100.00
20,70,726GS2033,GS,8,4,50.00
20,71,727GS2026,GS,52,52,100.00
20,72,729IRFC26,NN,1498,816,54.47
20,73,732GS2030,GS,1000,1000,100.00
20,74,732IRFC25,NI,451,451,100.00
20,75,733GS2026,GS,1550,1550,100.00
20,76,734GS2064,GS,36121,31709,87.79
20,77,736GS2052,GS,11967,11967,100.00
20,78,736NTPC25D,NB,1,1,100.00
20,79,737GS2028,GS,5200,5200,100.00
20,80,738GS2027,GS,147709,147689,99.99
20,81,739NHAI26,N8,658,658,100.00
20,82,739NHAI31A,ND,385,385,100.00
20,83,73GS2053,GS,8201,8201,100.00
20,84,741GS2036,GS,3242,3240,99.94
20,85,746GS2073,GS,427392,424484,99.32
20,86,74GS2035,GS,1000,1000,100.00
20,87,74GS2062,GS,3040,3040,100.00
20,88,751HUDCO28,N5,17,12,70.59
20,89,753IRFC30,NJ,1,1,100.00
20,90,754GS2036,GS,822355,815354,99.15
20,91,762GJ28,SG,100,100,100.00
20,92,763KA42,SG,200,200,100.00
20,93,764HUDCO31,N8,11,11,100.00
20,94,764IRFC31,NO,259,259,100.00
20,95,764NABAR31,N2,354,349,98.59
20,96,769HUDCO31,N9,457,407,89.06
20,97,769NHAI31,NE,796,646,81.16
20,98,76NHAI31,NA,6562,5803,88.43
20,99,795GS2032,GS,1,1,100.00
20,100,79NHIT35,N1,229,229,100.00
20,101,79NHIT40,N2,184,149,80.98
20,102,79NHIT47,N3,113,113,100.00
20,103,805ABCL28,N5,1,1,100.00
20,104,810IRFC27,N2,3805,2155,56.64
20,105,817GS2044,GS,250,250,100.00
20,106,81TCHF28,N8,45,45,100.00
20,107,820IIFL27,N9,501,501,100.00
20,108,824GS2027,GS,472,472,100.00
20,109,824GS2033,GS,100,100,100.00
20,110,82HUDCO27,N2,11,11,100.00
20,111,82IGT31,NJ,941,941,100.00
20,112,830NHAI27,N2,1679,1094,65.16
20,113,83GS2042,GS,96,96,100.00
20,114,840IRFC29,N8,25,25,100.00
20,115,843IHFL29,NC,34,30,88.24
20,116,84CIFCL28,NA,160,160,100.00
20,117,84TCHF28,NA,187,187,100.00
20,118,862REC33,NA,5,5,100.00
20,119,865IFL28,NZ,243,243,100.00
20,120,865IIFL28,NS,665,155,23.31
20,121,865IRFC29,NA,1148,1147,99.91
20,122,865SCL27,N4,20,20,100.00
20,123,865TCAPS27,N8,1096,1094,99.82
20,124,871REC28,N9,350,350,100.00
20,125,872MMFSL26,N1,153,141,92.16
20,126,875IIFL26,NM,1010,1010,100.00
20,127,875NHAI29,N6,1978,1616,81.70
20,128,875PCHFL26,N8,1000,1000,100.00
20,129,875SFL27,ZF,63,63,100.00
20,130,876HUDCO28,ND,741,606,81.78
20,131,879NHPC28,N5,2,1,50.00
20,132,87LTF27,NH,66,57,86.36
20,133,880IREDA29,N5,120,60,50.00
20,134,885IHL26,N1,10,10,100.00
20,135,885SCL26,N9,403,403,100.00
20,136,885TCAPS29,NC,1,1,100.00
20,137,888ERFL28,N5,100,100,100.00
20,138,888IRFC29,NE,556,556,100.00
20,139,888REC29,NF,200,200,100.00
20,140,890SFIL23A,NZ,82,74,90.24
20,141,892PFCL33,N8,103,55,53.40
20,142,893NHB29,N6,107,107,100.00
20,143,894SCL25,Z3,12,12,100.00
20,144,895AEL27,N9,28,20,71.43
20,145,898LTF29,N7,232,232,100.00
20,146,901NHB34,N6,2,2,100.00
20,147,903SFL28,YI,46,46,100.00
20,148,910TCAP28,NA,218,129,59.17
20,149,915AEL28,NC,252,252,100.00
20,150,915SCL26,NE,916,915,99.89
20,151,915SCL27A,ZL,21,10,47.62
20,152,91D091025,TB,100,100,100.00
20,153,91D131125,TB,1000,1000,100.00
20,154,91D180925,TB,100,100,100.00
20,155,91D201125,TB,1500,1500,100.00
20,156,91D281125,TB,200,200,100.00
20,157,91SFL27,ZI,1222,1000,81.83
20,158,925ERFL28,N6,100,100,100.00
20,159,925SCL26G,N0,10,10,100.00
20,160,92GS2030,GS,13431,13373,99.57
20,161,92SFIL28,ND,110,110,100.00
20,162,930AEL30,NF,2229,2229,100.00
20,163,930APMD28,N0,1,1,100.00
20,164,930APMD29,N0,3,3,100.00
20,165,930APMD30,N0,1,1,100.00
20,166,930APMD31,N0,13,13,100.00
20,167,930APMD35,N0,2,2,100.00
20,168,930SFL28,YP,13,10,76.92
20,169,931SFL26,Z5,110,110,100.00
20,170,935IIFL28,NZ,86,86,100.00
20,171,935LTF29,N5,11,11,100.00
20,172,935MOFSL29,N5,34,34,100.00
20,173,93MOFSL34,N6,28,28,100.00
20,174,943ECL28,NJ,35,25,71.43
20,175,948SCL26A,NN,6,6,100.00
20,176,948SCL26D,AI,4,4,100.00
20,177,948SCL26I,AX,108,108,100.00
20,178,94SFL28,YL,77,76,98.70
20,179,950ISF27,N0,1,1,100.00
20,180,955SCL27,Z5,10,10,100.00
20,181,955SCL35,NO,10,10,100.00
20,182,956AEL29,N6,208,208,100.00
20,183,957ICCL25,YW,2,2,100.00
20,184,957IIFLS27,NA,1,1,100.00
20,185,957NIDO26,N5,274,142,51.82
20,186,960ISFL25,N1,10,10,100.00
20,187,965AEL27,N4,4108,3116,75.85
20,188,965IFSL26,N6,120,120,100.00
20,189,965SCL25A,NF,8,8,100.00
20,190,965SCL25B,Y1,10,10,100.00
20,191,965SCL25C,N0,41,41,100.00
20,192,965SCL25E,BF,34,34,100.00
20,193,965SCL25F,NZ,27,27,100.00
20,194,96IIFL28,N5,1174,1124,95.74
20,195,96IIFL28A,NF,1430,1229,85.94
20,196,96SFIL24A,NB,97,97,100.00
20,197,970CAGL28,ND,567,567,100.00
20,198,971SCL28,AN,2,2,100.00
20,199,97MOFSL34,N7,16,16,100.00
20,200,97SFL26,Z9,275,250,90.91
20,201,985ECL28,NK,925,815,88.11
20,202,985SFIL28,NO,11,11,100.00
20,203,990SCL26,N7,217,217,100.00
20,204,99AEL29,N7,270,270,100.00
20,205,9AEL30,NE,10,10,100.00
20,206,9IHFL27,N1,100,100,100.00
20,207,9MMFSML,N2,789,789,100.00
20,208,9PCHFL31A,NA,50,50,100.00
20,209,9PEL25,N0,10,10,100.00
20,210,9SCL27,N2,35,35,100.00
