Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17062025,2242466189,0002689
Trade Date <17-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,2,2,100.00
20,2,1003SCL30A,NV,43,43,100.00
20,3,1015ECL29,NR,117,117,100.00
20,4,1015SCL28,NR,1,1,100.00
20,5,1015SCL29B,N1,10,10,100.00
20,6,1018GS2026,GS,31,25,80.65
20,7,1025SCL34,Z8,1,1,100.00
20,8,1025SCL34A,ZT,10,10,100.00
20,9,1025SCL34B,N1,54,54,100.00
20,10,1025UCL26A,N1,11,11,100.00
20,11,1035UCL26,NA,20,20,100.00
20,12,1040NFL26,NA,172,172,100.00
20,13,105IIFL29,N7,100,100,100.00
20,14,105UCL2026,NB,310,310,100.00
20,15,1060ECL29,NS,100,100,100.00
20,16,1065NFL27,NC,1461,1461,100.00
20,17,1075NFL25,N6,138,117,84.78
20,18,1075UCL25,N9,1,1,100.00
20,19,1090NFL26,NB,150,150,100.00
20,20,10CAGL27,N5,17,17,100.00
20,21,10IIFL28,N4,427,427,100.00
20,22,10IIFL28A,NE,20,20,100.00
20,23,10IIFL29,N6,175,175,100.00
20,24,10NFL25,N9,93,93,100.00
20,25,1119NFL27,ND,64,64,100.00
20,26,12VCCL29B,N0,1,1,100.00
20,27,182D110925,TB,300,200,66.67
20,28,182D180925,TB,200,100,50.00
20,29,182D271125,TB,100,100,100.00
20,30,182D290825,TB,100,100,100.00
20,31,20MICRONS,EQ,375161,152089,40.54
20,32,21STCENMGM,EQ,4040,2749,68.04
20,33,360ONE,EQ,894802,499296,55.80
20,34,364D010126,TB,1300,1000,76.92
20,35,364D010526,TB,600,600,100.00
20,36,364D030725,TB,100,100,100.00
20,37,364D080126,TB,900,900,100.00
20,38,3IINFOLTD,EQ,1008482,314828,31.22
20,39,3MINDIA,EQ,1917,1003,52.32
20,40,3PLAND,EQ,12869,6815,52.96
20,41,563GS2026,GS,1301,1301,100.00
