Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,21042025,1782595615,0002792
Trade Date <21-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,250,150,60.00
20,2,1003IIFL29,NC,108,108,100.00
20,3,1003ISFL28,N4,38,38,100.00
20,4,1015ECL29,NR,2405,2225,92.52
20,5,1018GS2026,GS,505,505,100.00
20,6,1020CCSP27,N0,1,1,100.00
20,7,1025NFL25,N5,145,145,100.00
20,8,1025SCL35A,N1,380,380,100.00
20,9,1030SFIL26,NJ,4,4,100.00
20,10,1030SFIL28,NM,224,223,99.55
20,11,1040NFL26,NA,141,141,100.00
20,12,1049DLS25A,Y5,11,11,100.00
20,13,1050IIFL29,ND,106,87,82.08
20,14,1050NFL26,N7,12,11,91.67
20,15,105IIFL29,N7,70,70,100.00
20,16,1065NFL27,NC,533,533,100.00
20,17,1075NFL25,N6,1,1,100.00
20,18,1075UCL25,N9,1,1,100.00
20,19,10CAGL27,N5,100,100,100.00
20,20,10IIFL28,N4,2136,1402,65.64
20,21,10IIFL28A,NE,500,500,100.00
20,22,10IIFL29,N6,1040,1040,100.00
20,23,10ISFL26,N3,100,100,100.00
20,24,10NFL25,N9,161,161,100.00
20,25,10SCL30A,BV,30,30,100.00
20,26,12VCCL29B,N0,6,6,100.00
20,27,182D050625,TB,100,100,100.00
20,28,182D070825,TB,1700,1500,88.24
20,29,182D100725,TB,5000,5000,100.00
20,30,182D101025,TB,200,100,50.00
20,31,182D140825,TB,100,100,100.00
20,32,182D170725,TB,2400,2400,100.00
20,33,182D290825,TB,3200,2100,65.63
20,34,182D310725,TB,300,300,100.00
20,35,20MICRONS,EQ,94696,44350,46.83
20,36,21STCENMGM,EQ,4014,2443,60.86
20,37,360ONE,EQ,2264748,1493461,65.94
20,38,364D020525,TB,300,300,100.00
20,39,364D030725,TB,100,100,100.00
20,40,364D050226,TB,100,100,100.00
20,41,364D091025,TB,500,500,100.00
20,42,364D100725,TB,1300,1300,100.00
20,43,364D110925,TB,1200,700,58.33
20,44,364D120625,TB,100,100,100.00
20,45,364D150825,TB,3500,3500,100.00
20,46,364D160426,TB,1000,1000,100.00
20,47,364D190625,TB,200,200,100.00
20,48,364D210825,TB,2300,2300,100.00
20,49,364D240425,TB,45000,45000,100.00
20,50,364D240725,TB,200,200,100.00
20,51,364D280825,TB,3000,3000,100.00
20,52,364D310725,TB,1400,1400,100.00
20,53,3IINFOLTD,EQ,1206942,432822,35.86
20,54,3MINDIA,EQ,6437,4188,65.06
20,55,3PLAND,EQ,12927,8977,69.44
20,56,515GS2025,GS,1,1,100.00
20,57,563GS2026,GS,2061,2054,99.66
20,58,574GS2026,GS,3575,3575,100.00
20,59,5PAISA,EQ,75413,25658,34.02
20,60,601GS2028,GS,999,999,100.00
20,61,622GS2035,GS,1287,1287,100.00
20,62,63MOONS,EQ,229874,84594,36.80
20,63,664GS2027,GS,700,700,100.00
20,64,667GS2035,GS,1,1,100.00
20,65,667GS2050,GS,50,50,100.00
20,66,675GS2029,GS,1200,1200,100.00
20,67,676GS2061,GS,64850,62600,96.53
20,68,679GS2031,GS,300,300,100.00
20,69,679GS2034,GS,1,1,100.00
20,70,690GS2065,GS,101,101,100.00
20,71,695GS2061,GS,72213,67213,93.08
20,72,699GS2026,GS,25770,24769,96.12
20,73,699GS2051,GS,500,500,100.00
