Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16042025,1320673105,0002779
Trade Date <16-APR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL26,YR,2,2,100.00
20,2,1003ISFL28,N4,270,270,100.00
20,3,1003SCL30A,NV,68,1,1.47
20,4,1003SFIL28,NX,124,124,100.00
20,5,1015ECL29,NR,806,796,98.76
20,6,1018GS2026,GS,8460,5130,60.64
20,7,1025SCL34B,N1,7,7,100.00
20,8,1025SCL35A,N1,501,501,100.00
20,9,1030SFIL28,NM,39,39,100.00
20,10,1035UCL26,NA,96,86,89.58
20,11,1050IIFL29,ND,221,121,54.75
20,12,1050NFL26,N7,140,140,100.00
20,13,105IIFL29,N7,50,50,100.00
20,14,1060ECL29,NS,101,101,100.00
20,15,1065NFL27,NC,719,719,100.00
20,16,10CAGL27,N5,4,2,50.00
20,17,10IIFL28,N4,519,516,99.42
20,18,10IIFL29,N6,10,5,50.00
20,19,10ISFL26,N3,49,49,100.00
20,20,10NFL25,N9,3,1,33.33
20,21,11DLSL25A,Y3,5,5,100.00
20,22,12VCCL27,N0,1,1,100.00
20,23,12VCCL29B,N0,3,3,100.00
20,24,182D070825,TB,100,100,100.00
20,25,182D100725,TB,1800,1800,100.00
20,26,182D110925,TB,5000,5000,100.00
20,27,182D150525,TB,200,200,100.00
20,28,182D190625,TB,800,800,100.00
20,29,182D310725,TB,1000,1000,100.00
20,30,20MICRONS,EQ,58695,27047,46.08
20,31,21STCENMGM,EQ,8184,8177,99.91
20,32,360ONE,EQ,866333,577964,66.71
20,33,364D020525,TB,6000,6000,100.00
20,34,364D031025,TB,2300,2300,100.00
20,35,364D050226,TB,100,100,100.00
20,36,364D110925,TB,100,100,100.00
20,37,364D271125,TB,6000,6000,100.00
20,38,3IINFOLTD,EQ,397521,189757,47.74
20,39,3MINDIA,EQ,7543,3089,40.95
20,40,3PLAND,EQ,6904,5875,85.10
20,41,515GS2025,GS,2,1,50.00
20,42,563GS2026,GS,1006,1000,99.40
20,43,574GS2026,GS,1,1,100.00
20,44,579GS2030,GS,93,93,100.00
20,45,5PAISA,EQ,30542,12043,39.43
20,46,601GS2028,GS,48,0,0.00
20,47,610GS2031,GS,552,549,99.46
20,48,63MOONS,EQ,223899,133732,59.73
20,49,654GS2032,GS,19091,19091,100.00
20,50,664GS2027,GS,300,300,100.00
20,51,667GS2050,GS,11000,11000,100.00
20,52,675GS2029,GS,1050,1050,100.00
20,53,676GS2061,GS,2353,2349,99.83
20,54,679GS2034,GS,21399,21399,100.00
20,55,68GS2060,GS,24058,24058,100.00
20,56,692GS2039,GS,50,50,100.00
20,57,695GS2061,GS,45010,45010,100.00
20,58,698GR2054,GS,729,729,100.00
20,59,699GS2026,GS,4417,4417,100.00
20,60,699GS2051,GS,2,1,50.00
20,61,702GS2027,GS,11100,11100,100.00
20,62,702GS2031,GS,9516,9516,100.00
20,63,704GS2029,GS,200,200,100.00
20,64,706GS2028,GS,39751,39545,99.48
20,65,706GS2046,GS,500,500,100.00
20,66,709GS2054,GS,850,850,100.00
20,67,709GS2074,GS,1010,900,89.11
20,68,709TN35,SG,3000,3000,100.00
20,69,710GS2029,GS,6150,4922,80.03
20,70,718GS2033,GS,24000,20000,83.33
20,71,718GS2037,GS,4716,4716,100.00
20,72,719GS2060,GS,1104,1104,100.00
20,73,719HUDCO28,N7,16,16,100.00
20,74,725GS2063,GS,1834,1734,94.55
20,75,726GS2032,GS,1090,500,45.87
20,76,729NHAI26,NC,24,22,91.67
20,77,732GS2030,GS,600,500,83.33
20,78,733GS2026,GS,300,300,100.00
20,79,734GS2064,GS,2812,2804,99.72
20,80,735NHAI31,N9,40100,40100,100.00
20,81,735PFCL35,N1,400,400,100.00
20,82,736GS2052,GS,1140,1140,100.00
20,83,736NTPC25D,NB,25,25,100.00
20,84,737GS2028,GS,1766,1766,100.00
20,85,738GS2027,GS,176548,174708,98.96
20,86,738REC27TF,N2,2,2,100.00
