Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07032025,1234644747,0002704
Trade Date <07-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,101,101,100.00
20,2,1003SFIL28,NX,10,10,100.00
20,3,1015UCL26,N1,134,133,99.25
20,4,1018GS2026,GS,1872,1872,100.00
20,5,1025SCL34,Z8,25,25,100.00
20,6,1025SCL34A,ZT,18,18,100.00
20,7,1025SCL34Z,N1,10,10,100.00
20,8,1025UCL26A,N1,30,30,100.00
20,9,1030SFIL28,NM,33,33,100.00
20,10,1035UCL26,NA,20,15,75.00
20,11,1040UCL25,N4,310,310,100.00
20,12,1050ISFL28,N5,10,10,100.00
20,13,1050NFL26,N7,100,100,100.00
20,14,1050UCL25,N7,71,71,100.00
20,15,105IIFL29,N7,8,8,100.00
20,16,1065NFL27,NC,1262,1262,100.00
20,17,1075NFL25,N6,12,12,100.00
20,18,10CAGL27,N5,359,359,100.00
20,19,10IIFL28,N4,398,398,100.00
20,20,10IIFL28A,NE,1026,905,88.21
20,21,10IIFL29,N6,433,433,100.00
20,22,182D050625,TB,1400,1300,92.86
20,23,182D230525,TB,1000,1000,100.00
20,24,182D270625,TB,100,100,100.00
20,25,182D310725,TB,1000,1000,100.00
20,26,20MICRONS,EQ,137064,44284,32.31
20,27,360ONE,EQ,521682,317372,60.84
20,28,364D100725,TB,1800,1000,55.56
20,29,364D130325,TB,7000,7000,100.00
20,30,364D240725,TB,100,100,100.00
20,31,364D271125,TB,300,300,100.00
20,32,364D310725,TB,2200,1200,54.55
20,33,3IINFOLTD,EQ,492333,245925,49.95
20,34,3MINDIA,EQ,4144,2114,51.01
20,35,563GS2026,GS,13,13,100.00
20,36,574GS2026,GS,4500,4409,97.98
20,37,5PAISA,EQ,23065,9025,39.13
20,38,610GS2031,GS,5,3,60.00
20,39,63MOONS,EQ,411558,193717,47.07
20,40,654GS2032,GS,5,5,100.00
20,41,676GS2061,GS,573,573,100.00
20,42,68GS2060,GS,7,7,100.00
20,43,699GS2026,GS,700,700,100.00
20,44,699GS2051,GS,1,1,100.00
20,45,702GS2027,GS,1300,1300,100.00
20,46,702GS2031,GS,100,100,100.00
20,47,704GS2029,GS,100,100,100.00
20,48,706GS2028,GS,2000,2000,100.00
20,49,709GS2054,GS,30800,30800,100.00
20,50,709GS2074,GS,5008,5005,99.94
20,51,710GS2029,GS,1100,1100,100.00
20,52,716GS2050,GS,1940,1940,100.00
20,53,717GS2030,GS,85227,85227,100.00
20,54,718GS2033,GS,15000,15000,100.00
20,55,718GS2037,GS,40985,40567,98.98
20,56,71GS2034,GS,1,1,100.00
20,57,725GS2063,GS,10636,10528,98.98
20,58,726GS2032,GS,30000,30000,100.00
20,59,726GS2033,GS,4500,4500,100.00
20,60,727GS2026,GS,101,101,100.00
20,61,729IRFC26,NN,33,33,100.00
20,62,729NHAI26,NC,5,5,100.00
20,63,732GS2030,GS,4200,4200,100.00
20,64,732IRFC25,NI,1000,1000,100.00
20,65,733GS2026,GS,7600,7600,100.00
20,66,734GS2064,GS,21610,21610,100.00
20,67,734IRFC28,N4,500,500,100.00
20,68,735NABAR31,N1,200,190,95.00
20,69,735NHAI31,N9,5450,5450,100.00
20,70,736GS2052,GS,326,326,100.00
20,71,736NTPC25D,NB,251,251,100.00
20,72,736PFCL28,N2,300,300,100.00
20,73,737GS2028,GS,3755,3755,100.00
20,74,738GS2027,GS,194820,192541,98.83
20,75,738REC27TF,N2,25,25,100.00
20,76,739CG33,SG,300,300,100.00
20,77,739NHAI31A,ND,1,1,100.00
20,78,73GS2053,GS,886,885,99.89
20,79,740IIFCL33,N1,46,0,0.00
20,80,741GS2036,GS,200,100,50.00
20,81,746GS2073,GS,4278,4278,100.00
20,82,74GS2062,GS,9012,9009,99.97
20,83,751HUDCO28,N5,1086,1086,100.00
20,84,753IRFC30,NJ,1,1,100.00
20,85,754GS2036,GS,261396,254016,97.18
20,86,759GS2026,GS,44,44,100.00
20,87,762NTPC35F,ND,98,98,100.00
20,88,764HUDCO31,N8,225,225,100.00
20,89,764IRFC31,NO,750,750,100.00
20,90,764NABAR31,N2,1882,1759,93.46
20,91,769HUDCO31,N9,902,476,52.77
20,92,769NHAI31,NE,1000,1000,100.00
20,93,76NHAI31,NA,3196,2376,74.34
20,94,78ABFL33,N4,480,480,100.00
20,95,797IGT31,NL,1461,1461,100.00
20,96,79IGT28,NF,5,5,100.00
20,97,79NHIT35,N1,432,432,100.00
20,98,79NHIT40,N2,101,101,100.00
20,99,79NHIT47,N3,69,69,100.00
20,100,805ABFL28,N2,100,100,100.00
20,101,810IRFC27,N2,1500,1500,100.00
20,102,81TCHF28,N8,301,301,100.00
20,103,820IIFL27,N9,100,100,100.00
20,104,824GS2027,GS,7000,7000,100.00
20,105,829PFL29,N6,15,15,100.00
20,106,82HUDCO27,N2,42,42,100.00
20,107,82IGT31,NJ,10,10,100.00
20,108,830NHAI27,N2,12319,10219,82.95
20,109,833GS2026,GS,1,1,100.00
20,110,835SCL23B,YM,23,23,100.00
20,111,842IIFL26,NL,160,160,100.00
20,112,849NTPC25,N7,270884,270879,100.00
20,113,84TCHF28,NA,328,165,50.30
20,114,855IREDA29,N2,30,30,100.00
20,115,85PFL26A,N7,20,20,100.00
20,116,863IRFC29,NC,3,2,66.67
20,117,865IFL28,NZ,715,715,100.00
20,118,865IIFL28,NS,700,700,100.00
20,119,865IRFC29,NA,1,1,100.00
20,120,865LTF26,NN,273,197,72.16
20,121,865SCL24B,Z8,2,2,100.00
20,122,865TCAPS27,N8,659,476,72.23
20,123,871REC28,N9,1431,1431,100.00
20,124,872MMFSL26,N1,4,2,50.00
20,125,875IIFL26,NM,5,5,100.00
20,126,875NHAI29,N6,2398,2269,94.62
