Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06032026,1659663467,0003160
Trade Date <06-MAR-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,895,619,69.16
20,2,0MOFSL27,N3,300,300,100.00
20,3,0SCL26,YR,50,50,100.00
20,4,1003IIFL29,NC,756,756,100.00
20,5,1003ISFL28,N4,141,141,100.00
20,6,1003SCL30A,NV,50,50,100.00
20,7,1015ECL29,NR,863,863,100.00
20,8,1015SCFL29,YY,2,2,100.00
20,9,1015UCL26,N1,22,22,100.00
20,10,1015UCL27,NF,120,65,54.17
20,11,1018GS2026,GS,4,4,100.00
20,12,1025SCL34,Z8,100,100,100.00
20,13,1025SCL34B,N1,31,31,100.00
20,14,1025VCCL28,N0,1,1,100.00
20,15,1050ISFL28,N5,6,6,100.00
20,16,1050NFL26,N7,798,778,97.49
20,17,1050UCL28,NH,190,135,71.05
20,18,105IIFL29,N7,40,10,25.00
20,19,1060ECL29,NS,100,100,100.00
20,20,1065NFL27,NC,179,179,100.00
20,21,1075SCL33A,N2,21,21,100.00
20,22,1075WCA28,N0,47,47,100.00
20,23,1075WCAP28,N0,2,2,100.00
20,24,10CAGL27,N5,22,22,100.00
20,25,10IIFL28,N4,1900,1900,100.00
20,26,10IIFL28A,NE,35,35,100.00
20,27,10IIFL29,N6,100,100,100.00
20,28,10NIDO26,N6,277,277,100.00
20,29,10UCL26,ND,2,2,100.00
20,30,1119NFL27,ND,116,105,90.52
20,31,113ESFB31,N0,1,1,100.00
20,32,115VCCL28,N0,1,1,100.00
20,33,11UCL26,NC,10,10,100.00
20,34,1225IFL27,N0,18,18,100.00
20,35,12AFIL27,N0,1,1,100.00
20,36,12VCCL29B,N0,1,1,100.00
20,37,182D030426,TB,100,100,100.00
20,38,182D210526,TB,1100,1100,100.00
20,39,182D260626,TB,5000,5000,100.00
20,40,20MICRONS,EQ,33908,21945,64.72
20,41,21STCENMGM,EQ,8301,6123,73.76
20,42,360ONE,EQ,276113,155151,56.19
20,43,364D040227,TB,900,900,100.00
20,44,364D040327,TB,400,400,100.00
20,45,3IINFOLTD,EQ,210187,125759,59.83
20,46,3MINDIA,EQ,2187,1224,55.97
20,47,3PLAND,EQ,2938,2888,98.30
20,48,574GS2026,GS,5600,5600,100.00
20,49,5PAISA,EQ,25151,10933,43.47
20,50,601GS2030,GS,1186,1186,100.00
20,51,628GS2032,GS,2887,2887,100.00
20,52,636GS2031,GS,2001,2001,100.00
20,53,63MOONS,EQ,132826,86759,65.32
20,54,648GS2035,GS,3800,3800,100.00
20,55,664GS2027,GS,100,100,100.00
20,56,667GS2035,GS,108,100,92.59
20,57,667GS2050,GS,3246,3246,100.00
20,58,668GS2040,GS,1100,1100,100.00
20,59,676GS2061,GS,6461,6222,96.30
20,60,679GS2034,GS,9200,9200,100.00
20,61,690GS2065,GS,2075,2075,100.00
20,62,695GS2061,GS,2,1,50.00
20,63,698GR2054,GS,42,42,100.00
20,64,699GS2026,GS,20400,20400,100.00
20,65,699GS2051,GS,5167,4652,90.03
20,66,702GS2031,GS,200,100,50.00
20,67,704GS2029,GS,2486,2486,100.00
20,68,704IRFC28,N6,1000,1000,100.00
20,69,706GS2028,GS,7000,7000,100.00
20,70,709GS2054,GS,1914,1914,100.00
20,71,709GS2074,GS,25490,25241,99.02
20,72,710GS2029,GS,1857,1857,100.00
20,73,716GS2050,GS,2,2,100.00
20,74,717GS2030,GS,1913,1895,99.06
20,75,718GS2037,GS,261481,233839,89.43
20,76,719GS2060,GS,1,1,100.00
20,77,719HUDCO28,N7,1000,1000,100.00
20,78,71GS2034,GS,400,400,100.00
