Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09022026,2100881852,0003169
Trade Date <09-FEB-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,50,50,100.00
20,2,1003SFIL28,NX,21,21,100.00
20,3,1015ECL29,NR,779,514,65.98
20,4,1015SCL28B,AZ,32,32,100.00
20,5,1015SCL29B,N1,5,5,100.00
20,6,1015UCL27,NF,3,3,100.00
20,7,1018GS2026,GS,4103,4103,100.00
20,8,1025SCL34,Z8,198,198,100.00
20,9,1025SCL34B,N1,60,60,100.00
20,10,1035UCL26,NA,9,9,100.00
20,11,1039UCL26,NE,18,18,100.00
20,12,1040NFL26,NA,10,10,100.00
20,13,1050ISFL28,N5,60,60,100.00
20,14,1050NFL26,N7,121,121,100.00
20,15,105IIFL29,N7,1042,1042,100.00
20,16,105UCL2026,NB,41,41,100.00
20,17,1060ECL29,NS,50,50,100.00
20,18,1065NFL27,NC,216,216,100.00
20,19,1075SCL33,YK,1,1,100.00
20,20,1075SCL34,ZR,24,24,100.00
20,21,10IIFL28,N4,145,145,100.00
20,22,10NIDO26,N6,2552,2552,100.00
20,23,1102NFL26,N8,52,52,100.00
20,24,111ESFB31,N0,13,13,100.00
20,25,115VCCL28,N0,19,19,100.00
20,26,11UCL26,NC,15,15,100.00
20,27,125VCCL31,N0,22,22,100.00
20,28,12AFIL27,N0,21,21,100.00
20,29,12AFIL27A,N0,204,204,100.00
20,30,12AFIL28,N0,2,2,100.00
20,31,12VCCL27,N0,1,1,100.00
20,32,182D090426,TB,600,300,50.00
20,33,182D230726,TB,900,900,100.00
20,34,20MICRONS,EQ,284350,127205,44.74
20,35,21STCENMGM,EQ,10921,7676,70.29
20,36,360ONE,EQ,357498,181171,50.68
20,37,364D120226,TB,20000,20000,100.00
20,38,364D260326,TB,100,100,100.00
20,39,364D280127,TB,3000,3000,100.00
20,40,3IINFOLTD,EQ,338687,232345,68.60
20,41,3MINDIA,EQ,7114,3605,50.67
20,42,3PLAND,EQ,9291,7061,76.00
20,43,563GS2026,GS,200,100,50.00
20,44,591GS2028,GS,200,200,100.00
20,45,5PAISA,EQ,45424,23632,52.03
20,46,601GS2030,GS,100,100,100.00
20,47,610GS2031,GS,16325,16325,100.00
20,48,633GS2035,GS,122,102,83.61
20,49,63MOONS,EQ,1075259,493395,45.89
20,50,648GS2035,GS,450,450,100.00
20,51,667GS2035,GS,35779,35779,100.00
20,52,667GS2050,GS,2020,2020,100.00
20,53,676GS2061,GS,4,2,50.00
20,54,679GS2031,GS,1000,500,50.00
20,55,679GS2034A,GS,100,100,100.00
20,56,68GS2060,GS,5,5,100.00
20,57,690GS2065,GS,10477,9977,95.23
20,58,695GS2061,GS,21377,21369,99.96
20,59,697GR2034,GS,6,6,100.00
20,60,698GR2054,GS,555,555,100.00
20,61,699GS2026,GS,130,115,88.46
20,62,699GS2051,GS,14815,14815,100.00
20,63,702GS2027,GS,500,500,100.00
20,64,702GS2031,GS,1800,1700,94.44
20,65,704GS2029,GS,6200,6100,98.39
20,66,709GS2054,GS,11456,11335,98.94
20,67,709GS2074,GS,990815,990815,100.00
20,68,710GS2029,GS,15100,15000,99.34
20,69,717GS2030,GS,11030,11030,100.00
20,70,718GS2033,GS,354,354,100.00
20,71,718GS2037,GS,38932,21500,55.22
20,72,71GS2034,GS,2300,2300,100.00
20,73,723GS2039,GS,10010,10000,99.90
