Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22052025,1291063872,0002723
Trade Date <22-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,15,15,100.00
20,2,1003ISFL28,N4,30,30,100.00
20,3,1015ECL29,NR,137,132,96.35
20,4,1015SCL28A,AL,10,10,100.00
20,5,1015UCL26,N1,178,176,98.88
20,6,1018GS2026,GS,146,146,100.00
20,7,1025NFL25,N5,100,100,100.00
20,8,1025SCL34Z,N1,22,22,100.00
20,9,1035UCL26,NA,19,19,100.00
20,10,1050ISFL28,N5,110,103,93.64
20,11,1050NFL26,N7,376,376,100.00
20,12,1050UCL25,N7,30,30,100.00
20,13,1050UCL28,NH,72,72,100.00
20,14,105IIFL29,N7,10,10,100.00
20,15,1060ECL29,NS,90,80,88.89
20,16,1065NFL27,NC,456,456,100.00
20,17,1075NFL25,N6,100,100,100.00
20,18,10IIFL28,N4,20,20,100.00
20,19,10IIFL28A,NE,51,51,100.00
20,20,10IIFL29,N6,187,187,100.00
20,21,10ISFL26,N3,30,30,100.00
20,22,10NFL25,N9,129,125,96.90
20,23,10UCL26,ND,10,8,80.00
20,24,12VCCL29B,N0,5,5,100.00
20,25,182D290825,TB,1900,1000,52.63
20,26,20MICRONS,EQ,170752,78042,45.70
20,27,21STCENMGM,EQ,3108,2752,88.55
20,28,360ONE,EQ,342383,163219,47.67
20,29,364D050625,TB,4200,4200,100.00
20,30,364D120625,TB,100,100,100.00
20,31,364D190326,TB,2000,2000,100.00
20,32,3IINFOLTD,EQ,366009,203284,55.54
20,33,3MINDIA,EQ,3066,1412,46.05
20,34,3PLAND,EQ,6010,3822,63.59
20,35,585GS2030,GS,500,500,100.00
20,36,5PAISA,EQ,24532,11930,48.63
20,37,63MOONS,EQ,219536,134124,61.09
20,38,654GS2032,GS,61836,61836,100.00
20,39,664GS2027,GS,100,100,100.00
20,40,667GS2050,GS,550,550,100.00
20,41,676GS2061,GS,57550,57550,100.00
20,42,679GS2031,GS,4800,4800,100.00
20,43,679GS2034,GS,3077,3077,100.00
20,44,679GS2034A,GS,75,75,100.00
20,45,68GS2060,GS,8,8,100.00
20,46,690GS2065,GS,899,799,88.88
20,47,692GS2039,GS,300,300,100.00
20,48,695GS2061,GS,121,121,100.00
20,49,699GS2026,GS,1000,1000,100.00
20,50,699GS2051,GS,25248,25048,99.21
20,51,702GS2031,GS,4700,4700,100.00
20,52,704GS2029,GS,8000,8000,100.00
20,53,706GS2028,GS,4960,4960,100.00
20,54,706WB36,SG,100,100,100.00
20,55,709GS2054,GS,6250,6250,100.00
20,56,709GS2074,GS,120,119,99.17
20,57,710GS2029,GS,2619,2619,100.00
20,58,717GS2030,GS,7006,5003,71.41
20,59,718GS2037,GS,2661,891,33.48
20,60,719GS2060,GS,53,53,100.00
20,61,71GS2034,GS,1000,1000,100.00
20,62,725GS2063,GS,104774,104774,100.00
20,63,726GS2032,GS,22501,22501,100.00
20,64,727GS2026,GS,2,2,100.00
20,65,729NHAI26,NC,150,150,100.00
20,66,732GS2030,GS,300,300,100.00
20,67,732IRFC25,NI,102,101,99.02
20,68,733GS2026,GS,9440,8240,87.29
20,69,734GS2064,GS,2519,2519,100.00
20,70,737GS2028,GS,3000,3000,100.00
20,71,738GS2027,GS,208013,208012,100.00
20,72,739NHAI26,N8,2072,2072,100.00
20,73,741GS2036,GS,703,701,99.72
20,74,746GS2073,GS,1325,1325,100.00
20,75,751HUDCO28,N5,5,5,100.00
20,76,753IRFC30,NJ,1000,1000,100.00
20,77,754GS2036,GS,631019,589807,93.47
20,78,762KL44,SG,100,100,100.00
20,79,762NTPC35F,ND,477,477,100.00
20,80,764HUDCO31,N8,94,94,100.00
20,81,764IRFC31,NO,355,345,97.18
20,82,764NABAR31,N2,1217,1019,83.73
20,83,768KA37,SG,100,100,100.00
20,84,769GS2043,GS,887,887,100.00
20,85,769HUDCO31,N9,857,829,96.73
20,86,769NHAI31,NE,2902,2778,95.73
20,87,76NHAI31,NA,638,542,84.95
20,88,772GS2055,GS,390,390,100.00
20,89,79NHIT35,N1,254,254,100.00
20,90,810IRFC27,N2,377,377,100.00
20,91,81ABCL33,N4,20,10,50.00
20,92,81TCHF28,N8,21,20,95.24
20,93,82HUDCO27,N2,1339,1228,91.71
20,94,82IGT31,NJ,8051,7426,92.24
20,95,830NHAI27,N2,142,117,82.39
20,96,833GS2026,GS,85,85,100.00
20,97,835IFL25,NV,241,241,100.00
20,98,842IIFL26,NL,459,369,80.39
20,99,843IHFL29,NC,130,130,100.00
20,100,84TCHF28,NA,150,150,100.00
20,101,850IIFL27,NA,500,500,100.00
20,102,865IFL28,NZ,101,101,100.00
20,103,865IIFL28,NS,211,210,99.53
20,104,865IRFC29,NA,1031,931,90.30
20,105,865TCAPS27,N8,185,130,70.27
20,106,871REC28,N9,30,30,100.00
20,107,875NHAI29,N6,1055,1055,100.00
20,108,875SFL27,ZF,25,25,100.00
20,109,876HUDCO28,ND,1060,1040,98.11
20,110,880IREDA29,N5,100,100,100.00
20,111,885MOFSL26,N0,20,20,100.00
20,112,885SCL26,N9,300,300,100.00
20,113,888IRFC29,NE,420,420,100.00
20,114,890NHB34,N7,62,62,100.00
20,115,890SFIL23A,NZ,43,43,100.00
20,116,891IIFCL34,N4,253,253,100.00
20,117,891NTPC33,N6,468,468,100.00
20,118,897MOFSL29,N4,9,9,100.00
20,119,898LTF29,N7,121,104,85.95
20,120,901HUDCO34,NE,1103,1073,97.28
20,121,901NHB34,N6,347,344,99.14
20,122,903SFL28,YI,145,105,72.41
20,123,910TCAP28,NA,20,20,100.00
20,124,915SCL26,NE,96,96,100.00
20,125,91D010825,TB,100,100,100.00
20,126,91D050625,TB,100,100,100.00
20,127,91D070825,TB,200,200,100.00
20,128,91D110725,TB,100,100,100.00
20,129,91D190625,TB,100,100,100.00
20,130,91D240725,TB,900,900,100.00
20,131,91D300525,TB,500,500,100.00
20,132,925AEL26,N1,1,1,100.00
20,133,925ERFL28,N6,20,20,100.00
20,134,925SCL25B,Y3,10,10,100.00
20,135,92GS2030,GS,18802,18802,100.00
20,136,930APMD27,N0,10,10,100.00
20,137,930APMD29,N0,1,1,100.00
20,138,930APMD32,N0,1,1,100.00
20,139,930APMD35,N0,2,2,100.00
20,140,931SFL26,Z5,5,5,100.00
20,141,935TSI31,N0,6,6,100.00
20,142,943ECL28,NJ,70,70,100.00
20,143,948SCL26A,NN,42,42,100.00
20,144,948SCL26D,AI,1,1,100.00
20,145,948SCL27D,N1,150,150,100.00
20,146,956AEL29,N6,33,33,100.00
20,147,957ICCL25,YW,32,32,100.00
20,148,957ISFL26,N2,202,202,100.00
20,149,960ISFL25,N1,38,38,100.00
20,150,965IHFL25D,N7,4,4,100.00
20,151,965SCL25B,Y1,10,10,100.00
