Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24022025,902391237,0002675
Trade Date <24-FEB-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,58,58,100.00
20,2,1003IIFL29,NC,150,50,33.33
20,3,1003ISFL28,N4,138,138,100.00
20,4,1015ECL29,NR,641,586,91.42
20,5,1015SCL28A,AL,3,3,100.00
20,6,1018GS2026,GS,11,10,90.91
20,7,1025SCL34Z,N1,52,52,100.00
20,8,1025UCL26A,N1,1,1,100.00
20,9,1035UCL26,NA,31,31,100.00
20,10,1049DLS25A,Y5,1,1,100.00
20,11,1050ISFL28,N5,390,355,91.03
20,12,1050NFL26,N7,1,1,100.00
20,13,1050UCL25,N7,81,81,100.00
20,14,105IIFL29,N7,19,15,78.95
20,15,1060ECL29,NS,30,30,100.00
20,16,1065NFL27,NC,28,28,100.00
20,17,1075NFL25,N6,321,321,100.00
20,18,10CAGL27,N5,100,100,100.00
20,19,10IIFL28,N4,231,231,100.00
20,20,10IIFL28A,NE,1510,1010,66.89
20,21,10IIFL29,N6,31,30,96.77
20,22,10NFL25,N9,9,9,100.00
20,23,11DLSL25A,Y3,1,1,100.00
20,24,11UCL26,NC,20,20,100.00
20,25,182D140825,TB,100,100,100.00
20,26,182D240425,TB,1000,1000,100.00
20,27,182D290525,TB,10900,10400,95.41
20,28,20MICRONS,EQ,62324,26569,42.63
20,29,360ONE,EQ,3041066,731160,24.04
20,30,364D030725,TB,30000,30000,100.00
20,31,364D050226,TB,100,100,100.00
20,32,364D060325,TB,2000,2000,100.00
20,33,364D150525,TB,4000,4000,100.00
20,34,364D181225,TB,21000,21000,100.00
20,35,364D231025,TB,1100,1000,90.91
20,36,364D271125,TB,500,500,100.00
20,37,3IINFOLTD,EQ,420411,182265,43.35
20,38,3MINDIA,EQ,7783,3820,49.08
20,39,515GS2025,GS,2,0,0.00
20,40,574GS2026,GS,131,115,87.79
20,41,5PAISA,EQ,15033,8154,54.24
20,42,63MOONS,EQ,149000,87471,58.71
20,43,664GS2027,GS,100,100,100.00
20,44,667GS2035,GS,6,6,100.00
20,45,667GS2050,GS,7100,7050,99.30
20,46,675GS2029,GS,200,200,100.00
20,47,676GS2061,GS,36,36,100.00
20,48,679GS2031,GS,100,100,100.00
20,49,679GS2034,GS,200,200,100.00
20,50,679GS2034A,GS,60,60,100.00
20,51,695GS2061,GS,1569,1569,100.00
20,52,699GS2051,GS,12,11,91.67
20,53,702GS2027,GS,15267,15267,100.00
20,54,702GS2031,GS,200,200,100.00
20,55,709GS2054,GS,110,110,100.00
20,56,709GS2074,GS,60,30,50.00
20,57,710GS2029,GS,2882,2693,93.44
20,58,716GS2050,GS,1,1,100.00
20,59,717GS2030,GS,4101,4101,100.00
20,60,718GS2037,GS,500,500,100.00
20,61,71GS2034,GS,1000,1000,100.00
20,62,723GS2039,GS,10000,10000,100.00
20,63,725GS2063,GS,21969,21969,100.00
20,64,726GS2032,GS,38172,36119,94.62
20,65,726GS2033,GS,90,89,98.89
20,66,729NHAI26,NC,18,18,100.00
20,67,732GS2030,GS,4281,4281,100.00
20,68,732IRFC25,NI,824,674,81.80
20,69,733GS2026,GS,501,501,100.00
20,70,734GS2064,GS,3600,3600,100.00
20,71,734IRFC28,N4,1000,1000,100.00
20,72,736GS2052,GS,250,125,50.00
20,73,736PFCL28,N2,100,100,100.00
20,74,737GS2028,GS,4499,2499,55.55
20,75,738GS2027,GS,31170,30060,96.44
20,76,738REC27TF,N2,300,300,100.00
20,77,739NHAI26,N8,41,40,97.56
20,78,73GS2053,GS,2800,2800,100.00
