Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30102025,1819641475,0003002
Trade Date <30-OCT-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,11,11,100.00
20,2,1003ISFL28,N4,95,95,100.00
20,3,1003SCL30A,NV,54,53,98.15
20,4,1015ECL29,NR,927,927,100.00
20,5,1015SCFL29,YY,3000,3000,100.00
20,6,1018GS2026,GS,58,51,87.93
20,7,1025SCL34A,ZT,12,12,100.00
20,8,1025SCL34B,N1,836,836,100.00
20,9,1025SCL34Z,N1,10,10,100.00
20,10,1025VCCL28,N0,3,3,100.00
20,11,1030SFIL26,NJ,1,1,100.00
20,12,1030SFIL28,NM,446,446,100.00
20,13,1040NFL26,NA,150,150,100.00
20,14,1050ISFL28,N5,1,1,100.00
20,15,1050NFL26,N7,250,250,100.00
20,16,1050UCL28,NH,219,219,100.00
20,17,1065NFL27,NC,1,1,100.00
20,18,1075SCL34,ZR,47,47,100.00
20,19,1090NFL26,NB,200,200,100.00
20,20,10IIFL28,N4,1315,1315,100.00
20,21,10IIFL28A,NE,1512,1512,100.00
20,22,10IIFL29,N6,986,986,100.00
20,23,10NIDO26,N6,320,320,100.00
20,24,1102NFL26,N8,46,46,100.00
20,25,118VCCL27B,N0,25,25,100.00
20,26,11UCL26,NC,75,75,100.00
20,27,12AFIL27,N0,1,1,100.00
20,28,12AFIL27A,N0,13,13,100.00
20,29,182D080126,TB,2000,2000,100.00
20,30,182D111225,TB,200,200,100.00
20,31,182D160426,TB,200,100,50.00
20,32,182D240426,TB,200,200,100.00
20,33,20MICRONS,EQ,49292,30744,62.37
20,34,21STCENMGM,EQ,7969,5300,66.51
20,35,360ONE,EQ,310232,159650,51.46
20,36,364D061125,TB,10500,10500,100.00
20,37,364D080126,TB,1000,1000,100.00
20,38,364D100426,TB,50000,50000,100.00
20,39,364D261225,TB,800,800,100.00
20,40,3IINFOLTD,EQ,4210276,2434736,57.83
20,41,3MINDIA,EQ,1760,968,55.00
20,42,3PLAND,EQ,3293,2263,68.72
20,43,563GS2026,GS,4,4,100.00
20,44,574GS2026,GS,119,119,100.00
20,45,591GS2028,GS,179,169,94.41
20,46,5PAISA,EQ,66974,30857,46.07
20,47,619GS2034,GS,1685,1685,100.00
20,48,63MOONS,EQ,127787,80602,63.08
20,49,654GS2032,GS,16000,16000,100.00
20,50,664GS2027,GS,199,199,100.00
20,51,667GS2050,GS,4,3,75.00
20,52,676GS2061,GS,5000,5000,100.00
20,53,679GS2031,GS,201,200,99.50
20,54,679GS2034,GS,19115,19115,100.00
20,55,68GS2060,GS,2,2,100.00
20,56,690GS2065,GS,307959,303227,98.46
20,57,692GS2039,GS,1,1,100.00
20,58,695GS2061,GS,5000,5000,100.00
20,59,697GR2034,GS,399,399,100.00
20,60,698GR2054,GS,1600,1600,100.00
20,61,699GS2051,GS,11260,8290,73.62
20,62,706GS2028,GS,815,815,100.00
20,63,709GS2054,GS,98379,98379,100.00
20,64,709GS2074,GS,410262,407911,99.43
20,65,710GS2029,GS,7525,7525,100.00
20,66,718GS2033,GS,20000,20000,100.00
20,67,718GS2037,GS,339678,310600,91.44
20,68,725GS2063,GS,1089759,1043417,95.75
20,69,726GS2032,GS,1100,1100,100.00
20,70,729NHAI26,NC,15,15,100.00
20,71,732GS2030,GS,1000,1000,100.00
20,72,732IRFC25,NI,100,100,100.00
20,73,733GS2026,GS,703,604,85.92
20,74,734GS2064,GS,259354,258304,99.60
20,75,735NABAR31,N1,4,4,100.00
20,76,736GS2052,GS,310,310,100.00
20,77,737GS2028,GS,600,600,100.00
20,78,738GS2027,GS,33980,33720,99.23
20,79,739NHAI26,N8,116,116,100.00
20,80,73GS2053,GS,3601,3601,100.00
20,81,741GS2036,GS,310,310,100.00
20,82,746GS2073,GS,6785,5600,82.54
20,83,74GS2035,GS,150,150,100.00
20,84,74GS2062,GS,3007,3000,99.77
20,85,753IRFC30,NJ,1745,1745,100.00
20,86,754GS2036,GS,506882,501634,98.96
20,87,758GJ32,SG,400,300,75.00
20,88,75GS2034,GS,25000,25000,100.00
20,89,760PFCL35,N3,70,70,100.00
20,90,762NTPC35F,ND,627,627,100.00
20,91,764HUDCO31,N8,1,1,100.00
20,92,764IRFC31,NO,16,16,100.00
20,93,764NABAR31,N2,564,300,53.19
20,94,769NHAI31,NE,66,66,100.00
20,95,76NHAI31,NA,3825,3700,96.73
20,96,772GS2049,GS,15,15,100.00
20,97,774IREDA31,N7,100,100,100.00
20,98,774KA34,SG,100,100,100.00
20,99,78ABCL33,N1,71,71,100.00
20,100,795GS2032,GS,1200,1200,100.00
20,101,79NHIT35,N1,8785,8331,94.83
20,102,79NHIT40,N2,1815,1815,100.00
20,103,81TCHF28,N8,1,1,100.00
20,104,820IIFL27,N9,38,38,100.00
20,105,824GS2027,GS,4,4,100.00
20,106,828GS2027,GS,100,100,100.00
20,107,828GS2032,GS,1550,1550,100.00
20,108,82HUDCO27,N2,2164,1114,51.48
20,109,82IGT31,NJ,778,626,80.46
20,110,830NHAI27,N2,839,800,95.35
20,111,830PFCL27,N5,143,143,100.00
20,112,832GS2032,GS,5,5,100.00
20,113,835SCL23B,YM,2,2,100.00
20,114,842IIFL26,NL,125,125,100.00
20,115,84TCHF28,NA,4,4,100.00
20,116,865IFL28,NZ,160,160,100.00
20,117,865IIFL28,NS,175,175,100.00
20,118,865IRFC29,NA,328,328,100.00
20,119,865SCL27,N4,49,49,100.00
20,120,871REC28,N9,238,203,85.29
20,121,875IIFL26A,NQ,115,115,100.00
20,122,875NHAI29,N6,2,1,50.00
20,123,875SFL27,ZF,40,40,100.00
20,124,876HUDCO28,ND,1030,980,95.15
20,125,87LTF27,NH,40,31,77.50
20,126,880IREDA34,N6,50,50,100.00
20,127,885AEL28,NB,534,534,100.00
20,128,885MOFSL26,N0,8,8,100.00
20,129,885SCL26,N9,10,10,100.00
20,130,888IRFC29,NE,974,874,89.73
20,131,889SCL26,NS,1,1,100.00
20,132,890NHB34,N7,17,17,100.00
20,133,891IIFCL34,N4,110,100,90.91
20,134,891NTPC33,N6,22,22,100.00
20,135,892PFCL33,N8,2713,1574,58.02
20,136,893NHB29,N6,100,100,100.00
20,137,895AEL27,N9,50,50,100.00
20,138,898LTF29,N7,1,1,100.00
20,139,8SMC29,N1,81,81,100.00
20,140,8SMC30,N2,42,42,100.00
20,141,901HUDCO34,NE,20,20,100.00
20,142,901NHB34,N6,168,168,100.00
20,143,910TCAP28,NA,550,350,63.64
20,144,915AEL28,NC,600,600,100.00
20,145,915SCL26,NE,475,475,100.00
20,146,91D020126,TB,100,100,100.00
20,147,91D041225,TB,100,100,100.00
20,148,91D080126,TB,1400,1400,100.00
20,149,91D111225,TB,3000,2700,90.00
20,150,91D131125,TB,200,200,100.00
20,151,91D230126,TB,1400,1400,100.00
20,152,91D251225,TB,100,100,100.00
20,153,91D281125,TB,1000,1000,100.00
20,154,921ISFL25,N0,10,10,100.00
20,155,925SCL26B,YQ,10,10,100.00
20,156,925SCL27,YR,10,10,100.00
20,157,925SCL30A,NH,94,74,78.72
20,158,92GS2030,GS,21321,21321,100.00
20,159,930AEL30,NF,334,334,100.00
20,160,930APMD27,N0,26,25,96.15
20,161,930APMD29,N0,2,2,100.00
20,162,930APMD31,N0,108,108,100.00
20,163,930APMD32,N0,1,1,100.00
20,164,930APMD35,N0,8,8,100.00
20,165,930SFL28,YP,60,60,100.00
20,166,935IIFL28,NZ,201,201,100.00
20,167,935LTF29,N5,200,150,75.00
20,168,935TSI34,N0,5,5,100.00
20,169,943ECL28,NJ,62,62,100.00
20,170,948SCL27D,N1,136,136,100.00
20,171,94SFL28,YL,15,15,100.00
20,172,950ISF27C,N0,2,2,100.00
20,173,960CAGL25,N3,1,1,100.00
20,174,960ISFL25,N1,73,73,100.00
20,175,965AEL27,N4,556,154,27.70
20,176,965IFSL26,N6,225,155,68.89
20,177,965SCL25B,Y1,9,9,100.00
20,178,965SCL25C,N0,10,10,100.00
20,179,965SCL25F,NZ,112,0,0.00
20,180,965SCL28,AK,1,1,100.00
20,181,96IIFL28,N5,2163,1873,86.59
20,182,96IIFL28A,NF,586,586,100.00
20,183,96SFIL24A,NB,110,110,100.00
20,184,970CAGL28,ND,9,9,100.00
20,185,97MOFSL34,N7,2900,2700,93.10
20,186,97SFL28,YS,65,65,100.00
20,187,97SFL29,YZ,45,45,100.00
20,188,980SCL33,NX,1,1,100.00
20,189,990SCL27,YT,10,10,100.00
20,190,990SCL27B,N1,125,125,100.00
20,191,99AEL29,N7,14,14,100.00
20,192,9IIFL28,Y0,914,914,100.00
20,193,9SCL27,N2,78,60,76.92
20,194,A2ZINFRA,EQ,60534,32623,53.89
20,195,AADHARHFC,EQ,96562,48830,50.57
20,196,AAKAAR,SM,19200,14400,75.00
20,197,AAKASH,EQ,48924,39153,80.03
20,198,AARADHYA,ST,14400,12000,83.33
20,199,AARON,EQ,28845,10105,35.03
20,200,AARTECH,EQ,27591,16125,58.44
20,201,AARTIDRUGS,EQ,201266,67065,33.32
20,202,AARTIIND,EQ,329093,127941,38.88
20,203,AARTIPHARM,EQ,53587,25765,48.08
20,204,AARTISURF,EQ,6631,3843,57.96
20,205,AARVI,EQ,7006,4973,70.98
20,206,AAVAS,EQ,92983,58791,63.23
20,207,ABB,EQ,121312,58107,47.90
20,208,ABBOTINDIA,EQ,5536,3573,64.54
20,209,ABCAPITAL,EQ,27939518,11209811,40.12
20,210,ABCOTS,EQ,95733,56412,58.93
20,211,ABDL,EQ,465489,196694,42.26
20,212,ABFRL,EQ,2243750,1156062,51.52
20,213,ABGSEC,EQ,18,16,88.89
20,214,ABHAPOWER,ST,6400,6400,100.00
20,215,ABINFRA,EQ,169474,99738,58.85
20,216,ABLBL,EQ,2118862,1765239,83.31
20,217,ABREL,EQ,632290,211594,33.46
20,218,ABSLAMC,EQ,225394,130562,57.93
20,219,ABSLBANETF,EQ,17125,12081,70.55
20,220,ABSLLIQUID,EQ,15264,14849,97.28
20,221,ABSLNN50ET,EQ,19277,10634,55.16
20,222,ABSLPSE,EQ,403296,251795,62.43
20,223,ABSMARINE,SM,61500,42000,68.29
20,224,ACC,EQ,214003,125475,58.63
20,225,ACCELYA,EQ,10141,5785,57.05
20,226,ACCENTMIC,ST,41000,36000,87.80
20,227,ACCORD,SM,4000,4000,100.00
20,228,ACCPL,SM,6000,6000,100.00
20,229,ACCURACY,EQ,93367,73885,79.13
20,230,ACE,EQ,113634,56265,49.51
20,231,ACEINTEG,EQ,2660,1882,70.75
20,232,ACI,EQ,165046,63798,38.65
20,233,ACLGATI,EQ,230581,131016,56.82
20,234,ACMESOLAR,EQ,701814,377200,53.75
20,235,ACUTAAS,EQ,171118,71567,41.82
20,236,ADANIENSOL,EQ,970141,262998,27.11
20,237,ADANIENT,EQ,783328,233445,29.80
20,238,ADANIGREEN,EQ,11727335,3435106,29.29
20,239,ADANIPORTS,EQ,1380931,534930,38.74
20,240,ADANIPOWER,EQ,64990603,18745702,28.84
20,241,ADFFOODS,EQ,86854,46381,53.40
20,242,ADL,EQ,1264,809,64.00
20,243,ADOR,EQ,16044,7743,48.26
20,244,ADROITINFO,EQ,31397,24364,77.60
20,245,ADSL,EQ,133431,60043,45.00
20,246,ADVANCE,EQ,421159,173952,41.30
20,247,ADVANIHOTR,EQ,30318,20605,67.96
20,248,ADVENZYMES,EQ,112534,64368,57.20
20,249,AEGISLOG,EQ,373807,175789,47.03
20,250,AEGISVOPAK,EQ,222649,109866,49.34
20,251,AEL120924,N2,10,10,100.00
20,252,AEROENTER,EQ,181069,87029,48.06
20,253,AEROFLEX,EQ,514928,244340,47.45
20,254,AERON,SM,50000,42000,84.00
20,255,AERONEU,EQ,20821,7228,34.71
20,256,AETHER,EQ,103016,67540,65.56
20,257,AFCONS,EQ,280920,151094,53.79
20,258,AFFLE,EQ,90219,44397,49.21
20,259,AFFORDABLE,EQ,43984,26880,61.11
20,260,AFIL,EQ,868370,603184,69.46
20,261,AFSL,EQ,20873,16580,79.43
20,262,AGARIND,EQ,23033,16806,72.96
20,263,AGARWALEYE,EQ,125199,48803,38.98
20,264,AGARWALFT,SM,13500,10500,77.78
20,265,AGARWALTUF,SM,24000,16800,70.00
20,266,AGI,EQ,70571,45309,64.20
20,267,AGIIL,EQ,529101,407407,77.00
20,268,AGNI,ST,15000,15000,100.00
20,269,AGRITECH,EQ,3941,2136,54.20
20,270,AHLADA,EQ,19633,12946,65.94
20,271,AHLEAST,EQ,3980,3003,75.45
20,272,AHLUCONT,EQ,64049,15862,24.77
20,273,AIAENG,EQ,16692,10376,62.16
20,274,AIIL,EQ,57617,34852,60.49
20,275,AILIMITED,SM,1500,1500,100.00
20,276,AIMTRON,SM,98400,54800,55.69
20,277,AIRAN,EQ,42691,31881,74.68
20,278,AIROLAM,EQ,2151,2055,95.54
20,279,AIRTELPP,E1,370806,316942,85.47
20,280,AJANTPHARM,EQ,51967,29957,57.65
20,281,AJAXENGG,EQ,60427,24186,40.03
20,282,AJMERA,EQ,85340,25890,30.34
20,283,AJOONI,EQ,263231,179349,68.13
20,284,AKANKSHA,SM,15000,9000,60.00
20,285,AKASH,EQ,11849,9078,76.61
20,286,AKG,EQ,66923,47825,71.46
20,287,AKI,EQ,60554,49112,81.10
20,288,AKIKO,ST,12800,11200,87.50
20,289,AKSHARCHEM,EQ,7031,3886,55.27
20,290,AKSHOPTFBR,EQ,155615,116946,75.15
20,291,AKUMS,EQ,73437,41596,56.64
20,292,AKZOINDIA,EQ,26957,17164,63.67
20,293,ALANKIT,EQ,417628,267476,64.05
20,294,ALBERTDAVD,EQ,4508,3092,68.59
20,295,ALEMBICLTD,EQ,166237,91126,54.82
20,296,ALICON,EQ,57849,17747,30.68
20,297,ALIVUS,EQ,26851,15046,56.04
20,298,ALKALI,EQ,3889,3004,77.24
20,299,ALKEM,EQ,78928,44082,55.85
20,300,ALKYLAMINE,EQ,13173,7311,55.50
20,301,ALLCARGO,EQ,819342,386724,47.20
20,302,ALLDIGI,EQ,8040,5669,70.51
20,303,ALLETEC,SM,6000,4400,73.33
20,304,ALLTIME,EQ,202358,108718,53.73
20,305,ALMONDZ,EQ,217223,172492,79.41
20,306,ALOKINDS,EQ,2503696,1293007,51.64
20,307,ALPA,EQ,7564,6383,84.39
20,308,ALPEXSOLAR,SM,39800,28000,70.35
20,309,ALPHA,EQ,1636704,1316768,80.45
20,310,ALPHAETF,EQ,377019,273980,72.67
20,311,ALPHAGEO,EQ,7434,5819,78.28
20,312,ALPL30IETF,EQ,1961615,1696814,86.50
20,313,ALUWIND,SM,12000,10500,87.50
20,314,AMANTA,EQ,116795,93818,80.33
20,315,AMBER,EQ,362118,153476,42.38
20,316,AMBEY,SM,2000,2000,100.00
20,317,AMBICAAGAR,EQ,7418,6918,93.26
20,318,AMBIKCO,EQ,7082,5089,71.86
20,319,AMBUJACEM,EQ,928349,342897,36.94
20,320,AMCL,ST,10400,9600,92.31
20,321,AMDIND,EQ,13656,8025,58.77
20,322,AMIABLE,SM,1600,1600,100.00
20,323,AMJLAND,EQ,48136,19344,40.19
20,324,AMNPLST,EQ,2436,1705,69.99
20,325,AMRUTANJAN,EQ,17280,8495,49.16
20,326,ANANDRATHI,EQ,188551,78482,41.62
20,327,ANANTAM,IV,36316,34571,95.19
20,328,ANANTRAJ,EQ,4226463,1402301,33.18
20,329,ANDHRAPAP,EQ,35616,21166,59.43
20,330,ANDHRSUGAR,EQ,81068,42288,52.16
20,331,ANGELONE,EQ,324753,100672,31.00
20,332,ANIKINDS,EQ,99672,21983,22.06
20,333,ANLON,SM,2800,2800,100.00
20,334,ANMOL,EQ,21175,14973,70.71
20,335,ANNAPURNA,SM,20750,13250,63.86
20,336,ANONDITA,ST,115000,108000,93.91
20,337,ANTELOPUS,EQ,32302,19852,61.46
20,338,ANTGRAPHIC,EQ,193912,161114,83.09
20,339,ANTHEM,EQ,240683,123539,51.33
20,340,ANUHPHR,EQ,36375,28917,79.50
20,341,ANUP,EQ,13483,6763,50.16
20,342,ANURAS,EQ,167676,43048,25.67
20,343,ANYA,SM,15000,10000,66.67
20,344,AONEGOLD,EQ,506081,299818,59.24
20,345,AONELIQUID,EQ,13544,11641,85.95
20,346,AONENIFTY,EQ,133415,112259,84.14
20,347,AONETOTAL,EQ,820252,543680,66.28
20,348,APARINDS,EQ,168767,83690,49.59
20,349,APCL,EQ,13373,9589,71.70
20,350,APCOTEXIND,EQ,16028,11129,69.43
20,351,APEX,EQ,124959,35671,28.55
20,352,APEXECO,SM,6400,4800,75.00
20,353,APLAPOLLO,EQ,1459618,601848,41.23
20,354,APLLTD,EQ,105565,66128,62.64
20,355,APOLLO,EQ,1521585,641644,42.17
20,356,APOLLOHOSP,EQ,209452,131175,62.63
20,357,APOLLOPIPE,EQ,540291,293220,54.27
20,358,APOLLOTYRE,EQ,733764,364641,49.69
20,359,APOLSINHOT,EQ,454,375,82.60
20,360,APRAMEYA,SM,1000,1000,100.00
20,361,APS,SM,213750,100250,46.90
20,362,APTECHT,EQ,166163,87680,52.77
20,363,APTUS,EQ,608698,397086,65.24
20,364,ARCHIDPLY,EQ,17804,11191,62.86
20,365,ARCHIES,EQ,22722,19648,86.47
20,366,ARCIIL,SM,5000,3000,60.00
20,367,ARE&M,EQ,228160,121940,53.44
20,368,ARENTERP,EQ,3730,892,23.91
20,369,ARHAM,SM,51000,31000,60.78
20,370,ARIES,EQ,24756,11999,48.47
20,371,ARIHANTACA,ST,8000,8000,100.00
20,372,ARIHANTCAP,EQ,2219587,361209,16.27
20,373,ARIHANTSUP,EQ,38536,27419,71.15
20,374,ARISINFRA,EQ,299943,131248,43.76
20,375,ARISTO,SM,1600,1600,100.00
20,376,ARKADE,EQ,330244,87956,26.63
20,377,ARMANFIN,EQ,15079,8101,53.72
20,378,AROGRANITE,EQ,20852,10280,49.30
20,379,ARROWGREEN,EQ,27875,11676,41.89
