Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23102025,2195858615,0003046
Trade Date <23-OCT-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,30,30,100.00
20,2,1003SCL30A,NV,224,224,100.00
20,3,1003SCL31,ZQ,4,4,100.00
20,4,1015ECL29,NR,679,679,100.00
20,5,1015SCFL29,YY,200,200,100.00
20,6,1015UCL26,N1,82,82,100.00
20,7,1018GS2026,GS,3489,3389,97.13
20,8,1025SCL34,Z8,5,5,100.00
20,9,1025SCL34A,ZT,25,25,100.00
20,10,1025SCL34B,N1,10,10,100.00
20,11,1025UCL26A,N1,107,107,100.00
20,12,1035UCL26,NA,50,35,70.00
20,13,1040UCL27B,N1,92,89,96.74
20,14,1050IIFL29,ND,24,23,95.83
20,15,1050ISFL28,N5,250,240,96.00
20,16,1050NFL26,N7,20,10,50.00
20,17,1050UCL28,NH,100,100,100.00
20,18,105UCL2026,NB,49,43,87.76
20,19,1065NFL27,NC,752,752,100.00
20,20,1075SCL33A,N2,105,95,90.48
20,21,1075SCL35,N1,30,10,33.33
20,22,1090NFL26,NB,1,1,100.00
20,23,10CAGL27,N5,70,40,57.14
20,24,10IIFL28,N4,87,87,100.00
20,25,10IIFL28A,NE,680,680,100.00
20,26,10IIFL29,N6,5,5,100.00
20,27,10ISFL26,N3,252,160,63.49
20,28,10NIDO26,N6,107,106,99.07
20,29,111ESFB31,N0,2,2,100.00
20,30,113ESFB31,N0,1,1,100.00
20,31,11UCL26,NC,12,12,100.00
20,32,12AFIL27A,N0,5,5,100.00
20,33,182D160426,TB,1600,1600,100.00
20,34,182D251225,TB,200,100,50.00
20,35,182D311025,TB,500,500,100.00
20,36,20MICRONS,EQ,47010,28608,60.86
20,37,21STCENMGM,EQ,3896,3675,94.33
20,38,360ONE,EQ,652187,354895,54.42
20,39,364D021026,TB,3400,3400,100.00
20,40,364D040626,TB,200,100,50.00
20,41,3IINFOLTD,EQ,418457,327076,78.16
20,42,3MINDIA,EQ,2559,1328,51.90
20,43,3PLAND,EQ,6904,4093,59.28
20,44,563GS2026,GS,5151,5000,97.07
20,45,591GS2028,GS,20,0,0.00
20,46,5PAISA,EQ,34931,21798,62.40
20,47,601GS2030,GS,800,400,50.00
20,48,628GS2032,GS,500,500,100.00
20,49,633GS2035,GS,300,300,100.00
20,50,63MOONS,EQ,55971,28312,50.58
20,51,667GS2050,GS,12107,11107,91.74
20,52,668GS2040,GS,1800,1800,100.00
20,53,676GS2061,GS,31265,30022,96.02
20,54,679GS2031,GS,1,1,100.00
20,55,679GS2034,GS,214,214,100.00
20,56,68GS2060,GS,748,748,100.00
20,57,690GS2065,GS,151860,121664,80.12
20,58,695GS2061,GS,116,116,100.00
20,59,697GR2034,GS,200,200,100.00
20,60,698GR2054,GS,100,100,100.00
20,61,699GS2026,GS,10000,10000,100.00
20,62,699GS2051,GS,300,300,100.00
20,63,702GS2027,GS,12451,12374,99.38
20,64,704GS2029,GS,1110,1110,100.00
20,65,706GS2028,GS,251,251,100.00
20,66,709GS2054,GS,1800,1800,100.00
20,67,709GS2074,GS,21490,21489,100.00
20,68,710GS2029,GS,28765,28765,100.00
20,69,713MH37,SG,200,200,100.00
20,70,716GS2050,GS,3003,3003,100.00
20,71,718GS2037,GS,24,24,100.00
20,72,725GS2063,GS,962038,962038,100.00
20,73,726GS2032,GS,7252,7151,98.61
20,74,726GS2033,GS,3901,3901,100.00
20,75,729IRFC26,NN,9,9,100.00
20,76,729NHAI26,NC,315,275,87.30
20,77,732GS2030,GS,49,49,100.00
20,78,732IRFC25,NI,400,400,100.00
20,79,733GS2026,GS,500,500,100.00
20,80,734GS2064,GS,4355,4355,100.00
20,81,734IRFC28,N4,552,276,50.00
20,82,737GS2028,GS,1643,1593,96.96
20,83,738GS2027,GS,148616,148616,100.00
20,84,738REC27TF,N2,11,11,100.00
20,85,73GS2053,GS,4000,4000,100.00
20,86,746GS2073,GS,31853,31853,100.00
20,87,74GS2062,GS,5301,5102,96.25
20,88,750IRFC35,NK,962,962,100.00
20,89,751HUDCO28,N5,357,250,70.03
20,90,753IRFC30,NJ,593,593,100.00
20,91,753NTPC30E,NC,44,44,100.00
20,92,754GS2036,GS,768564,733045,95.38
20,93,759GS2026,GS,620,620,100.00
20,94,762NTPC35F,ND,195,195,100.00
20,95,764HUDCO31,N8,508,508,100.00
20,96,764IRFC31,NO,2766,2766,100.00
20,97,764NABAR31,N2,86,86,100.00
20,98,765AS32,SG,300,300,100.00
20,99,767AP38A,SG,100,100,100.00
20,100,769HUDCO31,N9,194,194,100.00
20,101,769NHAI31,NE,331,331,100.00
20,102,76IGT26,ND,25,25,100.00
20,103,76NHAI31,NA,425,228,53.65
20,104,772GS2055,GS,1,1,100.00
20,105,777PN33,SG,100,100,100.00
20,106,797IGT31,NL,150,150,100.00
20,107,810IRFC27,N2,184,184,100.00
20,108,812REC27,NI,1506,1506,100.00
20,109,824GS2027,GS,6269,6269,100.00
20,110,828GS2027,GS,1100,1100,100.00
20,111,82HUDCO27,N2,1502,1500,99.87
20,112,82IGT31,NJ,836,736,88.04
20,113,830NHAI27,N2,851,766,90.01
20,114,830PFCL27,N5,6,6,100.00
20,115,83GS2042,GS,1889,1889,100.00
20,116,842IIFL26,NL,11,11,100.00
20,117,843IHFL29,NC,5,5,100.00
20,118,84TCHF28,NA,650,600,92.31
20,119,850CIFCL26,NE,170,170,100.00
20,120,85LTF26,NM,1,1,100.00
20,121,862REC33,NA,100,100,100.00
20,122,865IFL28,NZ,200,200,100.00
20,123,865IIFL28,NS,167,167,100.00
20,124,865IRFC29,NA,138,138,100.00
20,125,871REC28,N9,150,150,100.00
20,126,875IIFL26,NM,34,34,100.00
20,127,875NHAI29,N6,507,487,96.06
20,128,875SFL27,ZF,93,93,100.00
20,129,876HUDCO28,ND,1190,980,82.35
20,130,87LTF27,NH,1,1,100.00
20,131,880IREDA34,N6,25,25,100.00
20,132,885SCL26,N9,36,36,100.00
20,133,888IRFC29,NE,535,435,81.31
20,134,888SCL28,NA,10,10,100.00
20,135,891IIFCL34,N4,11,11,100.00
20,136,891NTPC33,N6,124,90,72.58
20,137,892PFCL33,N8,1,1,100.00
20,138,893NHB29,N6,19,19,100.00
20,139,895AEL27,N9,60,60,100.00
20,140,897GS2030,GS,2000,2000,100.00
20,141,897MOFSL29,N4,225,225,100.00
20,142,898LTF29,N7,51,26,50.98
20,143,8SMC29,N1,7,7,100.00
20,144,8SMC30,N2,5,5,100.00
20,145,901HUDCO34,NE,298,298,100.00
20,146,903SFL28,YI,172,172,100.00
20,147,905SC24B,Z9,100,100,100.00
20,148,910TCAP28,NA,130,130,100.00
20,149,915AEL28,NC,148,124,83.78
20,150,915SCL26,NE,26,26,100.00
20,151,91D041225,TB,100,100,100.00
20,152,91D111225,TB,800,800,100.00
20,153,91D131125,TB,200,200,100.00
20,154,91D150126,TB,5100,5100,100.00
20,155,91D181225,TB,400,400,100.00
20,156,91D201125,TB,200,200,100.00
20,157,91D251225,TB,3000,3000,100.00
20,158,91D281125,TB,400,300,75.00
20,159,925IIFL32,N0,10,10,100.00
20,160,925SCL2028,N8,10,10,100.00
20,161,925SCL29A,ZM,8,8,100.00
20,162,925SCL30A,NH,15,15,100.00
20,163,92GS2030,GS,21123,21123,100.00
20,164,92SFIL28,ND,69,69,100.00
20,165,930AEL30,NF,78,78,100.00
20,166,930APMD28,N0,1,1,100.00
20,167,930APMD29,N0,9,9,100.00
20,168,930APMD33,N0,25,25,100.00
20,169,930APMD34,N0,10,10,100.00
20,170,930APMD35,N0,10,10,100.00
20,171,930SFL28,YP,177,177,100.00
20,172,931SFL26,Z5,108,108,100.00
20,173,932AEL27,N3,6,6,100.00
20,174,935LTF29,N5,32,27,84.38
20,175,935MOFSL29,N5,11,11,100.00
20,176,935TSI27,N0,1,1,100.00
20,177,93SCL24A,ZN,37,37,100.00
20,178,943ECL28,NJ,101,101,100.00
20,179,948SCL26A,NN,1158,1133,97.84
20,180,948SCL27A,ZJ,14,14,100.00
20,181,948SCL28,N1,1,1,100.00
20,182,94SFL28,YL,100,100,100.00
20,183,950ISF27C,N0,1,1,100.00
20,184,955SCL35,NO,35,35,100.00
20,185,957ICCL25,YW,5,5,100.00
20,186,957NIDO26,N5,218,218,100.00
20,187,960CAGL25,N3,10,10,100.00
20,188,960ISFL25,N1,10,10,100.00
20,189,965AEL27,N4,466,455,97.64
20,190,965SCL25C,N0,129,129,100.00
20,191,965SCL25F,NZ,12,0,0.00
20,192,96IIFL28,N5,1381,1381,100.00
20,193,96IIFL28A,NF,250,245,98.00
20,194,96SFIL24A,NB,65,65,100.00
20,195,970CAGL28,ND,20,20,100.00
20,196,975SCL28,NT,112,112,100.00
20,197,97MOFSL34,N7,10,10,100.00
20,198,97SFL28,YS,20,20,100.00
20,199,980SCL33,NX,6,6,100.00
20,200,985ECL28,NK,100,90,90.00
20,201,985SFIL28,NO,1,1,100.00
20,202,990SCL27,YT,10,10,100.00
20,203,995SCL2035,NM,27,27,100.00
20,204,99AEL29,N7,200,200,100.00
20,205,9AEL30,NE,66,66,100.00
