Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20032025,1585037409,0002716
Trade Date <20-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,190,190,100.00
20,2,1003ISFL28,N4,110,110,100.00
20,3,1003SFIL28,NX,55,55,100.00
20,4,1015ECL29,NR,355,355,100.00
20,5,1018GS2026,GS,12580,12580,100.00
20,6,1025NFL25,N5,22,22,100.00
20,7,1025SCL34,Z8,110,110,100.00
20,8,1025SCL34Z,N1,10,10,100.00
20,9,1030SFIL28,NM,32,32,100.00
20,10,1035UCL26,NA,141,141,100.00
20,11,1050ISFL28,N5,5,5,100.00
20,12,1050NFL26,N7,49,49,100.00
20,13,105IIFL29,N7,70,70,100.00
20,14,1060ECL29,NS,60,60,100.00
20,15,1065NFL27,NC,223,200,89.69
20,16,1075NFL25,N6,123,123,100.00
20,17,1075SCL33,YK,5,5,100.00
20,18,10CAGL27,N5,100,100,100.00
20,19,10IIFL28,N4,164,164,100.00
20,20,10IIFL28A,NE,70,70,100.00
20,21,10IIFL29,N6,703,703,100.00
20,22,10NFL25,N9,231,140,60.61
20,23,10NIDO26,N6,340,246,72.35
20,24,1119NFL27,ND,20,20,100.00
20,25,119VCCL26,N0,1,1,100.00
20,26,182D070825,TB,100,100,100.00
20,27,182D240425,TB,100,100,100.00
20,28,182D270625,TB,100,100,100.00
20,29,182D310725,TB,100,100,100.00
20,30,20MICRONS,EQ,75022,35190,46.91
20,31,360ONE,EQ,554710,314669,56.73
20,32,364D050226,TB,100,100,100.00
20,33,364D061125,TB,100,100,100.00
20,34,364D091025,TB,3300,3300,100.00
20,35,364D190625,TB,100,100,100.00
20,36,364D290126,TB,100,100,100.00
20,37,364D310725,TB,1000,1000,100.00
20,38,3IINFOLTD,EQ,900936,530373,58.87
20,39,3MINDIA,EQ,6489,3450,53.17
20,40,515GS2025,GS,38,19,50.00
20,41,574GS2026,GS,1,1,100.00
20,42,577GS2030,GS,999,999,100.00
20,43,585GS2030,GS,16,16,100.00
20,44,5PAISA,EQ,51205,23062,45.04
20,45,601GS2028,GS,1,1,100.00
20,46,610GS2031,GS,484,484,100.00
20,47,622GS2035,GS,50,50,100.00
20,48,63MOONS,EQ,315004,196200,62.28
20,49,654GS2032,GS,6100,6100,100.00
20,50,664GS2027,GS,100,100,100.00
20,51,667GS2035,GS,80,76,95.00
20,52,667GS2050,GS,500,500,100.00
20,53,676GS2061,GS,1880,1290,68.62
20,54,679GS2031,GS,100,100,100.00
20,55,695GS2061,GS,173,173,100.00
20,56,698GR2054,GS,470,470,100.00
20,57,699GS2026,GS,1000,1000,100.00
20,58,699GS2051,GS,1,1,100.00
20,59,702GS2027,GS,13046,13046,100.00
20,60,702GS2031,GS,300,300,100.00
20,61,706GS2028,GS,24000,23000,95.83
