Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12122025,1498685114,0003047
Trade Date <12-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL27,N3,15,15,100.00
20,2,0SCL27,YW,455,455,100.00
20,3,1003SCFL31,Z4,10,10,100.00
20,4,1003SFIL28,NX,17,17,100.00
20,5,1018GS2026,GS,2344,1243,53.03
20,6,1025PATE28,N0,3,3,100.00
20,7,1025SCL35A,N1,94,94,100.00
20,8,1025UCL26A,N1,149,149,100.00
20,9,1050NFL26,N7,1,1,100.00
20,10,10CAGL27,N5,65,65,100.00
20,11,10IFSL26,N7,1,1,100.00
20,12,10IIFL28,N4,201,201,100.00
20,13,10IIFL28A,NE,591,591,100.00
20,14,10IIFL29,N6,200,200,100.00
20,15,10ISFL26,N3,17,17,100.00
20,16,1102NFL26,N8,7,7,100.00
20,17,118VCCL27B,N0,26,26,100.00
20,18,12AFIL27,N0,5,5,100.00
20,19,12AFIL27A,N0,1,1,100.00
20,20,12AFIL28,N0,21,21,100.00
20,21,182D050326,TB,100,100,100.00
20,22,182D260326,TB,100,100,100.00
20,23,20MICRONS,EQ,35816,23149,64.63
20,24,21STCENMGM,EQ,3618,2654,73.36
20,25,360ONE,EQ,258119,149410,57.88
20,26,364D031226,TB,100,100,100.00
20,27,364D120226,TB,200,100,50.00
20,28,364D150126,TB,1000,1000,100.00
20,29,3IINFOLTD,EQ,346500,227317,65.60
20,30,3MINDIA,EQ,5706,2630,46.09
20,31,3PLAND,EQ,6166,3488,56.57
20,32,579GS2030,GS,751,751,100.00
20,33,591GS2028,GS,100,100,100.00
20,34,5PAISA,EQ,38794,15863,40.89
20,35,601GS2030,GS,50779,50779,100.00
20,36,610GS2031,GS,2501,2501,100.00
20,37,633GS2035,GS,600,100,16.67
20,38,63MOONS,EQ,116870,61814,52.89
20,39,648GS2035,GS,2900,2900,100.00
20,40,664GS2035,GS,4000,4000,100.00
20,41,667GS2050,GS,1103,1102,99.91
20,42,676GS2061,GS,6072,6072,100.00
20,43,679GS2029,GS,10,5,50.00
20,44,68GS2060,GS,3285,3285,100.00
20,45,690GS2065,GS,31611,31571,99.87
20,46,695GS2061,GS,38,19,50.00
20,47,699GS2051,GS,7851,7851,100.00
20,48,702GS2027,GS,20333,10830,53.26
20,49,702GS2031,GS,3995,3995,100.00
20,50,704GS2029,GS,100,100,100.00
20,51,706GS2028,GS,89164,88556,99.32
20,52,709GS2054,GS,3731,3621,97.05
20,53,709GS2074,GS,188783,174706,92.54
20,54,710GS2029,GS,4696,4609,98.15
20,55,713MH37,SG,100,100,100.00
20,56,714JK40,SG,100,100,100.00
20,57,717GS2030,GS,500,500,100.00
20,58,718GS2033,GS,100,100,100.00
20,59,718GS2037,GS,29601,29601,100.00
20,60,719GS2060,GS,206,206,100.00
20,61,71GS2034,GS,190,190,100.00
20,62,723GS2039,GS,100,100,100.00
20,63,724GS2055,GS,1000,1000,100.00
20,64,725GS2063,GS,93573,93046,99.44
20,65,726GS2029,GS,10,10,100.00
20,66,729NHAI26,NC,7,7,100.00
20,67,732GS2030,GS,1899,1899,100.00
20,68,734GS2064,GS,34150,26050,76.28
20,69,734IRFC28,N4,1000,1000,100.00
20,70,737GS2028,GS,207,200,96.62
20,71,738GS2027,GS,79284,66155,83.44
20,72,738REC27TF,N2,56,56,100.00
20,73,739NHAI26,N8,1628,1628,100.00
20,74,73GS2053,GS,10200,7500,73.53
20,75,741GS2036,GS,6359,6359,100.00
20,76,743REC35,NH,43,43,100.00
20,77,746GS2073,GS,23280,23280,100.00
20,78,74CG30,SG,100,100,100.00
20,79,74GS2062,GS,3054,2954,96.73
20,80,751HUDCO28,N5,200,200,100.00
20,81,753IRFC30,NJ,1590,1517,95.41
20,82,753NTPC30E,NC,16,16,100.00
20,83,754GS2036,GS,665831,619062,92.98
20,84,757GS2033,GS,2,2,100.00
20,85,760PFCL35,N3,70,70,100.00
20,86,762NTPC35F,ND,452,296,65.49
20,87,764HUDCO31,N8,76,76,100.00
20,88,764NABAR31,N2,597,579,96.98
20,89,767NL33B,SG,100,100,100.00
20,90,769HUDCO31,N9,92,87,94.57
20,91,769KA33A,SG,100,100,100.00
20,92,769NHAI31,NE,2,1,50.00
20,93,76IGT26,ND,1,1,100.00
20,94,76NHAI31,NA,1215,1190,97.94
20,95,772GS2049,GS,12,12,100.00
20,96,772GS2055,GS,153,153,100.00
20,97,774IREDA31,N7,96,96,100.00
20,98,776KL38,SG,200,200,100.00
20,99,78ABCL33,N1,20,20,100.00
20,100,794TN32,SG,200,200,100.00
20,101,795GS2032,GS,2,2,100.00
20,102,797IGT31,NL,159,150,94.34
20,103,79IGT28,NF,100,100,100.00
20,104,79NHIT35,N1,66,33,50.00
20,105,79NHIT47,N3,200,200,100.00
