Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10062025,1884274877,0002740
Trade Date <10-JUN-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,817,764,93.51
20,2,1003SCL30A,NV,1,1,100.00
20,3,1015ECL29,NR,402,377,93.78
20,4,1015UCL26,N1,11,11,100.00
20,5,1018GS2026,GS,1202,1201,99.92
20,6,1025SCL34,Z8,6,6,100.00
20,7,1025SCL34B,N1,73,73,100.00
20,8,1025SCL35A,N1,10,10,100.00
20,9,1025SFIL26,NT,26,26,100.00
20,10,1025UCL26A,N1,118,118,100.00
20,11,1030SFIL28,NM,22,22,100.00
20,12,1035UCL26,NA,110,110,100.00
20,13,1040UCL27B,N1,120,120,100.00
20,14,1050UCL28,NH,1061,1061,100.00
20,15,105IIFL29,N7,152,151,99.34
20,16,1060ECL29,NS,600,600,100.00
20,17,1065NFL27,NC,300,300,100.00
20,18,10IIFL28,N4,200,100,50.00
20,19,10IIFL28A,NE,1158,1158,100.00
20,20,10IIFL29,N6,20,20,100.00
20,21,10NFL25,N9,31,31,100.00
20,22,10NIDO26,N6,363,350,96.42
20,23,10UCL26,ND,10,5,50.00
20,24,11UCL26,NC,8,8,100.00
20,25,12VCCL29B,N0,10,10,100.00
20,26,182D061125,TB,49700,49700,100.00
20,27,182D101025,TB,500,500,100.00
20,28,20MICRONS,EQ,122553,72392,59.07
20,29,21STCENMGM,EQ,16697,14458,86.59
20,30,360ONE,EQ,479653,186185,38.82
20,31,364D100725,TB,100,100,100.00
20,32,364D140526,TB,7700,7700,100.00
20,33,364D190326,TB,16200,16200,100.00
20,34,364D260326,TB,200,100,50.00
20,35,364D270226,TB,14500,14500,100.00
20,36,3IINFOLTD,EQ,2277883,961514,42.21
20,37,3MINDIA,EQ,2705,1642,60.70
20,38,3PLAND,EQ,22808,12609,55.28
20,39,522GS2025,GS,10,10,100.00
20,40,563GS2026,GS,4,4,100.00
20,41,5PAISA,EQ,44952,26593,59.16
20,42,610GS2031,GS,107,107,100.00
20,43,619GS2034,GS,20,20,100.00
20,44,633GS2035,GS,300,300,100.00
20,45,63MOONS,EQ,232346,94476,40.66
20,46,667GS2035,GS,2,1,50.00
20,47,672MH38,SG,100,100,100.00
20,48,675GS2029,GS,5,5,100.00
20,49,676GS2061,GS,14301,12551,87.76
20,50,679GS2034,GS,100,100,100.00
20,51,679GS2034A,GS,100,100,100.00
20,52,68GS2060,GS,3,3,100.00
20,53,690GS2065,GS,26997,26897,99.63
20,54,692GS2039,GS,196,196,100.00
20,55,695GS2061,GS,5802,5802,100.00
20,56,698GR2054,GS,1129,1129,100.00
20,57,699GS2051,GS,15207,15207,100.00
20,58,702GS2027,GS,2849,2849,100.00
20,59,704GJ30,SG,100,100,100.00
20,60,704IRFC28,N6,100,100,100.00
20,61,706GS2028,GS,49002,49002,100.00
20,62,709GS2054,GS,4850,4850,100.00
20,63,709GS2074,GS,17705,17705,100.00
20,64,710GS2029,GS,4701,4701,100.00
20,65,714NHAI26,N7,840,840,100.00
20,66,717GS2030,GS,2824,2824,100.00
20,67,718GS2037,GS,1000,1000,100.00
20,68,719GS2060,GS,1,1,100.00
20,69,71GS2034,GS,2200,2200,100.00
20,70,725GS2063,GS,43362,43362,100.00
20,71,726GS2032,GS,5337,5337,100.00
20,72,729IRFC26,NN,250,200,80.00
20,73,729NHAI26,NC,385,385,100.00
20,74,732GS2030,GS,4620,4450,96.32
20,75,732IRFC25,NI,168,158,94.05
20,76,733GS2026,GS,12442,12400,99.66
20,77,734GS2064,GS,217189,216129,99.51
20,78,735NHAI31,N9,2923,2923,100.00
20,79,736GS2052,GS,3,1,33.33
20,80,737GS2028,GS,4200,4100,97.62
20,81,738GS2027,GS,63207,63207,100.00
20,82,739ML26,SG,700,700,100.00
20,83,739NHAI26,N8,200,200,100.00
20,84,741GS2036,GS,1484,1484,100.00
20,85,743REC35,NH,231,231,100.00
20,86,746GS2073,GS,12024,12024,100.00
20,87,749MH30,SG,300,300,100.00
20,88,74GS2062,GS,64,64,100.00
20,89,753IRFC30,NJ,51,51,100.00
20,90,754GS2036,GS,914007,896692,98.11
20,91,757GS2033,GS,201,201,100.00
20,92,759GS2026,GS,300,200,66.67
20,93,760PFCL35,N3,170,170,100.00
20,94,762NTPC35F,ND,71,71,100.00
20,95,764HUDCO31,N8,25,25,100.00
20,96,764NABAR31,N2,10009,10009,100.00
20,97,769HUDCO31,N9,300,300,100.00
20,98,769NHAI31,NE,91,91,100.00
20,99,76IGT26,ND,25,25,100.00
20,100,76NHAI31,NA,4053,3563,87.91
20,101,772KA35,SG,500,500,100.00
20,102,774IREDA31,N7,479,374,78.08
20,103,797IGT31,NL,250,250,100.00
20,104,79NHIT35,N1,1150,1150,100.00
20,105,79NHIT40,N2,2,2,100.00
20,106,79NHIT47,N3,510,510,100.00
20,107,810IRFC27,N2,540,540,100.00
20,108,812REC27,NI,480,480,100.00
20,109,813GS2045,GS,600,600,100.00
20,110,81TCHF28,N8,363,362,99.72
20,111,824GS2027,GS,2004,2004,100.00
20,112,829PFL29,N6,51,51,100.00
20,113,82HUDCO27,N2,1025,925,90.24
20,114,82IGT31,NJ,1362,1362,100.00
20,115,830NHAI27,N2,1000,1000,100.00
20,116,830PFCL27,N5,450,450,100.00
20,117,833GS2026,GS,5,5,100.00
20,118,835SCL23B,YM,23,23,100.00
20,119,842IIFL26,NL,516,455,88.18
20,120,843IHFL29,NC,264,259,98.11
20,121,85IFL26,NX,120,120,100.00
20,122,865IFL28,NZ,569,569,100.00
20,123,865IIFL28,NS,13,13,100.00
20,124,865IRFC29,NA,425,425,100.00
20,125,865TCAPS27,N8,152,151,99.34
20,126,867NHPC33,N3,108,108,100.00
20,127,871REC28,N9,280,230,82.14
20,128,875IIFL26A,NQ,2,2,100.00
20,129,875NHAI29,N6,400,400,100.00
20,130,879NHPC28,N5,101,101,100.00
20,131,880IREDA29,N5,100,100,100.00
20,132,888ERFL28,N5,5,5,100.00
20,133,888IRFC29,NE,750,460,61.33
20,134,888REC29,NF,320,320,100.00
20,135,891IIFCL34,N4,2953,2152,72.88
20,136,891NTPC33,N6,1007,1000,99.30
20,137,892PFCL33,N8,5843,5038,86.22
20,138,893NHB29,N6,42,42,100.00
20,139,897MOFSL29,N4,24,24,100.00
20,140,898LTF29,N7,298,278,93.29
20,141,901HUDCO34,NE,36,26,72.22
20,142,901NHB34,N6,349,273,78.22
20,143,905LTF27,NF,600,600,100.00
20,144,910TCAP28,NA,20,20,100.00
20,145,915SCL26,NE,50,50,100.00
20,146,915SCL27,Z7,20,10,50.00
20,147,91D280825,TB,1200,1200,100.00
20,148,920IIFLS26,N8,10,10,100.00
20,149,921ISFL25,N0,10,10,100.00
20,150,925AEL26,N1,10,10,100.00
20,151,925ERFL28,N6,11,11,100.00
20,152,925IHFL25E,N8,189,189,100.00
20,153,925SCL25C,AR,5,5,100.00
20,154,925SCL27B,N1,4,4,100.00
20,155,925SCL28C,BS,10,10,100.00
20,156,925SCL29A,ZM,10,10,100.00
20,157,92SFIL28,ND,50,50,100.00
20,158,930APMD27,N0,1,1,100.00
20,159,930APMD32,N0,27,27,100.00
20,160,930APMD34,N0,1,1,100.00
20,161,932AEL27,N3,50,50,100.00
20,162,935TSIIC33,N0,6,6,100.00
20,163,943ECL28,NJ,50,50,100.00
20,164,956AEL29,N6,22,22,100.00
20,165,957NIDO26,N5,287,287,100.00
20,166,960CAGL25,N3,120,120,100.00
20,167,965AEL27,N4,2,2,100.00
20,168,965SCL26,YO,61,61,100.00
20,169,965SCL26Y,N1,30,20,66.67
20,170,96IIFL28,N5,2340,2185,93.38
20,171,96IIFL28A,NF,911,911,100.00
20,172,96SFIL24A,NB,109,108,99.08
20,173,970CAGL28,ND,102,102,100.00
20,174,97SFL28,YS,130,130,100.00
20,175,97SFL29,YZ,27,27,100.00
20,176,985ECL28,NK,120,120,100.00
20,177,985SFIL28,NO,60,60,100.00
20,178,98SCL27,ZX,15,15,100.00
20,179,99AEL29,N7,194,194,100.00
20,180,9IIFL26,NV,20,20,100.00
20,181,9IIFL28A,NT,420,420,100.00
20,182,9MMFSML,N2,125,125,100.00
20,183,9PCHFL31A,NA,10,10,100.00
20,184,9SCL26BA,NA,555,555,100.00
20,185,AAATECH,EQ,23668,15163,64.07
20,186,AADHARHFC,EQ,385641,241594,62.65
20,187,AAKASH,EQ,297132,171348,57.67
20,188,AARON,EQ,5034,2909,57.79
20,189,AARTECH,EQ,942065,325019,34.50
20,190,AARTIDRUGS,EQ,121948,57532,47.18
20,191,AARTIIND,EQ,1983691,800516,40.35
20,192,AARTIPHARM,EQ,247583,111388,44.99
20,193,AARVI,EQ,8359,3915,46.84
20,194,AATMAJ,SM,6000,6000,100.00
20,195,AAVAS,EQ,64355,33140,51.50
20,196,ABAN,EQ,514089,236632,46.03
20,197,ABB,EQ,207893,98928,47.59
20,198,ABBOTINDIA,EQ,3041,1554,51.10
20,199,ABCAPITAL,EQ,9938548,4125000,41.51
20,200,ABCOTS,SM,11250,10500,93.33
20,201,ABDL,EQ,1453737,725675,49.92
20,202,ABFRL,EQ,7524310,4246527,56.44
20,203,ABGSEC,EQ,557,377,67.68
20,204,ABHAPOWER,ST,9600,9600,100.00
20,205,ABMINTLLTD,EQ,1857,1632,87.88
20,206,ABREL,EQ,214046,53997,25.23
20,207,ABSLAMC,EQ,339123,172658,50.91
20,208,ABSLBANETF,EQ,871469,864595,99.21
20,209,ABSLLIQUID,EQ,2267,1069,47.15
20,210,ABSLNN50ET,EQ,12339,10249,83.06
20,211,ABSLPSE,EQ,428358,322340,75.25
20,212,ABSMARINE,ST,4000,4000,100.00
20,213,ACC,EQ,464872,244808,52.66
20,214,ACCELYA,EQ,12110,7532,62.20
20,215,ACCENTMIC,SM,25500,19500,76.47
20,216,ACCPL,SM,46800,42000,89.74
20,217,ACCURACY,EQ,158949,129481,81.46
20,218,ACE,EQ,135184,71889,53.18
20,219,ACEINTEG,EQ,27399,16054,58.59
20,220,ACI,EQ,137002,57387,41.89
20,221,ACL,EQ,19430,10854,55.86
20,222,ACLGATI,EQ,2012237,675891,33.59
20,223,ACMESOLAR,EQ,770609,222742,28.90
20,224,ACTIVEINFR,SM,3600,3600,100.00
20,225,ACUTAAS,EQ,310645,174955,56.32
20,226,ADANIENSOL,EQ,8134942,3798495,46.69
20,227,ADANIENT,EQ,2084054,584032,28.02
20,228,ADANIGREEN,EQ,5441911,1806124,33.19
20,229,ADANIPORTS,EQ,2125187,1042981,49.08
20,230,ADANIPOWER,EQ,30085179,6793571,22.58
20,231,ADFFOODS,EQ,122197,49479,40.49
20,232,ADOR,EQ,46371,30580,65.95
20,233,ADROITINFO,EQ,29757,21164,71.12
20,234,ADSL,EQ,232168,112347,48.39
20,235,ADVANIHOTR,EQ,48570,33730,69.45
20,236,ADVENZYMES,EQ,688638,300328,43.61
20,237,AEGISLOG,EQ,322825,160684,49.77
20,238,AEGISVOPAK,EQ,1436592,497385,34.62
20,239,AEROFLEX,EQ,1610761,779176,48.37
20,240,AERON,SM,19000,13000,68.42
20,241,AESTHETIK,SM,14000,14000,100.00
20,242,AETHER,EQ,114557,65377,57.07
20,243,AFCONS,EQ,1081694,773527,71.51
20,244,AFFLE,EQ,1802997,576582,31.98
20,245,AFFORDABLE,EQ,13564,8356,61.60
20,246,AFIL,EQ,1369685,761244,55.58
20,247,AFSL,EQ,92662,67600,72.95
20,248,AGARIND,EQ,21897,10949,50.00
20,249,AGARWALEYE,EQ,327989,237386,72.38
20,250,AGARWALTUF,ST,16800,16800,100.00
20,251,AGI,EQ,67582,36862,54.54
20,252,AGIIL,EQ,499350,171675,34.38
20,253,AGNI,ST,42500,32500,76.47
20,254,AGRITECH,EQ,41057,15884,38.69
20,255,AGROPHOS,EQ,25671,14630,56.99
20,256,AHLADA,EQ,12457,9479,76.09
20,257,AHLEAST,EQ,55024,21448,38.98
20,258,AHLUCONT,EQ,80912,45701,56.48
20,259,AIAENG,EQ,69262,59329,85.66
20,260,AIIL,EQ,59193,30184,50.99
20,261,AIMTRON,SM,99200,80400,81.05
20,262,AIRAN,EQ,104824,78676,75.06
20,263,AIROLAM,EQ,629795,139644,22.17
20,264,AIRTELPP,E1,67536,48657,72.05
20,265,AJANTPHARM,EQ,46819,25175,53.77
20,266,AJAXENGG,EQ,219409,127652,58.18
20,267,AJMERA,EQ,96031,37983,39.55
20,268,AJOONI,EQ,545700,358183,65.64
20,269,AKANKSHA,SM,16000,9000,56.25
20,270,AKASH,EQ,6479,3813,58.85
20,271,AKG,EQ,36837,29490,80.06
20,272,AKIKO,SM,6400,6400,100.00
20,273,AKSHARCHEM,EQ,22381,10882,48.62
20,274,AKUMS,EQ,179060,95632,53.41
20,275,AKZOINDIA,EQ,11314,6579,58.15
20,276,ALANKIT,EQ,680821,418830,61.52
20,277,ALBERTDAVD,EQ,14855,10334,69.57
