Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18082025,1484574740,0002825
Trade Date <18-AUG-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003SCFL31,Z4,20,20,100.00
20,2,1003SFIL28,NX,36,0,0.00
20,3,1015ECL29,NR,76,76,100.00
20,4,1018GS2026,GS,1234,1233,99.92
20,5,1025NFL25,N5,11,11,100.00
20,6,1025UCL26A,N1,3,3,100.00
20,7,1039UCL26,NE,21,11,52.38
20,8,1050ISFL28,N5,2279,1261,55.33
20,9,1050NFL26,N7,50,50,100.00
20,10,1050SCL31A,N1,1,1,100.00
20,11,1050UCL25,N7,95,95,100.00
20,12,1050UCL28,NH,200,200,100.00
20,13,1060ECL29,NS,400,400,100.00
20,14,1065NFL27,NC,50,50,100.00
20,15,1075NFL25,N6,66,66,100.00
20,16,10CAGL27,N5,24,24,100.00
20,17,10IIFL28,N4,730,730,100.00
20,18,10IIFL28A,NE,744,402,54.03
20,19,10IIFL29,N6,75,75,100.00
20,20,10ISFL26,N3,100,80,80.00
20,21,10NFL25,N9,174,174,100.00
20,22,10NIDO26,N6,51,51,100.00
20,23,111ESFB31,N0,1,1,100.00
20,24,12VCCL27,N0,1,1,100.00
20,25,12VCCL29,N0,10,10,100.00
20,26,12VCCL29B,N0,1,1,100.00
20,27,12VCCL29C,N0,1,1,100.00
20,28,182D120226,TB,800,800,100.00
20,29,182D250925,TB,100,100,100.00
20,30,20MICRONS,EQ,132356,68206,51.53
20,31,21STCENMGM,EQ,6324,3161,49.98
20,32,360ONE,EQ,418393,195243,46.66
20,33,364D040925,TB,300,300,100.00
20,34,364D110925,TB,300,300,100.00
20,35,364D160726,TB,1000,1000,100.00
20,36,364D210825,TB,65000,65000,100.00
20,37,364D250626,TB,100,100,100.00
20,38,364D280825,TB,200,200,100.00
20,39,3IINFOLTD,EQ,188981,128318,67.90
20,40,3MINDIA,EQ,10234,7986,78.03
20,41,3PLAND,EQ,45519,29711,65.27
20,42,563GS2026,GS,5,3,60.00
20,43,574GS2026,GS,2,2,100.00
20,44,579GS2030,GS,2,2,100.00
20,45,5PAISA,EQ,13480,5085,37.72
20,46,601GS2030,GS,300,300,100.00
20,47,633GS2035,GS,100,100,100.00
20,48,63MOONS,EQ,312841,119732,38.27
20,49,654GS2032,GS,40236,36893,91.69
20,50,675KA33A,SG,7000,7000,100.00
20,51,676GS2061,GS,10,10,100.00
20,52,679GS2031,GS,450,450,100.00
20,53,679GS2034A,GS,200,200,100.00
20,54,690GS2065,GS,68205,68205,100.00
20,55,692GS2039,GS,278,189,67.99
20,56,698GR2054,GS,100,100,100.00
20,57,699GS2026,GS,1302,1302,100.00
20,58,699GS2051,GS,532,532,100.00
20,59,702GS2027,GS,740,740,100.00
20,60,702GS2031,GS,400,400,100.00
20,61,704GS2029,GS,3000,3000,100.00
20,62,709GS2054,GS,14716,13716,93.20
20,63,709GS2074,GS,125961,125961,100.00
