Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05122025,1475065052,0003045
Trade Date <05-DEC-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1015ECL29,NR,592,592,100.00
20,2,1015UCL26,N1,2,2,100.00
20,3,1015UCL27,NF,1,1,100.00
20,4,1025SCL35A,N1,2,1,50.00
20,5,1035UCL26,NA,287,274,95.47
20,6,1039UCL26,NE,1,1,100.00
20,7,1040NFL26,NA,5,5,100.00
20,8,1040UCL27B,N1,9,9,100.00
20,9,1050ISFL28,N5,48,38,79.17
20,10,1050NFL26,N7,31,31,100.00
20,11,1050UCL28,NH,33,33,100.00
20,12,1060ECL29,NS,343,343,100.00
20,13,1065NFL27,NC,122,122,100.00
20,14,1075SCL34,ZR,200,200,100.00
20,15,1090NFL26,NB,17,17,100.00
20,16,10IIFL28,N4,10,10,100.00
20,17,10IIFL28A,NE,165,165,100.00
20,18,10IIFL29,N6,300,300,100.00
20,19,10IIFLSF27,NB,200,200,100.00
20,20,10ISFL26,N3,190,160,84.21
20,21,10NIDO26,N6,60,60,100.00
20,22,111ESFB31,N0,2,2,100.00
20,23,118VCCL27B,N0,32,32,100.00
20,24,11UCL26,NC,3,3,100.00
20,25,182D050326,TB,400,400,100.00
20,26,182D111225,TB,1000,1000,100.00
20,27,182D190326,TB,100,100,100.00
20,28,182D220126,TB,300,300,100.00
20,29,182D260326,TB,300,300,100.00
20,30,182D300426,TB,100,100,100.00
20,31,20MICRONS,EQ,72146,40550,56.21
20,32,21STCENMGM,EQ,9961,9916,99.55
20,33,360ONE,EQ,476537,206605,43.36
20,34,364D111225,TB,500,500,100.00
20,35,3IINFOLTD,EQ,279747,172477,61.65
20,36,3MINDIA,EQ,1840,883,47.99
20,37,3PLAND,EQ,930,711,76.45
20,38,5PAISA,EQ,46903,18214,38.83
20,39,633GS2035,GS,110,110,100.00
20,40,63MOONS,EQ,120357,37945,31.53
20,41,667GS2050,GS,1266,1266,100.00
20,42,668GS2040,GS,200,200,100.00
20,43,676GS2061,GS,19374,19362,99.94
20,44,679GS2034,GS,1100,1100,100.00
20,45,679GS2034A,GS,4,4,100.00
20,46,68GS2060,GS,142,142,100.00
20,47,690GS2065,GS,46893,32432,69.16
20,48,695GS2061,GS,1,1,100.00
20,49,698GR2054,GS,1100,1000,90.91
20,50,699GS2051,GS,1,1,100.00
20,51,702GS2027,GS,1598,1200,75.09
20,52,704GS2029,GS,714,714,100.00
20,53,706GS2028,GS,250,250,100.00
20,54,709GS2054,GS,1000,1000,100.00
20,55,709GS2074,GS,279023,278393,99.77
20,56,710GS2029,GS,903,902,99.89
20,57,717GS2030,GS,500,500,100.00
20,58,718GS2037,GS,22101,22050,99.77
20,59,723GS2039,GS,100,100,100.00
20,60,724GS2055,GS,8100,8100,100.00
20,61,725GS2063,GS,11112,10611,95.49
20,62,726GS2032,GS,1300,1300,100.00
20,63,726MH41,SG,300,300,100.00
20,64,734GS2064,GS,203668,197948,97.19
20,65,734IRFC28,N4,10,10,100.00
20,66,737GS2028,GS,4800,4800,100.00
20,67,738GS2027,GS,69892,69892,100.00
20,68,738REC27TF,N2,210,210,100.00
20,69,739NHAI31A,ND,20,20,100.00
20,70,73GS2053,GS,1500,1500,100.00
20,71,740IIFCL33,N1,5,5,100.00
20,72,741GS2036,GS,67555,62555,92.60
20,73,743REC35,NH,300,300,100.00
20,74,746GS2073,GS,10288,10288,100.00
20,75,74GS2062,GS,6,5,83.33
20,76,750IRFC35,NK,150,125,83.33
20,77,751HUDCO28,N5,202,100,49.50
20,78,753IRFC30,NJ,100,100,100.00
20,79,754GS2036,GS,448733,421183,93.86
20,80,758GJ32,SG,200,200,100.00
20,81,760PFCL35,N3,90,90,100.00
20,82,762NTPC35F,ND,213,157,73.71
20,83,764HUDCO31,N8,115,115,100.00
20,84,764IRFC31,NO,320,320,100.00
20,85,764NABAR31,N2,501,501,100.00
20,86,766ML32,SG,200,200,100.00
20,87,769HUDCO31,N9,286,276,96.50
20,88,769NHAI31,NE,815,815,100.00
20,89,76NHAI31,NA,135,135,100.00
20,90,772GS2055,GS,276,276,100.00
20,91,774IREDA31,N7,615,615,100.00
20,92,795GS2032,GS,1,1,100.00
20,93,797IGT31,NL,25,25,100.00
20,94,79NHIT35,N1,82,82,100.00
20,95,79NHIT40,N2,189,189,100.00
20,96,79NHIT47,N3,100,100,100.00
20,97,810IRFC27,N2,187,100,53.48
20,98,812REC27,NI,65,65,100.00
20,99,824GS2027,GS,5698,5698,100.00
20,100,828GS2027,GS,3390,3189,94.07
20,101,82IGT31,NJ,500,500,100.00
20,102,830NHAI27,N2,169,167,98.82
20,103,830PFCL27,N5,10,10,100.00
20,104,842IIFL26,NL,167,167,100.00
20,105,846REC28,N6,20,20,100.00
20,106,84TCHF28,NA,32,32,100.00
20,107,850IIFL27,NA,49,49,100.00
20,108,851HUDCO28,NB,228,228,100.00
20,109,85IFL26,NX,100,100,100.00
20,110,85LTF26,NM,15,15,100.00
20,111,862REC33,NA,4,4,100.00
20,112,863IRFC29,NC,12,12,100.00
20,113,865IFL28,NZ,144,72,50.00
20,114,865IIFL28,NS,792,777,98.11
20,115,865IRFC29,NA,1,1,100.00
20,116,865LTF26,NN,1,1,100.00
20,117,865SCL26,N8,48,48,100.00
20,118,865SCL27,N4,50,50,100.00
20,119,866IIFC34B,N3,60,60,100.00
20,120,871REC28,N9,9313,8404,90.24
20,121,873NTPC28,N5,10,10,100.00
20,122,875IHFL29,ND,1,1,100.00
20,123,875IIFL26A,NQ,70,70,100.00
20,124,875NHAI29,N6,864,864,100.00
20,125,875SFL27,ZF,10,10,100.00
20,126,876HUDCO28,ND,151,151,100.00
20,127,879SCL26,NC,20,20,100.00
20,128,87LTF27,NH,60,60,100.00
20,129,880IREDA34,N6,172,136,79.07
20,130,885IHL26,N1,6,6,100.00
20,131,888IRFC29,NE,820,820,100.00
20,132,888NHB29,N5,75,75,100.00
20,133,888REC29,NF,28,28,100.00
20,134,891IIFCL34,N4,25,25,100.00
20,135,891NTPC33,N6,2790,2565,91.94
20,136,892NHPC33,N6,214,119,55.61
20,137,892PFCL33,N8,3155,2775,87.96
20,138,893NHB29,N6,85,85,100.00
20,139,895AEL27,N9,62,62,100.00
20,140,897GS2030,GS,2750,2750,100.00
20,141,897MOFSL29,N4,14,12,85.71
20,142,898LTF29,N7,1,1,100.00
20,143,8SMC29,N1,10,10,100.00
20,144,901HUDCO34,NE,150,150,100.00
20,145,901NHB34,N6,152,152,100.00
20,146,903SFL28,YI,258,254,98.45
20,147,905LTF27,NF,20,10,50.00
20,148,905PFL26,N1,100,100,100.00
20,149,910TCAP28,NA,12,12,100.00
20,150,915SCL26,NE,1253,1253,100.00
20,151,91D020126,TB,1000,1000,100.00
20,152,91D050326,TB,400,300,75.00
20,153,91D060226,TB,200,100,50.00
20,154,91D080126,TB,300,300,100.00
20,155,91D120226,TB,200,200,100.00
20,156,91D181225,TB,200,200,100.00
20,157,91D260226,TB,2000,2000,100.00
20,158,91D290126,TB,400,400,100.00
20,159,91MOFSL27,N2,122,122,100.00
