Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02092025,1391531964,0002845
Trade Date <02-SEP-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,137,137,100.00
20,2,1003SCL30A,NV,5,5,100.00
20,3,1015ECL29,NR,770,768,99.74
20,4,1015UCL27,NF,8,4,50.00
20,5,1018GS2026,GS,296,192,64.86
20,6,1025NFL25,N5,5,5,100.00
20,7,1025UCL26A,N1,1,1,100.00
20,8,1035UCL26,NA,231,231,100.00
20,9,1040NFL26,NA,129,53,41.09
20,10,1050ISFL28,N5,20,20,100.00
20,11,1050NFL26,N7,614,614,100.00
20,12,1050UCL25,N7,100,100,100.00
20,13,105IIFL29,N7,98,98,100.00
20,14,1065NFL27,NC,679,679,100.00
20,15,1075NFL25,N6,13,13,100.00
20,16,10CAGL27,N5,5,5,100.00
20,17,10IIFL28,N4,237,237,100.00
20,18,10IIFL28A,NE,360,360,100.00
20,19,10NIDO26,N6,106,106,100.00
20,20,1102NFL26,N8,60,60,100.00
20,21,113ESFB31,N0,6,6,100.00
20,22,12VCCL29B,N0,1,1,100.00
20,23,182D101025,TB,1800,1800,100.00
20,24,182D110925,TB,200,200,100.00
20,25,182D131125,TB,100,100,100.00
20,26,182D311025,TB,200,200,100.00
20,27,20MICRONS,EQ,57705,30517,52.88
20,28,21STCENMGM,EQ,3152,2434,77.22
20,29,360ONE,EQ,714095,466787,65.37
20,30,364D060826,TB,111000,111000,100.00
20,31,364D110925,TB,20000,20000,100.00
20,32,364D280526,TB,10000,10000,100.00
20,33,3IINFOLTD,EQ,265927,152106,57.20
20,34,3MINDIA,EQ,3206,1858,57.95
20,35,3PLAND,EQ,9833,5767,58.65
20,36,515GS2025,GS,240,240,100.00
20,37,574GS2026,GS,2,2,100.00
20,38,579GS2030,GS,3000,3000,100.00
20,39,591GS2028,GS,100,100,100.00
20,40,5PAISA,EQ,13386,7421,55.44
20,41,601GS2030,GS,140,90,64.29
20,42,628GS2032,GS,1518,1518,100.00
20,43,63MOONS,EQ,96851,33738,34.83
20,44,667GS2050,GS,253,253,100.00
20,45,668GS2040,GS,212,212,100.00
20,46,675GS2029,GS,403,402,99.75
20,47,676GS2061,GS,600,600,100.00
20,48,690GS2065,GS,3856,3804,98.65
20,49,692GS2039,GS,1800,1800,100.00
20,50,699GS2026,GS,501,501,100.00
20,51,699GS2051,GS,103,103,100.00
20,52,702GS2027,GS,2838,2838,100.00
20,53,702GS2031,GS,5579,5479,98.21
20,54,704GS2029,GS,1300,1300,100.00
20,55,706GS2028,GS,40000,40000,100.00
20,56,709GS2054,GS,13700,13699,99.99
20,57,709GS2074,GS,44705,42197,94.39
20,58,710GS2029,GS,8895,6895,77.52
20,59,717GS2030,GS,10400,5900,56.73
20,60,718GS2033,GS,3600,3600,100.00
20,61,718GS2037,GS,89524,84524,94.41
20,62,719GS2060,GS,2,1,50.00
20,63,71GS2034,GS,100,100,100.00
20,64,724GS2055,GS,7310,7210,98.63
20,65,725GS2063,GS,80063,80058,99.99
20,66,725IRFC35,NH,302,302,100.00
20,67,732GS2030,GS,2419,2419,100.00
20,68,733GS2026,GS,100,100,100.00
20,69,734GS2064,GS,19640,19640,100.00
20,70,734IRFC28,N4,2350,1350,57.45
20,71,736GS2052,GS,32,32,100.00
20,72,738GS2027,GS,82621,80885,97.90
20,73,738REC27TF,N2,104,104,100.00
20,74,739NHAI26,N8,347,347,100.00
20,75,73GS2053,GS,1101,1001,90.92
20,76,741GS2036,GS,5937,5219,87.91
20,77,746GS2073,GS,173401,163230,94.13
20,78,74GS2062,GS,384,381,99.22
20,79,751HUDCO28,N5,395,345,87.34
