Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06022026,1626858765,0003114
Trade Date <06-FEB-2026>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0MOFSL26,N1,150,100,66.67
20,2,1003IIFL29,NC,11,11,100.00
20,3,1003ISFL28,N4,254,254,100.00
20,4,1015ECL29,NR,61,61,100.00
20,5,1015SCFL29,YY,20,20,100.00
20,6,1015SCL28B,AZ,50,50,100.00
20,7,1018GS2026,GS,1271,1270,99.92
20,8,1025SCL34,Z8,15,15,100.00
20,9,1025SCL34A,ZT,12,12,100.00
20,10,1025UCL26A,N1,45,45,100.00
20,11,1030SFIL28,NM,20,20,100.00
20,12,1039UCL26,NE,17,15,88.24
20,13,1040UCL27B,N1,16,16,100.00
20,14,1050NFL26,N7,171,171,100.00
20,15,1050UCL28,NH,130,130,100.00
20,16,105IIFL29,N7,10,10,100.00
20,17,105UCL2026,NB,36,36,100.00
20,18,1060ECL29,NS,148,138,93.24
20,19,1065NFL27,NC,8,8,100.00
20,20,1075SCL34C,N1,75,75,100.00
20,21,1075WCAP28,N0,1,1,100.00
20,22,10IIFL28,N4,5,5,100.00
20,23,10IIFL28A,NE,100,100,100.00
20,24,10IIFL29,N6,44,44,100.00
20,25,10IIFLSF27,NB,40,20,50.00
20,26,10ISFL26,N3,10,10,100.00
20,27,10NIDO26,N6,5,5,100.00
20,28,111ESFB31,N0,18,18,100.00
20,29,115VCCL28,N0,24,24,100.00
20,30,11UCL26,NC,92,92,100.00
20,31,125VCCL31,N0,13,13,100.00
20,32,12AFIL27,N0,3,3,100.00
20,33,12AFIL27A,N0,2,2,100.00
20,34,12AFIL28,N0,20,20,100.00
20,35,12VCCL27,N0,1,1,100.00
20,36,12VCCL27B,N0,1,1,100.00
20,37,182D050326,TB,200,100,50.00
20,38,182D120226,TB,900,900,100.00
20,39,182D230726,TB,1800,1300,72.22
20,40,20MICRONS,EQ,134059,59218,44.17
20,41,21STCENMGM,EQ,9941,7109,71.51
20,42,360ONE,EQ,561036,305086,54.38
20,43,364D030926,TB,100,100,100.00
20,44,364D120226,TB,7200,7200,100.00
20,45,3IINFOLTD,EQ,254307,196472,77.26
20,46,3MINDIA,EQ,4542,3430,75.52
20,47,3PLAND,EQ,1133,714,63.02
20,48,574GS2026,GS,14300,14300,100.00
20,49,577GS2030,GS,232,232,100.00
20,50,5PAISA,EQ,26749,12407,46.38
20,51,601GS2030,GS,100,100,100.00
20,52,622GS2035,GS,1100,1100,100.00
20,53,633GS2035,GS,8001,8001,100.00
20,54,63MOONS,EQ,58219,35193,60.45
20,55,648GS2035,GS,1600,1600,100.00
20,56,654GS2032,GS,660,660,100.00
20,57,667GS2035,GS,24130,24130,100.00
20,58,667GS2050,GS,6312,5106,80.89
20,59,668GS2033,GS,100,100,100.00
20,60,668GS2040,GS,300,300,100.00
20,61,675GS2029,GS,102,102,100.00
20,62,676GS2061,GS,1135,1135,100.00
20,63,679GS2034,GS,400,400,100.00
20,64,690GS2065,GS,27307,22307,81.69
20,65,692GS2039,GS,600,600,100.00
20,66,695GS2061,GS,29080,29076,99.99
20,67,698GR2054,GS,3003,3003,100.00
20,68,699GS2026,GS,2880,2880,100.00
20,69,699GS2051,GS,5904,5602,94.88
20,70,704GS2029,GS,145,145,100.00
20,71,704IRFC28,N6,56,56,100.00
20,72,704REC28,N4,30,30,100.00
20,73,706GS2046,GS,1100,1100,100.00
20,74,709GS2054,GS,51051,51049,100.00
20,75,709GS2074,GS,220655,220655,100.00
20,76,710GS2029,GS,3100,3100,100.00
20,77,716GS2050,GS,8,8,100.00
20,78,717GS2030,GS,4000,4000,100.00
20,79,718GS2033,GS,12260,12260,100.00
20,80,718GS2037,GS,56400,52700,93.44
20,81,719GS2060,GS,100,100,100.00
20,82,719HUDCO28,N7,90,45,50.00
20,83,723GS2039,GS,10,10,100.00
20,84,724GS2055,GS,96,96,100.00
20,85,725GS2063,GS,769568,759618,98.71
20,86,726GS2032,GS,100,100,100.00
20,87,728NTPC30B,N9,60,60,100.00
20,88,729IRFC26,NN,237,237,100.00
20,89,730PFCL41,NC,181,137,75.69
20,90,732GS2030,GS,39573,39420,99.61
20,91,734GS2064,GS,68128,63128,92.66
20,92,735NHAI31,N9,350,350,100.00
20,93,735TN43,SG,500,500,100.00
20,94,736PFCL28,N2,1,1,100.00
20,95,737GS2028,GS,100,100,100.00
20,96,738GS2027,GS,18840,18840,100.00
20,97,738REC27TF,N2,270,270,100.00
20,98,73GS2053,GS,74056,74056,100.00
20,99,741GS2036,GS,1005,905,90.05
20,100,743REC35,NH,138,138,100.00
20,101,746GS2073,GS,1170,1170,100.00
20,102,74GS2062,GS,3932,3929,99.92
20,103,750IRFC35,NK,39,39,100.00
20,104,751HUDCO28,N5,1060,1060,100.00
20,105,753IRFC30,NJ,55,55,100.00
20,106,754GS2036,GS,339765,328136,96.58
20,107,756TN54,SG,100,100,100.00
20,108,758GJ26,SG,200,200,100.00
20,109,75AP28,SG,100,100,100.00
20,110,763PN39,SG,500,500,100.00
20,111,764HUDCO31,N8,170,140,82.35
20,112,764IRFC31,NO,1698,1600,94.23
20,113,764NABAR31,N2,50,50,100.00
20,114,767AP38,SG,900,900,100.00
20,115,769HUDCO31,N9,396,234,59.09
20,116,769NHAI31,NE,70,70,100.00
20,117,76IGT26,ND,5,5,100.00
20,118,76NHAI31,NA,460,325,70.65
20,119,76TS43,SG,100,100,100.00
20,120,774IREDA31,N7,49,49,100.00
20,121,778MH30,SG,100,100,100.00
20,122,797IGT31,NL,665,353,53.08
20,123,79NHIT35,N1,292,292,100.00
20,124,79NHIT40,N2,1343,1343,100.00
20,125,79NHIT47,N3,832,832,100.00
20,126,7PFCL31,N3,103,84,81.55
20,127,810IRFC27,N2,932,514,55.15
20,128,812REC27,NI,288,288,100.00
20,129,813GS2045,GS,31,31,100.00
20,130,817GS2044,GS,35,35,100.00
20,131,81TCHF28,N8,246,236,95.93
20,132,820IIFL27,N9,50,50,100.00
20,133,826GS2027,GS,7,7,100.00
20,134,829PFL29,N6,14,14,100.00
20,135,82IGT31,NJ,100,100,100.00
20,136,830NHAI27,N2,5400,4395,81.39
20,137,830PFCL27,N5,50,50,100.00
20,138,842IIFL26,NL,293,219,74.74
20,139,843IHFL29,NC,50,50,100.00
20,140,848AEL29,NJ,91,91,100.00
20,141,860AEL28,NH,8,8,100.00
20,142,862AEL31,NM,105,105,100.00
20,143,863NHB29,N2,50,50,100.00
20,144,865IHFL27,N1,35,30,85.71
20,145,865IIFL28,NS,657,657,100.00
20,146,865IRFC29,NA,1021,1019,99.80
20,147,865LTF26,NN,50,50,100.00
20,148,865SCL27,N4,2,2,100.00
20,149,866NTPC33,N3,90,90,100.00
20,150,871REC28,N9,1141,790,69.24
20,151,872MMFSL26,N1,60,60,100.00
20,152,875NHAI29,N6,1134,1100,97.00
20,153,875SFL27,ZF,5,5,100.00
20,154,876HUDCO28,ND,420,384,91.43
20,155,879SCL26,NC,85,85,100.00
20,156,87LTF27,NH,5,5,100.00
20,157,885SCL26,N9,50,50,100.00
20,158,888ECL28,N1,21,21,100.00
20,159,888REC29,NF,50,50,100.00
20,160,889SCL27,YT,105,100,95.24
20,161,890AEL31,NN,2324,2143,92.21
20,162,891IIFCL34,N4,181,181,100.00
20,163,891NTPC33,N6,3476,3309,95.20
20,164,892NHPC33,N6,190,190,100.00
20,165,892PFCL33,N8,1087,900,82.80
20,166,893NHB29,N6,96,96,100.00
20,167,894SCL27,ZY,1,1,100.00
20,168,895AEL27,N9,280,280,100.00
20,169,897GS2030,GS,1,1,100.00
20,170,897MOFSL29,N4,32,32,100.00
20,171,898LTF29,N7,1,1,100.00
20,172,8SMC29,N1,305,305,100.00
20,173,901HUDCO34,NE,200,200,100.00
20,174,901NHB34,N6,8,8,100.00
20,175,903SFL28,YI,20,20,100.00
20,176,915AEL28,NC,21,20,95.24
20,177,915APSBC33,N0,5,5,100.00
20,178,91D090426,TB,10100,10100,100.00
20,179,91D120226,TB,800,800,100.00
20,180,91D120326,TB,4000,2900,72.50
20,181,91D190226,TB,100,100,100.00
20,182,91D260226,TB,100,100,100.00
20,183,91D270326,TB,500,500,100.00
20,184,91D300426,TB,100,100,100.00
20,185,920IIFLS26,N8,805,805,100.00
20,186,925AEL26,N1,19,19,100.00
20,187,925SCL27,YR,57,57,100.00
20,188,925SCL27B,N1,1,1,100.00
20,189,92GS2030,GS,35880,33550,93.51
20,190,930AEL30,NF,190,180,94.74
20,191,930APMD27,N0,5,5,100.00
20,192,930APMD28,N0,6,6,100.00
20,193,930APMD34,N0,10,10,100.00
20,194,930APMD35,N0,6,6,100.00
20,195,931SFL26,Z5,1,1,100.00
20,196,935IIFL28,NZ,22,22,100.00
20,197,935LTF29,N5,1014,653,64.40
20,198,943ECL28,NJ,47,47,100.00
20,199,948SCL26B,Y8,200,200,100.00
20,200,94SCL27,ZG,800,800,100.00
20,201,94SFL28,YL,3,3,100.00
20,202,957ICCL25,YW,50,50,100.00
20,203,965AEL27,N4,70,70,100.00
20,204,965SCL25C,N0,2,2,100.00
20,205,96IIFL28,N5,1283,1096,85.42
20,206,96IIFL28A,NF,3017,2529,83.82
20,207,970CAGL28,ND,150,150,100.00
20,208,975SCL35,N0,1,1,100.00
20,209,985ECL28,NK,100,100,100.00
20,210,9AEL30,NE,187,187,100.00
20,211,9IIFL28A,NT,63,63,100.00
20,212,9MMFSML,N2,198,198,100.00
20,213,9PCHFL31A,NA,205,205,100.00
20,214,9SCL26BA,NA,11,11,100.00
20,215,9SCL27,N2,6,6,100.00
20,216,A2ZINFRA,EQ,104099,70134,67.37
20,217,AADHARHFC,EQ,325975,242239,74.31
20,218,AAKAAR,SM,6400,6400,100.00
20,219,AAKASH,EQ,54618,44864,82.14
20,220,AARADHYA,SM,1200,1200,100.00
20,221,AAREYDRUGS,EQ,113962,68162,59.81
20,222,AARON,EQ,5166,3354,64.92
20,223,AARTECH,EQ,12364,4492,36.33
20,224,AARTIDRUGS,EQ,103223,52951,51.30
20,225,AARTIIND,EQ,1339511,484763,36.19
20,226,AARTIPHARM,EQ,107929,40806,37.81
20,227,AARTISURF,EQ,9434,3098,32.84
20,228,AARVI,EQ,33586,11245,33.48
20,229,AATMAJ,SM,4000,2000,50.00
20,230,AAVAS,EQ,1086561,518346,47.71
20,231,ABB,EQ,304093,92602,30.45
20,232,ABBOTINDIA,EQ,4095,2491,60.83
20,233,ABCAPITAL,EQ,4235574,1702654,40.20
20,234,ABCOTS,EQ,24968,3978,15.93
20,235,ABDL,EQ,160684,75185,46.79
20,236,ABFRL,EQ,7387683,2214951,29.98
20,237,ABGSEC,EQ,514,397,77.24
20,238,ABHAPOWER,SM,3200,3200,100.00
20,239,ABINFRA,EQ,663875,382167,57.57
20,240,ABLBL,EQ,829189,358096,43.19
20,241,ABMINTLLTD,EQ,1289,765,59.35
20,242,ABREL,EQ,641122,140923,21.98
20,243,ABSLAMC,EQ,144525,75954,52.55
20,244,ABSLBANETF,EQ,7706,6014,78.04
20,245,ABSLLIQUID,EQ,6284,3188,50.73
20,246,ABSLNN50ET,EQ,20697,17954,86.75
20,247,ABSLPSE,EQ,1179293,945877,80.21
20,248,ABSMARINE,SM,33500,27000,80.60
20,249,ACC,EQ,124609,36497,29.29
20,250,ACCELYA,EQ,44301,16819,37.97
20,251,ACCENTMIC,SM,7500,5500,73.33
20,252,ACCPL,ST,20400,19200,94.12
20,253,ACCURACY,EQ,51963,30945,59.55
20,254,ACE,EQ,345866,141579,40.93
20,255,ACEINTEG,EQ,3766,1158,30.75
20,256,ACI,EQ,131455,50802,38.65
20,257,ACL,EQ,5027,3138,62.42
20,258,ACMESOLAR,EQ,292514,114815,39.25
20,259,ACTIVEINFR,SM,600,600,100.00
20,260,ACUTAAS,EQ,304904,159128,52.19
20,261,ADANIENSOL,EQ,1811726,724991,40.02
20,262,ADANIENT,EQ,933650,217423,23.29
20,263,ADANIGREEN,EQ,1608144,376836,23.43
20,264,ADANIPORTS,EQ,4429173,3235897,73.06
20,265,ADANIPOWER,EQ,17334858,6084741,35.10
20,266,ADDICTIVE,SM,17500,17500,100.00
20,267,ADFFOODS,EQ,329563,93282,28.30
20,268,ADL,EQ,101,101,100.00
20,269,ADOR,EQ,6712,4344,64.72
20,270,ADROITINFO,EQ,158243,153156,96.79
20,271,ADSL,EQ,124011,51678,41.67
20,272,ADVAIT,EQ,110577,29861,27.00
20,273,ADVANCE,EQ,1568140,770696,49.15
20,274,ADVANIHOTR,EQ,20438,12701,62.14
20,275,ADVENTHTL,EQ,64917,28227,43.48
20,276,ADVENZYMES,EQ,71785,35435,49.36
20,277,AEGISLOG,EQ,132218,52742,39.89
20,278,AEGISVOPAK,EQ,830016,384892,46.37
20,279,AEL12126,NI,8,8,100.00
20,280,AEQUS,EQ,452029,178864,39.57
20,281,AEROENTER,EQ,167635,50922,30.38
20,282,AEROFLEX,EQ,407845,156217,38.30
20,283,AERON,SM,9000,6000,66.67
20,284,AERONEU,EQ,20062,5784,28.83
20,285,AETHER,EQ,151565,82161,54.21
20,286,AFCONS,EQ,132175,67936,51.40
20,287,AFFLE,EQ,173242,77228,44.58
20,288,AFFORDABLE,EQ,28502,15367,53.92
20,289,AFIL,EQ,345556,215336,62.32
20,290,AFSL,EQ,2886,1083,37.53
20,291,AGARIND,EQ,18125,4155,22.92
20,292,AGARWALEYE,EQ,50326,23755,47.20
20,293,AGARWALFT,SM,7500,4500,60.00
20,294,AGARWALTUF,SM,33600,24000,71.43
20,295,AGI,EQ,132055,62856,47.60
20,296,AGIIL,EQ,560698,321221,57.29
20,297,AGNI,SM,15000,10000,66.67
20,298,AGROPHOS,EQ,17826,13334,74.80
20,299,AGUL,SM,12000,10000,83.33
20,300,AHCL,EQ,90505,51891,57.33
20,301,AHLADA,EQ,1912,1470,76.88
20,302,AHLEAST,EQ,2044,2035,99.56
20,303,AHLUCONT,EQ,52852,32271,61.06
20,304,AIAENG,EQ,24459,11341,46.37
20,305,AIIL,EQ,272723,130300,47.78
20,306,AILIMITED,SM,3000,3000,100.00
20,307,AIMTRON,ST,7800,6800,87.18
20,308,AIRAN,EQ,27684,16210,58.55
20,309,AIROLAM,EQ,2120,1289,60.80
20,310,AISL,SM,3000,3000,100.00
20,311,AJANTPHARM,EQ,107572,71477,66.45
20,312,AJAXENGG,EQ,68844,39105,56.80
20,313,AJMERA,EQ,177549,114229,64.34
20,314,AJOONI,EQ,1806720,821016,45.44
20,315,AKANKSHA,SM,3000,3000,100.00
20,316,AKASH,EQ,6160,3614,58.67
20,317,AKG,EQ,633973,401909,63.40
20,318,AKI,EQ,28838,25054,86.88
20,319,AKIKO,ST,24000,20000,83.33
20,320,AKSHAR,EQ,950808,592540,62.32
20,321,AKSHARCHEM,EQ,2901,1803,62.15
20,322,AKSHOPTFBR,EQ,1144730,629074,54.95
20,323,AKUMS,EQ,38687,16619,42.96
20,324,AKZOINDIA,EQ,29318,14685,50.09
20,325,ALANKIT,EQ,101109,65463,64.74
20,326,ALBERTDAVD,EQ,1201,728,60.62
20,327,ALCODIS,SM,5000,4375,87.50
20,328,ALEMBICLTD,EQ,168342,101502,60.30
20,329,ALGOQUANT,EQ,628640,256397,40.79
20,330,ALICON,EQ,2693,1466,54.44
20,331,ALIVUS,EQ,101797,42932,42.17
20,332,ALKALI,EQ,1619,979,60.47
20,333,ALKEM,EQ,52719,25532,48.43
20,334,ALKYLAMINE,EQ,36062,18432,51.11
20,335,ALLCARGO,EQ,5512588,2742151,49.74
20,336,ALLDIGI,EQ,25822,17102,66.23
20,337,ALLETEC,SM,61600,39600,64.29
20,338,ALLTIME,EQ,17888,11002,61.50
20,339,ALMONDZ,EQ,67521,48666,72.08
20,340,ALOKINDS,EQ,3486743,1219067,34.96
20,341,ALPA,EQ,9828,5004,50.92
20,342,ALPEXSOLAR,SM,183000,103800,56.72
20,343,ALPHA,EQ,771944,365254,47.32
20,344,ALPHAETF,EQ,479227,171714,35.83
20,345,ALPHAGEO,EQ,3315,1881,56.74
20,346,ALPL30IETF,EQ,488151,365865,74.95
20,347,AMAGI,EQ,277606,116563,41.99
20,348,AMANTA,EQ,6224,2122,34.09
20,349,AMBANIORGO,SM,25000,25000,100.00
20,350,AMBER,EQ,442275,141052,31.89
20,351,AMBEY,SM,10000,8000,80.00
20,352,AMBICAAGAR,EQ,1415,1319,93.22
20,353,AMBIKCO,EQ,4189,3187,76.08
20,354,AMBUJACEM,EQ,554714,245485,44.25
20,355,AMDIND,EQ,1486,1341,90.24
20,356,AMEYA,SM,3000,3000,100.00
20,357,AMJLAND,EQ,33504,16539,49.36
20,358,AMNPLST,EQ,2049,1349,65.84
20,359,AMRUTANJAN,EQ,6579,4270,64.90
20,360,ANANDRATHI,EQ,125655,75196,59.84
20,361,ANANTAM,IV,60863,60806,99.91
20,362,ANANTRAJ,EQ,1844489,620791,33.66
20,363,ANDHRAPAP,EQ,53545,30373,56.72
20,364,ANDHRSUGAR,EQ,209230,121357,58.00
20,365,ANGELONE,EQ,469671,60440,12.87
20,366,ANIKINDS,EQ,6306,2894,45.89
20,367,ANLON,SM,2400,1600,66.67
20,368,ANMOL,EQ,15818,12867,81.34
20,369,ANNAPURNA,SM,584250,260500,44.59
20,370,ANTELOPUS,EQ,331052,87615,26.47
20,371,ANTGRAPHIC,EQ,121818,96815,79.48
20,372,ANTHEM,EQ,316986,146587,46.24
20,373,ANUHPHR,EQ,37429,17689,47.26
20,374,ANUP,EQ,26606,10177,38.25
20,375,ANURAS,EQ,361124,211894,58.68
20,376,ANYA,SM,30000,25000,83.33
20,377,AONEGOLD,EQ,2951043,1222194,41.42
20,378,AONELIQUID,EQ,22746,19741,86.79
20,379,AONENIFTY,EQ,274334,167381,61.01
20,380,AONETMMQ50,EQ,72766,53366,73.34
20,381,AONETOTAL,EQ,300818,162389,53.98
20,382,APARINDS,EQ,41541,16908,40.70
20,383,APCL,EQ,11638,5015,43.09
20,384,APCOTEXIND,EQ,8966,4333,48.33
20,385,APEX,EQ,864279,186579,21.59
20,386,APEXECO,SM,2400,2400,100.00
20,387,APLAPOLLO,EQ,1580478,1182067,74.79
20,388,APLLTD,EQ,114388,22677,19.82
20,389,APOLLO,EQ,1459625,554320,37.98
20,390,APOLLOHOSP,EQ,668962,450343,67.32
20,391,APOLLOPIPE,EQ,4220194,569555,13.50
20,392,APOLLOTYRE,EQ,912338,326567,35.79
20,393,APOLSINHOT,EQ,1365,911,66.74
20,394,APRAMEYA,SM,27500,19000,69.09
