Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18032025,1516815393,0002762
Trade Date <18-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003SFIL28,NX,45,35,77.78
20,2,1015ECL29,NR,7,7,100.00
20,3,1018GS2026,GS,23685,20181,85.21
20,4,1025NFL25,N5,62,62,100.00
20,5,1025SCL34,Z8,65,65,100.00
20,6,1025UCL26A,N1,1,1,100.00
20,7,1030SFIL28,NM,50,50,100.00
20,8,1035UCL26,NA,23,23,100.00
20,9,1040UCL25,N4,288,276,95.83
20,10,1049DLS25A,Y5,11,11,100.00
20,11,1050IIFL29,ND,20,10,50.00
20,12,1050ISFL28,N5,60,60,100.00
20,13,1050NFL26,N7,65,65,100.00
20,14,1050UCL25,N7,15,15,100.00
20,15,1060ECL29,NS,216,216,100.00
20,16,1065NFL27,NC,119,119,100.00
20,17,1075NFL25,N6,276,266,96.38
20,18,1075SCL33,YK,5,5,100.00
20,19,10IIFL28,N4,218,190,87.16
20,20,10IIFL28A,NE,3156,3156,100.00
20,21,10IIFL29,N6,164,164,100.00
20,22,10ISFL26,N3,1,1,100.00
20,23,10NFL25,N9,145,145,100.00
20,24,10NIDO26,N6,194,194,100.00
20,25,1119NFL27,ND,7,7,100.00
20,26,182D070825,TB,100,100,100.00
20,27,20MICRONS,EQ,95224,57537,60.42
20,28,360ONE,EQ,2043895,781234,38.22
20,29,364D030425,TB,1100,1100,100.00
20,30,364D030725,TB,200,200,100.00
20,31,364D050226,TB,100,100,100.00
20,32,364D061125,TB,5000,5000,100.00
20,33,364D091025,TB,5100,5100,100.00
20,34,364D120226,TB,100,100,100.00
20,35,364D190625,TB,1000,1000,100.00
20,36,364D210825,TB,2000,2000,100.00
20,37,364D231025,TB,100,100,100.00
20,38,364D290126,TB,100,100,100.00
20,39,364D310725,TB,1500,1500,100.00
20,40,3IINFOLTD,EQ,1498160,1093313,72.98
