Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26032025,1689021724,0002786
Trade Date <26-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1015ECL29,NR,522,522,100.00
20,2,1018GS2026,GS,5254,5078,96.65
20,3,1025NFL25,N5,300,300,100.00
20,4,1025SCL35A,N1,9,9,100.00
20,5,1040NFL26,NA,6,6,100.00
20,6,1049DLS25A,Y5,1,1,100.00
20,7,1050ISFL28,N5,360,360,100.00
20,8,1050NFL26,N7,183,183,100.00
20,9,1050UCL25,N7,33,33,100.00
20,10,105IIFL29,N7,230,230,100.00
20,11,1075NFL25,N6,25,25,100.00
20,12,1075SCL34,ZR,18,9,50.00
20,13,1075UCL25,N9,5,5,100.00
20,14,10CAGL27,N5,436,436,100.00
20,15,10IIFL28,N4,131,131,100.00
20,16,10IIFL28A,NE,11,11,100.00
20,17,10IIFL29,N6,820,820,100.00
20,18,10NFL25,N9,257,257,100.00
20,19,10NIDO26,N6,80,80,100.00
20,20,12VCCL27B,N0,2,2,100.00
20,21,182D100725,TB,200,100,50.00
20,22,182D240725,TB,200,100,50.00
20,23,182D270625,TB,100,100,100.00
20,24,182D310725,TB,600,300,50.00
20,25,20MICRONS,EQ,78074,44579,57.10
20,26,360ONE,EQ,397546,196675,49.47
20,27,364D030725,TB,20000,20000,100.00
20,28,364D031025,TB,3000,3000,100.00
20,29,364D050326,TB,1800,1800,100.00
20,30,364D061125,TB,4700,4700,100.00
20,31,364D091025,TB,30000,30000,100.00
20,32,364D100725,TB,100,100,100.00
20,33,364D120625,TB,5000,5000,100.00
20,34,364D180725,TB,25000,25000,100.00
20,35,364D190326,TB,900,900,100.00
20,36,3IINFOLTD,EQ,1782678,1110868,62.31
20,37,3MINDIA,EQ,2591,1257,48.51
20,38,3PLAND,EQ,11373,9517,83.68
20,39,563GS2026,GS,3,3,100.00
20,40,574GS2026,GS,3,2,66.67
20,41,579GS2030,GS,101,101,100.00
20,42,5PAISA,EQ,52917,23685,44.76
20,43,613GS2028,GS,6,0,0.00
20,44,63MOONS,EQ,166567,87136,52.31
20,45,654GS2032,GS,18700,18700,100.00
20,46,667GS2050,GS,46,23,50.00
20,47,676GS2061,GS,27160,27160,100.00
20,48,68GS2060,GS,22655,22655,100.00
20,49,692GS2039,GS,100,100,100.00
20,50,695GS2061,GS,2862,2862,100.00
20,51,699GS2026,GS,2716,2716,100.00
