Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17112025,1753608154,0003061
Trade Date <17-NOV-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003ISFL28,N4,390,289,74.10
20,2,1003SCL30A,NV,5,5,100.00
20,3,1015ECL29,NR,170,170,100.00
20,4,1015UCL27,NF,1,1,100.00
20,5,1018GS2026,GS,15,15,100.00
20,6,1025SCL34A,ZT,1,1,100.00
20,7,1025SCL34Z,N1,93,91,97.85
20,8,1030SFIL28,NM,50,50,100.00
20,9,1035UCL26,NA,17,17,100.00
20,10,1050SCL31,ZP,2,1,50.00
20,11,1050UCL28,NH,335,335,100.00
20,12,105IIFL29,N7,123,123,100.00
20,13,1060ECL29,NS,234,234,100.00
20,14,1065NFL27,NC,323,323,100.00
20,15,10IIFL28,N4,41,41,100.00
20,16,10IIFL29,N6,62,62,100.00
20,17,10IIFLSF27,NB,542,542,100.00
20,18,10ISFL26,N3,48,48,100.00
20,19,10NIDO26,N6,300,300,100.00
20,20,10UCL26,ND,1,1,100.00
20,21,113ESFB31,N0,5,5,100.00
20,22,118VCCL27B,N0,1,1,100.00
20,23,12AFIL27,N0,1,1,100.00
20,24,12AFIL27A,N0,6,6,100.00
20,25,12AFIL28,N0,10,10,100.00
20,26,12VCCL27,N0,2,2,100.00
20,27,12VCCL27D,N0,1,1,100.00
20,28,12VCCL29B,N0,4,4,100.00
20,29,182D041225,TB,14200,14200,100.00
20,30,182D140526,TB,1300,1300,100.00
20,31,182D240426,TB,200,100,50.00
20,32,182D270226,TB,200,100,50.00
20,33,182D300426,TB,200,200,100.00
20,34,20MICRONS,EQ,66440,38840,58.46
20,35,21STCENMGM,EQ,8770,8729,99.53
20,36,360ONE,EQ,441511,283639,64.24
20,37,364D081026,TB,200,100,50.00
20,38,364D291026,TB,100,100,100.00
20,39,3IINFOLTD,EQ,483566,329439,68.13
20,40,3MINDIA,EQ,6424,3030,47.17
20,41,3PLAND,EQ,12158,9072,74.62
20,42,574GS2026,GS,414,207,50.00
20,43,591GS2028,GS,98,98,100.00
20,44,5PAISA,EQ,1565107,554395,35.42
20,45,601GS2030,GS,100,100,100.00
20,46,610GS2031,GS,200,200,100.00
20,47,622GS2035,GS,6,6,100.00
20,48,628GS2032,GS,100,100,100.00
20,49,633GS2035,GS,1100,1100,100.00
20,50,63MOONS,EQ,54186,33420,61.68
20,51,648GS2035,GS,600,600,100.00
20,52,664GS2027,GS,100,100,100.00
20,53,667GS2050,GS,12500,12500,100.00
20,54,668GS2040,GS,100,100,100.00
20,55,676GS2061,GS,317,317,100.00
20,56,68GS2060,GS,10749,10749,100.00
20,57,690GS2065,GS,211100,209598,99.29
20,58,692GS2039,GS,2400,2400,100.00
20,59,695GS2061,GS,3551,3551,100.00
20,60,698GR2054,GS,201,201,100.00
20,61,699GS2026,GS,5,5,100.00
20,62,699GS2051,GS,10,10,100.00
20,63,702GS2027,GS,115,110,95.65
20,64,702GS2031,GS,250,250,100.00
20,65,704GS2029,GS,500,500,100.00
20,66,709GS2054,GS,153501,153501,100.00
20,67,709GS2074,GS,720533,720333,99.97
20,68,709TS58,SG,100,100,100.00
20,69,710GS2029,GS,32343,28547,88.26
20,70,713MH37,SG,700,700,100.00
20,71,716GS2050,GS,1,1,100.00
20,72,718GS2033,GS,3604,3604,100.00
20,73,718GS2037,GS,17642,16045,90.95
20,74,719GS2060,GS,115,115,100.00
20,75,719PN37,SG,100,100,100.00
20,76,724GS2055,GS,4511,4511,100.00
20,77,725GS2063,GS,2035951,2035497,99.98
20,78,725IRFC35,NH,1050,600,57.14
20,79,729NHAI26,NC,89,89,100.00
20,80,732GS2030,GS,42000,42000,100.00
20,81,732IRFC25,NI,30,30,100.00
20,82,733GS2026,GS,38099,38099,100.00
20,83,734GS2064,GS,264160,260930,98.78
20,84,737GS2028,GS,500,500,100.00
20,85,737NTPC35C,NA,70,70,100.00
20,86,738GS2027,GS,143457,141756,98.81
20,87,739NHAI26,N8,324,324,100.00
20,88,739NHAI31A,ND,2480,2480,100.00
20,89,73GS2053,GS,10621,7401,69.68
20,90,741GS2036,GS,25200,25200,100.00
20,91,743AP41,SG,100,100,100.00
20,92,746GS2073,GS,4833,4833,100.00
20,93,749KL45,SG,400,400,100.00
20,94,74GS2062,GS,12008,12008,100.00
20,95,750IRFC35,NK,25,25,100.00
20,96,753IRFC30,NJ,1476,830,56.23
20,97,753NTPC30E,NC,487,487,100.00
20,98,754GS2036,GS,196181,194028,98.90
20,99,762NTPC35F,ND,2547,2012,78.99
20,100,764HUDCO31,N8,2921,2885,98.77
20,101,764IRFC31,NO,1200,805,67.08
20,102,764NABAR31,N2,2313,2148,92.87
20,103,769HUDCO31,N9,3,3,100.00
20,104,769NHAI31,NE,2411,1867,77.44
20,105,76NHAI31,NA,10185,8102,79.55
20,106,772GS2055,GS,1,1,100.00
20,107,774IREDA31,N7,1430,1430,100.00
20,108,78ABCL33,N1,70,70,100.00
20,109,795GS2032,GS,12200,12200,100.00
20,110,79NHIT35,N1,78,77,98.72
20,111,79NHIT40,N2,605,605,100.00
20,112,79NHIT47,N3,451,417,92.46
20,113,805ABCL28,N5,10,10,100.00
20,114,810IRFC27,N2,110,110,100.00
20,115,812REC27,NI,1996,1996,100.00
20,116,81TCHF28,N8,1,1,100.00
20,117,82HUDCO27,N2,25,25,100.00
20,118,830NHAI27,N2,2636,2586,98.10
20,119,842IIFL26,NL,2403,2033,84.60
20,120,843IHFL29,NC,10,10,100.00
20,121,846REC28,N6,356,356,100.00
20,122,850CIFCL26,NE,50,50,100.00
20,123,850SCL25A,NW,4,2,50.00
20,124,860CIFCL28,NG,500,500,100.00
20,125,865IFL28,NZ,170,170,100.00
20,126,865IIFL28,NS,135,135,100.00
20,127,865IRFC29,NA,742,742,100.00
20,128,865LTF26,NN,188,130,69.15
20,129,865SCL26,N8,75,75,100.00
20,130,871REC28,N9,10284,9719,94.51
20,131,872MMFSL26,N1,20,20,100.00
20,132,875CIFC23B,NJ,23,23,100.00
20,133,875IHFL29,ND,1,1,100.00
20,134,875IIFL26,NM,1000,1000,100.00
20,135,875IIFL26A,NQ,100,100,100.00
20,136,875NHAI29,N6,5711,5015,87.81
20,137,876HUDCO28,ND,830,830,100.00
20,138,880IREDA29,N5,28,28,100.00
20,139,885AEL28,NB,608,608,100.00
20,140,885SCL26,N9,193,191,98.96
20,141,888IRFC29,NE,2110,2110,100.00
20,142,888REC29,NF,902,902,100.00
20,143,888SCL28,NA,100,100,100.00
20,144,891IIFCL34,N4,12,10,83.33
20,145,891NTPC33,N6,634,484,76.34
20,146,892NHPC33,N6,11,11,100.00
20,147,892PFCL33,N8,2526,2216,87.73
20,148,895AEL27,N9,66,66,100.00
20,149,897MOFSL29,N4,1928,1928,100.00
20,150,898LTF29,N7,1,1,100.00
20,151,8SMC29,N1,10,10,100.00
20,152,901HUDCO34,NE,5,5,100.00
20,153,901NHB34,N6,125,91,72.80
