Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08082025,1170309691,0002733
Trade Date <08-AUG-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL27,YW,50,50,100.00
20,2,1003ISFL28,N4,900,900,100.00
20,3,1015ECL29,NR,645,365,56.59
20,4,1018GS2026,GS,2205,2205,100.00
20,5,1025NFL25,N5,5,5,100.00
20,6,1030SFIL26,NJ,5,5,100.00
20,7,1050NFL26,N7,15,15,100.00
20,8,1060ECL29,NS,161,161,100.00
20,9,1065NFL27,NC,10,10,100.00
20,10,1075NFL25,N6,2,2,100.00
20,11,10IIFL28,N4,90,90,100.00
20,12,10IIFL28A,NE,460,260,56.52
20,13,10IIFL29,N6,614,614,100.00
20,14,10NIDO26,N6,594,594,100.00
20,15,1102NFL26,N8,5,5,100.00
20,16,111ESFB31,N0,2,2,100.00
20,17,1180VCCL26,N0,1,1,100.00
20,18,12VCCL29B,N0,2,2,100.00
20,19,182D101025,TB,5100,5100,100.00
20,20,182D131125,TB,1500,1500,100.00
20,21,20MICRONS,EQ,94544,42524,44.98
20,22,21STCENMGM,EQ,3888,2112,54.32
20,23,360ONE,EQ,563345,262652,46.62
20,24,364D031025,TB,300,200,66.67
20,25,364D150825,TB,200,200,100.00
20,26,364D280825,TB,10200,10000,98.04
20,27,3IINFOLTD,EQ,162215,86563,53.36
20,28,3MINDIA,EQ,11161,6655,59.63
20,29,3PLAND,EQ,43871,11212,25.56
20,30,574GS2026,GS,2,2,100.00
20,31,577GS2030,GS,1,1,100.00
20,32,585GS2030,GS,101,101,100.00
20,33,591GS2028,GS,100,100,100.00
20,34,5PAISA,EQ,11903,6146,51.63
20,35,601GS2030,GS,12200,12200,100.00
20,36,610GS2031,GS,21,21,100.00
20,37,633GS2035,GS,300,300,100.00
20,38,63MOONS,EQ,108573,62086,57.18
20,39,654GS2032,GS,239759,239759,100.00
20,40,664GS2027,GS,1900,1900,100.00
20,41,667GS2035,GS,2000,2000,100.00
20,42,667GS2050,GS,6,6,100.00
20,43,668GS2040,GS,60,60,100.00
20,44,675GS2029,GS,2500000,2500000,100.00
20,45,676GS2061,GS,39485,39485,100.00
20,46,690GS2065,GS,1642,1580,96.22
20,47,695GS2061,GS,22,21,95.45
20,48,697GR2034,GS,51,51,100.00
20,49,699GS2026,GS,900,900,100.00
20,50,702GS2027,GS,1000,1000,100.00
20,51,702GS2031,GS,100,100,100.00
20,52,704GS2029,GS,200,200,100.00
20,53,706GS2028,GS,6000,6000,100.00
20,54,709GS2054,GS,120044,111705,93.05
20,55,709GS2074,GS,4252,4252,100.00
20,56,710GS2029,GS,22100,12100,54.75
20,57,716GS2050,GS,200,200,100.00
20,58,718GS2033,GS,75,75,100.00
20,59,718GS2037,GS,81,80,98.77
20,60,725GS2063,GS,2850,2750,96.49
20,61,726GS2032,GS,3000,3000,100.00
20,62,726GS2033,GS,1000,1000,100.00
20,63,732GS2030,GS,1000,1000,100.00
20,64,732IRFC25,NI,200,200,100.00
20,65,734GS2064,GS,22349,19949,89.26
20,66,736GS2052,GS,51,50,98.04
20,67,737GS2028,GS,7950,7950,100.00
20,68,738GS2027,GS,132653,131353,99.02
20,69,739NHAI26,N8,361,361,100.00
20,70,73GS2053,GS,176,176,100.00
20,71,746GS2073,GS,12372,12072,97.58
20,72,74GS2035,GS,90,90,100.00
20,73,74GS2062,GS,5126,5100,99.49
20,74,751HUDCO28,N5,3,3,100.00
20,75,753IRFC30,NJ,968,968,100.00
20,76,754GS2036,GS,336826,315337,93.62
20,77,75GS2034,GS,500,500,100.00
20,78,760PFCL35,N3,500,500,100.00
20,79,762GJ28,SG,200,200,100.00
20,80,762NTPC35F,ND,41,41,100.00
20,81,764HUDCO31,N8,75,75,100.00
20,82,764IRFC31,NO,200,200,100.00
20,83,769GA32,SG,200,200,100.00
20,84,769GS2043,GS,200,100,50.00
20,85,769HUDCO31,N9,1126,1126,100.00
20,86,769NHAI31,NE,216,216,100.00
20,87,76AP34,SG,100,100,100.00
20,88,76IGT26,ND,84,84,100.00
20,89,76NHAI31,NA,1,1,100.00
20,90,775GA33,SG,100,100,100.00
20,91,779TN32,SG,200,200,100.00
20,92,79NHIT35,N1,608,608,100.00
20,93,803AP35,SG,100,100,100.00
20,94,810IRFC27,N2,499,490,98.20
20,95,812REC27,NI,520,520,100.00
20,96,813GS2045,GS,3,3,100.00
