Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27032025,3269442100,0002776
Trade Date <27-MAR-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1003IIFL29,NC,120,120,100.00
20,2,1003ISFL28,N4,210,210,100.00
20,3,1003SFIL28,NX,73,73,100.00
20,4,1015ECL29,NR,30,30,100.00
20,5,1018GS2026,GS,2079,2069,99.52
20,6,1025NFL25,N5,30,30,100.00
20,7,1025SCL35A,N1,13,13,100.00
20,8,1025UCL26A,N1,317,317,100.00
20,9,1030SFIL28,NM,21,21,100.00
20,10,1035UCL26,NA,4,2,50.00
20,11,1040UCL25,N4,37,25,67.57
20,12,105IIFL29,N7,17,16,94.12
20,13,1060ECL29,NS,32,32,100.00
20,14,1075NFL25,N6,41,41,100.00
20,15,10CAGL27,N5,238,238,100.00
20,16,10IIFL28,N4,1182,1032,87.31
20,17,10IIFL28A,NE,454,409,90.09
20,18,10IIFL29,N6,350,350,100.00
20,19,10NFL25,N9,13,13,100.00
20,20,10NIDO26,N6,3225,3225,100.00
20,21,1119NFL27,ND,20,20,100.00
20,22,11DLSL25A,Y3,100,100,100.00
20,23,182D270625,TB,1600,800,50.00
20,24,20MICRONS,EQ,128974,83840,65.01
20,25,360ONE,EQ,1816532,1107329,60.96
20,26,364D030725,TB,400,400,100.00
20,27,364D050625,TB,300,300,100.00
20,28,364D061125,TB,5000,5000,100.00
20,29,364D111225,TB,400,400,100.00
20,30,364D120625,TB,200,200,100.00
20,31,364D270226,TB,800,800,100.00
20,32,364D290525,TB,500,500,100.00
20,33,3IINFOLTD,EQ,2172124,1468401,67.60
20,34,3MINDIA,EQ,4804,2265,47.15
20,35,3PLAND,EQ,18493,16005,86.55
20,36,522GS2025,GS,1100,1100,100.00
20,37,563GS2026,GS,12,12,100.00
20,38,574GS2026,GS,1,1,100.00
20,39,5PAISA,EQ,88795,42398,47.75
20,40,622GS2035,GS,8,8,100.00
20,41,63MOONS,EQ,169035,97884,57.91
20,42,654GS2032,GS,5,3,60.00
20,43,667GS2050,GS,20,10,50.00
20,44,676GS2061,GS,162,162,100.00
20,45,679GS2034,GS,100,100,100.00
20,46,68GS2060,GS,49,45,91.84
20,47,695GS2061,GS,9,7,77.78
20,48,699GS2026,GS,100,100,100.00
20,49,702GS2027,GS,100,100,100.00
20,50,702GS2031,GS,900,800,88.89
20,51,704GS2029,GS,2400,2400,100.00
20,52,706GS2028,GS,53502,53502,100.00
20,53,709GS2074,GS,200,200,100.00
20,54,710GS2029,GS,44889,43889,97.77
20,55,717GS2028,GS,3,3,100.00
20,56,718GS2033,GS,6500,6500,100.00
20,57,718GS2037,GS,5800,5800,100.00
20,58,719GS2060,GS,1342,1342,100.00
20,59,71GS2034,GS,100,100,100.00
20,60,723GJ27,SG,2000,2000,100.00
20,61,725GS2063,GS,15800,15800,100.00
20,62,726GS2032,GS,10200,10200,100.00
20,63,726GS2033,GS,4088,4088,100.00
20,64,732GS2030,GS,241,241,100.00
20,65,733GS2026,GS,2000,2000,100.00
20,66,734GS2064,GS,1802,1701,94.40
20,67,736GS2052,GS,601,301,50.08
20,68,737GS2028,GS,300,300,100.00
20,69,737NTPC35C,NA,41,41,100.00
20,70,738GS2027,GS,133091,132704,99.71
20,71,738REC27TF,N2,1000,1000,100.00
20,72,739NHAI26,N8,365,365,100.00
20,73,73GS2053,GS,100,100,100.00
20,74,741GS2036,GS,48900,48900,100.00
20,75,743REC35,NH,1000,1000,100.00
20,76,746GS2073,GS,3215,2802,87.15
20,77,74GS2062,GS,12,8,66.67
20,78,750IRFC35,NK,500,500,100.00
20,79,753IRFC30,NJ,200,200,100.00
20,80,754GS2036,GS,358552,346420,96.62
20,81,759GS2026,GS,490,490,100.00
20,82,762NTPC35F,ND,262,262,100.00
20,83,764HUDCO31,N8,1,1,100.00
20,84,764IRFC31,NO,500,500,100.00
20,85,764NABAR31,N2,1717,1712,99.71
20,86,769HUDCO31,N9,1802,1502,83.35
20,87,769NHAI31,NE,50,50,100.00
20,88,76IGT26,ND,70,70,100.00
20,89,76NHAI31,NA,309,245,79.29
20,90,772GS2055,GS,7,7,100.00
20,91,774IREDA31,N7,200,200,100.00
20,92,797IGT31,NL,70,70,100.00
20,93,79NHIT35,N1,1103,1103,100.00
20,94,79NHIT40,N2,650,650,100.00
20,95,79NHIT47,N3,1827,1620,88.67
20,96,815GS2026,GS,1,1,100.00
20,97,81TCHF28,N8,30,20,66.67
20,98,824GS2027,GS,901,901,100.00
20,99,828GS2027,GS,4702,4702,100.00
20,100,82GS2025,GS,10,10,100.00
20,101,82HUDCO27,N2,2237,1217,54.40
20,102,82IGT31,NJ,1110,1110,100.00
20,103,830NHAI27,N2,9769,4764,48.77
20,104,830PFCL27,N5,50,50,100.00
20,105,842IIFL26,NL,37,37,100.00
20,106,846REC28,N6,50,50,100.00
20,107,85PFL26A,N7,1,1,100.00
20,108,860CIFCL28,NG,50,50,100.00
20,109,865IFL28,NZ,80,80,100.00
20,110,865IIFL28,NS,1027,665,64.75
20,111,865IRFC29,NA,520,520,100.00
20,112,865SCL26,N8,785,400,50.96
20,113,865TCAPS27,N8,130,90,69.23
20,114,871REC28,N9,1381,1281,92.76
20,115,873NTPC28,N5,1419,1000,70.47
20,116,875IIFL26,NM,10,10,100.00
20,117,875NHAI29,N6,1791,1775,99.11
20,118,875PCHFL26,N8,21,21,100.00
20,119,875SFL27,ZF,41,41,100.00
20,120,876HUDCO28,ND,1380,1115,80.80
