Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16052025,1824594735,0002746
Trade Date <16-MAY-2025>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,0SCL27,YW,24,24,100.00
20,2,1003IIFL29,NC,161,161,100.00
20,3,1003ISFL28,N4,25,25,100.00
20,4,1015ECL29,NR,659,654,99.24
20,5,1018GS2026,GS,20541,20541,100.00
20,6,1025NFL25,N5,34,14,41.18
20,7,1025SCL34,Z8,13,13,100.00
20,8,1025SCL34B,N1,10,10,100.00
20,9,1040NFL26,NA,68,68,100.00
20,10,1050ISFL28,N5,70,70,100.00
20,11,1050NFL26,N7,3,3,100.00
20,12,1050UCL25,N7,18,18,100.00
20,13,1050UCL28,NH,343,343,100.00
20,14,105IIFL29,N7,65,65,100.00
20,15,1060ECL29,NS,100,100,100.00
20,16,1065NFL27,NC,209,209,100.00
20,17,1075NFL25,N6,10,10,100.00
20,18,1075UCL25,N9,2,2,100.00
20,19,10CAGL27,N5,83,83,100.00
20,20,10IIFL28,N4,210,200,95.24
20,21,10IIFL28A,NE,200,200,100.00
20,22,10IIFL29,N6,853,853,100.00
20,23,10ISFL26,N3,50,50,100.00
20,24,10NFL25,N9,2107,2090,99.19
20,25,10NIDO26,N6,373,373,100.00
20,26,10SCL30A,BV,227,130,57.27
20,27,12VCCL29B,N0,3,3,100.00
20,28,182D030725,TB,100,100,100.00
20,29,182D061125,TB,100,100,100.00
20,30,182D161025,TB,100,100,100.00
20,31,182D170725,TB,1000,1000,100.00
20,32,20MICRONS,EQ,90955,45752,50.30
20,33,21STCENMGM,EQ,8566,6584,76.86
20,34,360ONE,EQ,560528,281845,50.28
20,35,364D041225,TB,700,700,100.00
20,36,364D111225,TB,1000,1000,100.00
20,37,364D240426,TB,100,100,100.00
20,38,364D290525,TB,100,100,100.00
20,39,3IINFOLTD,EQ,965541,555660,57.55
20,40,3MINDIA,EQ,3231,1778,55.03
20,41,3PLAND,EQ,10462,6221,59.46
20,42,563GS2026,GS,1116,1113,99.73
20,43,574GS2026,GS,100,100,100.00
20,44,579GS2030,GS,968,968,100.00
20,45,5PAISA,EQ,34089,16432,48.20
20,46,633GS2035,GS,200,100,50.00
20,47,63MOONS,EQ,367773,182463,49.61
20,48,654GS2032,GS,85000,85000,100.00
20,49,664GS2027,GS,900,900,100.00
